order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1834,300,300,1383,49528,48145,0.0279,985,45221,44236,0.0218,0,0,0,N/A,118,1739,1621,0.0679,6608,0,6608,N/A,2429,65159,62730,0.0373
1835,220,220,3135,13766,10631,0.2277,2478,11195,8717,0.2213,0,0,0,N/A,76,484,408,0.157,7539,0,7539,N/A,7851,74422,66571,0.1055
1836,260,260,670,12475,11805,0.0537,557,11698,11141,0.0476,0,0,0,N/A,35,300,265,0.1167,2000,0,2000,N/A,485,8135,7650,0.0596
1837,310,300,11891,505642,493751,0.0235,9648,464151,454503,0.0208,0,0,0,N/A,457,12387,11930,0.0369,46579,0,46579,N/A,22711,926190,903479,0.0245
1838,222,220,6272,103624,97352,0.0605,3989,67641,63652,0.059,0,0,0,N/A,51,952,901,0.0536,27150,0,27150,N/A,56291,1359620,1303329,0.0414
1839,300,300,8989,409671,400682,0.0219,7231,361333,354102,0.02,0,0,0,N/A,282,10873,10591,0.0259,31118,0,31118,N/A,20867,1191125,1170258,0.0175
1840,268,265,7043,125155,118112,0.0563,5555,104414,98859,0.0532,0,0,0,N/A,201,5700,5499,0.0353,27186,0,27186,N/A,25308,491668,466360,0.0515
1841,270,270,2264,71055,68791,0.0319,1655,54533,52878,0.0303,0,0,0,N/A,81,3762,3681,0.0215,9343,0,9343,N/A,8273,423171,414898,0.0196
1842,263,263,10832,1072879,1062047,0.0101,9440,987166,977726,0.0096,0,0,0,N/A,306,32734,32428,0.0093,18316,0,18316,N/A,13270,1157462,1144192,0.0115
1843,220,220,277,438,161,0.6324,248,405,157,0.6123,0,0,0,N/A,1,1,0,1.0,368,0,368,N/A,262,469,207,0.5586
1844,266,266,7210,32209,24999,0.2239,5067,25926,20859,0.1954,0,0,0,N/A,97,411,314,0.236,41009,0,41009,N/A,50446,249537,199091,0.2022
1845,220,220,413,551,138,0.7495,351,480,129,0.7312,0,0,0,N/A,2,4,2,0.5,612,0,612,N/A,491,647,156,0.7589
1846,300,280,1294,31849,30555,0.0406,1047,29520,28473,0.0355,0,0,0,N/A,45,615,570,0.0732,3632,0,3632,N/A,1335,31706,30371,0.0421
1847,266,263,7519,541311,533792,0.0139,6316,466235,459919,0.0135,0,0,0,N/A,221,24451,24230,0.009,15893,0,15893,N/A,15657,1537029,1521372,0.0102
1848,260,255,74115,342705,268590,0.2163,66192,320703,254511,0.2064,0,0,0,N/A,1514,5148,3634,0.2941,143506,0,143506,N/A,102346,512818,410472,0.1996
1849,220,220,202,417,215,0.4844,183,398,215,0.4598,0,0,0,N/A,0,0,0,N/A,501,0,501,N/A,221,507,286,0.4359
1850,220,220,786,1848,1062,0.4253,686,1696,1010,0.4045,0,0,0,N/A,11,17,6,0.6471,1819,0,1819,N/A,1355,4110,2755,0.3297
1851,268,268,5211,111117,105906,0.0469,4570,101554,96984,0.045,0,0,0,N/A,207,3164,2957,0.0654,8978,0,8978,N/A,3674,170576,166902,0.0215
1852,220,220,1091,1856,765,0.5878,909,1621,712,0.5608,0,0,0,N/A,4,7,3,0.5714,2059,0,2059,N/A,1779,3205,1426,0.5551
1853,270,270,1767,42081,40314,0.042,1307,32407,31100,0.0403,0,0,0,N/A,63,2267,2204,0.0278,6621,0,6621,N/A,5862,241561,235699,0.0243
1854,268,268,3875,232276,228401,0.0167,2971,187987,185016,0.0158,0,0,0,N/A,175,12315,12140,0.0142,13322,0,13322,N/A,11817,1053265,1041448,0.0112
1855,220,220,291,468,177,0.6218,238,389,151,0.6118,0,0,0,N/A,1,2,1,0.5,341,0,341,N/A,243,407,164,0.5971
1856,260,260,13096,346300,333204,0.0378,11088,318398,307310,0.0348,0,0,0,N/A,433,10662,10229,0.0406,38775,0,38775,N/A,22766,439295,416529,0.0518
1857,220,220,908,5033,4125,0.1804,650,4089,3439,0.159,0,0,0,N/A,14,101,87,0.1386,1464,0,1464,N/A,1382,13491,12109,0.1024
1858,260,260,4985,191895,186910,0.026,4295,175360,171065,0.0245,0,0,0,N/A,196,5611,5415,0.0349,10204,0,10204,N/A,6846,334974,328128,0.0204
1859,260,260,2109,41308,39199,0.0511,1702,36663,34961,0.0464,0,0,0,N/A,92,1262,1170,0.0729,6124,0,6124,N/A,4396,120819,116423,0.0364
1860,260,260,1445,25200,23755,0.0573,1157,20121,18964,0.0575,0,0,0,N/A,46,1230,1184,0.0374,3071,0,3071,N/A,3671,115061,111390,0.0319
1861,268,268,3192,104502,101310,0.0305,2542,88596,86054,0.0287,0,0,0,N/A,87,2570,2483,0.0339,8888,0,8888,N/A,8917,423248,414331,0.0211
1862,220,220,1592,3156,1564,0.5044,1321,2723,1402,0.4851,0,0,0,N/A,9,25,16,0.36,3328,0,3328,N/A,3611,10217,6606,0.3534
1863,266,266,4062,60317,56255,0.0673,3429,54926,51497,0.0624,0,0,0,N/A,144,2050,1906,0.0702,7589,0,7589,N/A,4425,68183,63758,0.0649
1864,200,200,157,488,331,0.3217,131,428,297,0.3061,0,0,0,N/A,2,2,0,1.0,802,0,802,N/A,331,898,567,0.3686
1865,280,280,1021,26873,25852,0.038,859,25440,24581,0.0338,0,0,0,N/A,40,354,314,0.113,2746,0,2746,N/A,500,18226,17726,0.0274
1866,222,220,2674,957,1717,2.7941,2330,865,1465,2.6936,0,0,0,N/A,74,12,62,6.1667,7110,0,7110,N/A,2741,1174,1567,2.3348
1867,280,280,3001,55599,52598,0.054,2565,51310,48745,0.05,0,0,0,N/A,71,891,820,0.0797,8132,0,8132,N/A,3708,89695,85987,0.0413
1868,300,280,12834,832335,819501,0.0154,10597,750015,739418,0.0141,0,0,0,N/A,316,12559,12243,0.0252,45423,0,45423,N/A,30173,2522768,2492595,0.012
1869,255,220,1525,4912,3387,0.3105,1286,4327,3041,0.2972,0,0,0,N/A,45,100,55,0.45,2894,0,2894,N/A,1903,11528,9625,0.1651
1870,260,260,1249,17047,15798,0.0733,820,11715,10895,0.07,0,0,0,N/A,20,480,460,0.0417,8314,0,8314,N/A,10713,230153,219440,0.0465
1871,268,266,3202,50203,47001,0.0638,2761,46366,43605,0.0595,0,0,0,N/A,105,1557,1452,0.0674,7892,0,7892,N/A,2691,42861,40170,0.0628
1872,300,300,658,2740,2082,0.2401,441,2049,1608,0.2152,0,0,0,N/A,14,64,50,0.2188,2991,0,2991,N/A,1314,12879,11565,0.102
1873,300,300,967,11226,10259,0.0861,766,10326,9560,0.0742,0,0,0,N/A,35,197,162,0.1777,4532,0,4532,N/A,1351,17194,15843,0.0786
1874,280,280,1165,17407,16242,0.0669,970,16178,15208,0.06,0,0,0,N/A,42,309,267,0.1359,3749,0,3749,N/A,1119,20472,19353,0.0547
1875,260,260,3545,141653,138108,0.025,2930,117606,114676,0.0249,0,0,0,N/A,105,5057,4952,0.0208,9188,0,9188,N/A,11209,824347,813138,0.0136
1876,262,260,13538,115148,101610,0.1176,10973,107487,96514,0.1021,0,0,0,N/A,183,2829,2646,0.0647,63738,0,63738,N/A,40264,112955,72691,0.3565
1877,266,263,7213,984049,976836,0.0073,5912,874993,869081,0.0068,0,0,0,N/A,268,37939,37671,0.0071,23998,0,23998,N/A,14801,2224386,2209585,0.0067
1878,266,266,22501,1152752,1130251,0.0195,19593,1057449,1037856,0.0185,0,0,0,N/A,590,36509,35919,0.0162,46183,0,46183,N/A,26691,1521328,1494637,0.0175
1879,220,220,277,419,142,0.6611,247,388,141,0.6366,0,0,0,N/A,1,1,0,1.0,326,0,326,N/A,208,392,184,0.5306
1880,280,268,40025,1148178,1108153,0.0349,35051,1051678,1016627,0.0333,0,0,0,N/A,1006,36381,35375,0.0277,78313,0,78313,N/A,54399,1496909,1442510,0.0363
1881,266,266,2849,66443,63594,0.0429,2223,56645,54422,0.0392,0,0,0,N/A,92,2777,2685,0.0331,5523,0,5523,N/A,6218,190045,183827,0.0327
1882,263,263,14031,2032499,2018468,0.0069,12254,1898632,1886378,0.0065,0,0,0,N/A,400,53834,53434,0.0074,28953,0,28953,N/A,13271,1649944,1636673,0.008
1883,260,260,689,10967,10278,0.0628,566,9847,9281,0.0575,0,0,0,N/A,30,349,319,0.086,1804,0,1804,N/A,967,18515,17548,0.0522
1884,263,263,3929,105371,101442,0.0373,3076,92019,88943,0.0334,0,0,0,N/A,119,4102,3983,0.029,10637,0,10637,N/A,6665,250460,243795,0.0266
1885,265,265,979,6559,5580,0.1493,726,5567,4841,0.1304,0,0,0,N/A,21,171,150,0.1228,2590,0,2590,N/A,978,14786,13808,0.0661
1886,280,266,22359,1350975,1328616,0.0166,19755,1260802,1241047,0.0157,0,0,0,N/A,547,26375,25828,0.0207,45659,0,45659,N/A,23450,1586482,1563032,0.0148
1887,265,265,2864,54613,51749,0.0524,2305,48479,46174,0.0475,0,0,0,N/A,75,1081,1006,0.0694,10864,0,10864,N/A,6250,157583,151333,0.0397
1888,300,300,16513,90253,73740,0.183,14553,77656,63103,0.1874,0,0,0,N/A,260,3568,3308,0.0729,47971,0,47971,N/A,21338,359222,337884,0.0594
1889,268,268,989,12273,11284,0.0806,772,11302,10530,0.0683,0,0,0,N/A,39,323,284,0.1207,2465,0,2465,N/A,541,6325,5784,0.0855
1890,280,280,5918,463927,458009,0.0128,4616,414429,409813,0.0111,0,0,0,N/A,168,9448,9280,0.0178,21841,0,21841,N/A,15712,1290025,1274313,0.0122
1891,260,260,7454,378641,371187,0.0197,6554,343498,336944,0.0191,0,0,0,N/A,201,11255,11054,0.0179,12785,0,12785,N/A,11829,764460,752631,0.0155
1892,268,268,1060,36336,35276,0.0292,746,31670,30924,0.0236,0,0,0,N/A,36,632,596,0.057,5643,0,5643,N/A,4051,152891,148840,0.0265
1893,300,300,2041,60059,58018,0.034,1778,57061,55283,0.0312,0,0,0,N/A,53,802,749,0.0661,5203,0,5203,N/A,1069,33046,31977,0.0323
1894,330,310,13798,25971,12173,0.5313,10227,22235,12008,0.46,0,3,3,0.0,400,566,166,0.7067,66240,0,66240,N/A,42031,90715,48684,0.4633
1895,260,260,13557,263633,250076,0.0514,11781,246711,234930,0.0478,0,0,0,N/A,285,5410,5125,0.0527,27364,0,27364,N/A,20372,271938,251566,0.0749
1896,300,300,4086,290107,286021,0.0141,3227,256231,253004,0.0126,0,0,0,N/A,116,6227,6111,0.0186,15084,0,15084,N/A,9728,826072,816344,0.0118
1897,220,220,2358,2510,152,0.9394,1953,2228,275,0.8766,0,0,0,N/A,42,25,17,1.68,7283,0,7283,N/A,7081,2753,4328,2.5721
1898,268,266,1318,9029,7711,0.146,779,7211,6432,0.108,0,0,0,N/A,38,316,278,0.1203,7847,0,7847,N/A,8280,43161,34881,0.1918
1899,263,260,3169,230524,227355,0.0137,2602,215422,212820,0.0121,0,0,0,N/A,209,7440,7231,0.0281,9559,0,9559,N/A,3084,117210,114126,0.0263
