order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1127,220,220,90,172,82,0.5233,72,150,78,0.48,0,0,0,N/A,0,0,0,N/A,179,0,179,N/A,97,194,97,0.5
1128,220,220,142,260,118,0.5462,103,195,92,0.5282,0,0,0,N/A,1,1,0,1.0,177,0,177,N/A,64,123,59,0.5203
1129,260,220,1362,3167,1805,0.4301,1097,2516,1419,0.436,0,0,0,N/A,51,144,93,0.3542,2446,0,2446,N/A,2714,10049,7335,0.2701
1130,220,220,156,254,98,0.6142,111,188,77,0.5904,0,0,0,N/A,1,1,0,1.0,139,0,139,N/A,64,105,41,0.6095
1131,220,220,722,1121,399,0.6441,567,882,315,0.6429,0,0,0,N/A,18,21,3,0.8571,963,0,963,N/A,547,887,340,0.6167
1132,200,200,126,231,105,0.5455,103,199,96,0.5176,0,0,0,N/A,0,0,0,N/A,164,0,164,N/A,86,145,59,0.5931
1133,220,220,131,251,120,0.5219,108,218,110,0.4954,0,0,0,N/A,2,5,3,0.4,191,0,191,N/A,73,144,71,0.5069
1134,220,220,117,208,91,0.5625,98,182,84,0.5385,0,0,0,N/A,1,1,0,1.0,174,0,174,N/A,81,164,83,0.4939
1135,220,220,140,235,95,0.5957,120,210,90,0.5714,0,0,0,N/A,1,1,0,1.0,156,0,156,N/A,75,136,61,0.5515
1136,200,200,127,270,143,0.4704,88,200,112,0.44,0,0,0,N/A,0,0,0,N/A,211,0,211,N/A,66,134,68,0.4925
1137,220,220,139,239,100,0.5816,115,208,93,0.5529,0,0,0,N/A,2,4,2,0.5,166,0,166,N/A,81,147,66,0.551
1138,220,220,587,444,143,1.3221,473,374,99,1.2647,0,0,0,N/A,10,5,5,2.0,1805,0,1805,N/A,1628,698,930,2.3324
1139,220,220,148,239,91,0.6192,109,182,73,0.5989,0,0,0,N/A,1,1,0,1.0,139,0,139,N/A,62,110,48,0.5636
1140,266,213,183,1870,1687,0.0979,120,1563,1443,0.0768,0,0,0,N/A,9,46,37,0.1957,515,0,515,N/A,212,1751,1539,0.1211
1141,220,220,179,302,123,0.5927,136,231,95,0.5887,0,0,0,N/A,1,1,0,1.0,180,0,180,N/A,70,127,57,0.5512
1142,220,220,104,253,149,0.4111,71,182,111,0.3901,0,0,0,N/A,2,5,3,0.4,246,0,246,N/A,68,165,97,0.4121
1143,220,220,138,267,129,0.5169,94,193,99,0.487,0,0,0,N/A,2,4,2,0.5,191,0,191,N/A,74,136,62,0.5441
1144,260,220,970,1540,570,0.6299,779,1293,514,0.6025,0,0,0,N/A,57,41,16,1.3902,2609,0,2609,N/A,739,1164,425,0.6349
1145,200,200,153,256,103,0.5977,131,226,95,0.5796,0,0,0,N/A,0,0,0,N/A,146,0,146,N/A,81,124,43,0.6532
1146,220,220,132,238,106,0.5546,112,210,98,0.5333,0,0,0,N/A,2,4,2,0.5,184,0,184,N/A,83,161,78,0.5155
1147,220,220,143,237,94,0.6034,98,173,75,0.5665,0,0,0,N/A,1,2,1,0.5,139,0,139,N/A,72,117,45,0.6154
1148,200,200,448,1015,567,0.4414,323,794,471,0.4068,0,0,0,N/A,5,6,1,0.8333,603,0,603,N/A,158,285,127,0.5544
1149,200,200,216,299,83,0.7224,170,228,58,0.7456,0,0,0,N/A,0,0,0,N/A,110,0,110,N/A,96,123,27,0.7805
1150,200,200,155,273,118,0.5678,131,235,104,0.5574,0,0,0,N/A,1,1,0,1.0,186,0,186,N/A,122,230,108,0.5304
1151,200,200,111,222,111,0.5,89,192,103,0.4635,0,0,0,N/A,0,0,0,N/A,186,0,186,N/A,82,157,75,0.5223
1152,220,220,749,2846,2097,0.2632,590,2547,1957,0.2316,0,0,0,N/A,27,60,33,0.45,1147,0,1147,N/A,123,231,108,0.5325
1153,210,210,970,14784,13814,0.0656,773,12538,11765,0.0617,0,0,0,N/A,29,493,464,0.0588,2791,0,2791,N/A,2800,68748,65948,0.0407
1154,210,210,433,8726,8293,0.0496,282,6966,6684,0.0405,0,0,0,N/A,12,292,280,0.0411,3750,0,3750,N/A,1605,62273,60668,0.0258
1155,255,220,1256,2449,1193,0.5129,1001,2091,1090,0.4787,0,0,0,N/A,48,63,15,0.7619,2844,0,2844,N/A,1115,1746,631,0.6386
1156,210,210,1086,25825,24739,0.0421,932,24396,23464,0.0382,0,0,0,N/A,49,612,563,0.0801,1755,0,1755,N/A,326,8518,8192,0.0383
1157,220,220,91,219,128,0.4155,60,146,86,0.411,0,0,0,N/A,2,6,4,0.3333,232,0,232,N/A,72,176,104,0.4091
1158,220,220,160,294,134,0.5442,117,225,108,0.52,0,0,0,N/A,1,3,2,0.3333,192,0,192,N/A,74,132,58,0.5606
1159,230,220,255,672,417,0.3795,194,520,326,0.3731,0,0,0,N/A,8,10,2,0.8,671,0,671,N/A,165,327,162,0.5046
1160,200,200,156,268,112,0.5821,134,239,105,0.5607,0,0,0,N/A,1,1,0,1.0,169,0,169,N/A,74,131,57,0.5649
1161,200,200,153,273,120,0.5604,111,208,97,0.5337,0,0,0,N/A,0,0,0,N/A,177,0,177,N/A,64,121,57,0.5289
1162,266,266,437,4506,4069,0.097,289,3777,3488,0.0765,0,0,0,N/A,19,130,111,0.1462,1525,0,1525,N/A,916,13027,12111,0.0703
1163,200,200,131,236,105,0.5551,93,171,78,0.5439,0,0,0,N/A,0,0,0,N/A,157,0,157,N/A,76,128,52,0.5938
1164,200,200,162,261,99,0.6207,138,244,106,0.5656,0,0,0,N/A,3,1,2,3.0,345,0,345,N/A,317,283,34,1.1201
1165,220,220,134,261,127,0.5134,91,189,98,0.4815,0,0,0,N/A,1,4,3,0.25,192,0,192,N/A,68,133,65,0.5113
1166,220,220,136,221,85,0.6154,122,206,84,0.5922,0,0,0,N/A,1,2,1,0.5,145,0,145,N/A,94,154,60,0.6104
1167,200,200,115,263,148,0.4373,80,190,110,0.4211,0,0,0,N/A,0,0,0,N/A,229,0,229,N/A,66,147,81,0.449
1168,200,200,279,350,71,0.7971,223,307,84,0.7264,0,0,0,N/A,11,1,10,11.0,758,0,758,N/A,277,356,79,0.7781
1169,220,220,138,267,129,0.5169,94,193,99,0.487,0,0,0,N/A,2,4,2,0.5,191,0,191,N/A,74,136,62,0.5441
1170,200,200,217,497,280,0.4366,162,394,232,0.4112,0,0,0,N/A,4,6,2,0.6667,515,0,515,N/A,299,828,529,0.3611
1171,200,200,103,222,119,0.464,86,194,108,0.4433,0,0,0,N/A,0,0,0,N/A,215,0,215,N/A,78,174,96,0.4483
1172,200,200,160,276,116,0.5797,138,250,112,0.552,0,0,0,N/A,0,0,0,N/A,167,0,167,N/A,79,130,51,0.6077
1173,220,220,93,168,75,0.5536,77,149,72,0.5168,0,0,0,N/A,0,0,0,N/A,234,0,234,N/A,160,377,217,0.4244
1174,200,200,781,814,33,0.9595,642,715,73,0.8979,0,0,0,N/A,27,15,12,1.8,2539,0,2539,N/A,1240,1530,290,0.8105
1175,220,220,186,339,153,0.5487,138,261,123,0.5287,0,0,0,N/A,6,5,1,1.2,435,0,435,N/A,105,126,21,0.8333
1176,220,220,165,291,126,0.567,124,224,100,0.5536,0,0,0,N/A,1,3,2,0.3333,162,0,162,N/A,64,100,36,0.64
1177,220,220,202,318,116,0.6352,156,251,95,0.6215,0,0,0,N/A,2,4,2,0.5,141,0,141,N/A,46,71,25,0.6479
1178,220,220,151,273,122,0.5531,123,236,113,0.5212,0,0,0,N/A,0,0,0,N/A,193,0,193,N/A,86,157,71,0.5478
1179,220,220,175,292,117,0.5993,133,219,86,0.6073,0,0,0,N/A,1,2,1,0.5,161,0,161,N/A,74,118,44,0.6271
1180,220,220,716,7747,7031,0.0924,538,6946,6408,0.0775,0,0,0,N/A,24,243,219,0.0988,1429,0,1429,N/A,809,8312,7503,0.0973
1181,220,220,161,261,100,0.6169,140,237,97,0.5907,0,0,0,N/A,1,1,0,1.0,149,0,149,N/A,69,118,49,0.5847
1182,220,220,165,280,115,0.5893,149,259,110,0.5753,0,0,0,N/A,0,0,0,N/A,159,0,159,N/A,70,114,44,0.614
1183,220,220,169,303,134,0.5578,152,281,129,0.5409,0,0,0,N/A,0,0,0,N/A,183,0,183,N/A,63,112,49,0.5625
1184,200,200,180,311,131,0.5788,159,285,126,0.5579,0,0,0,N/A,0,0,0,N/A,165,0,165,N/A,47,81,34,0.5802
1185,260,260,443,4758,4315,0.0931,351,4305,3954,0.0815,0,0,0,N/A,25,134,109,0.1866,1513,0,1513,N/A,703,9207,8504,0.0764
1186,200,200,135,236,101,0.572,113,202,89,0.5594,0,0,0,N/A,1,1,0,1.0,192,0,192,N/A,93,171,78,0.5439
1187,220,220,128,208,80,0.6154,115,194,79,0.5928,0,0,0,N/A,1,1,0,1.0,132,0,132,N/A,79,131,52,0.6031
1188,220,220,155,250,95,0.62,133,223,90,0.5964,0,0,0,N/A,1,1,0,1.0,137,0,137,N/A,78,120,42,0.65
1189,220,220,1655,1287,368,1.2859,1413,1110,303,1.273,0,0,0,N/A,53,34,19,1.5588,2782,0,2782,N/A,894,623,271,1.435
1190,220,220,80,178,98,0.4494,65,156,91,0.4167,0,0,0,N/A,1,3,2,0.3333,205,0,205,N/A,114,221,107,0.5158
1191,220,220,195,324,129,0.6019,175,295,120,0.5932,0,0,0,N/A,2,4,2,0.5,163,0,163,N/A,40,74,34,0.5405
1192,220,220,148,266,118,0.5564,130,239,109,0.5439,0,0,0,N/A,1,3,2,0.3333,159,0,159,N/A,69,110,41,0.6273
1193,220,220,537,565,28,0.9504,455,514,59,0.8852,0,0,0,N/A,15,9,6,1.6667,1227,0,1227,N/A,746,647,99,1.153
1194,200,200,213,404,191,0.5272,178,343,165,0.519,0,0,0,N/A,0,0,0,N/A,315,0,315,N/A,106,216,110,0.4907
1195,260,260,389,6589,6200,0.059,284,5934,5650,0.0479,0,0,0,N/A,23,189,166,0.1217,1647,0,1647,N/A,462,9556,9094,0.0483
1196,200,200,116,240,124,0.4833,87,196,109,0.4439,0,0,0,N/A,3,3,0,1.0,230,0,230,N/A,110,272,162,0.4044
1197,255,220,2680,24018,21338,0.1116,2395,22662,20267,0.1057,0,0,0,N/A,68,544,476,0.125,4103,0,4103,N/A,1708,9227,7519,0.1851
1198,200,200,681,838,157,0.8126,515,623,108,0.8266,0,0,0,N/A,19,10,9,1.9,1526,0,1526,N/A,516,678,162,0.7611
1199,220,220,126,272,146,0.4632,98,226,128,0.4336,0,0,0,N/A,2,9,7,0.2222,252,0,252,N/A,100,266,166,0.3759
