order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1314,255,220,4012,6045,2033,0.6637,3602,5493,1891,0.6557,0,0,0,N/A,109,145,36,0.7517,4887,0,4887,N/A,2750,6695,3945,0.4108
1315,220,220,169,279,110,0.6057,127,214,87,0.5935,0,0,0,N/A,0,0,0,N/A,180,0,180,N/A,109,179,70,0.6089
1316,220,220,830,892,62,0.9305,687,798,111,0.8609,0,0,0,N/A,21,10,11,2.1,2304,0,2304,N/A,1118,1162,44,0.9621
1317,220,220,135,228,93,0.5921,115,203,88,0.5665,0,0,0,N/A,0,0,0,N/A,172,0,172,N/A,117,196,79,0.5969
1318,220,220,1098,1341,243,0.8188,931,1145,214,0.8131,0,0,0,N/A,23,17,6,1.3529,1562,0,1562,N/A,1218,1364,146,0.893
1319,220,220,576,679,103,0.8483,450,582,132,0.7732,0,0,0,N/A,11,13,2,0.8462,1749,0,1749,N/A,2047,2331,284,0.8782
1320,220,220,157,289,132,0.5433,134,260,126,0.5154,0,0,0,N/A,1,1,0,1.0,215,0,215,N/A,114,197,83,0.5787
1321,200,200,212,307,95,0.6906,189,281,92,0.6726,0,0,0,N/A,0,0,0,N/A,166,0,166,N/A,130,201,71,0.6468
1322,220,220,154,270,116,0.5704,126,231,105,0.5455,0,0,0,N/A,1,1,0,1.0,230,0,230,N/A,123,237,114,0.519
1323,213,213,1219,23883,22664,0.051,931,21870,20939,0.0426,0,0,0,N/A,42,611,569,0.0687,2356,0,2356,N/A,828,20500,19672,0.0404
1324,220,220,196,338,142,0.5799,148,260,112,0.5692,0,0,0,N/A,1,1,0,1.0,228,0,228,N/A,121,207,86,0.5845
1325,310,310,298,1088,790,0.2739,198,868,670,0.2281,0,0,0,N/A,12,18,6,0.6667,1095,0,1095,N/A,275,1696,1421,0.1621
1326,200,200,165,324,159,0.5093,146,298,152,0.4899,0,0,0,N/A,0,0,0,N/A,249,0,249,N/A,101,191,90,0.5288
1327,220,220,177,324,147,0.5463,151,291,140,0.5189,0,0,0,N/A,3,5,2,0.6,256,0,256,N/A,112,221,109,0.5068
1328,266,266,1881,70831,68950,0.0266,1562,65656,64094,0.0238,0,0,0,N/A,82,2059,1977,0.0398,3517,0,3517,N/A,1279,48612,47333,0.0263
1329,220,220,184,292,108,0.6301,161,267,106,0.603,0,0,0,N/A,1,1,0,1.0,191,0,191,N/A,135,218,83,0.6193
1330,260,260,1662,46769,45107,0.0355,1367,40344,38977,0.0339,0,0,0,N/A,49,1447,1398,0.0339,5094,0,5094,N/A,4692,208028,203336,0.0226
1331,220,220,117,273,156,0.4286,96,239,143,0.4017,0,0,0,N/A,2,6,4,0.3333,264,0,264,N/A,102,210,108,0.4857
1332,260,215,721,17202,16481,0.0419,578,15753,15175,0.0367,0,0,0,N/A,45,500,455,0.09,2347,0,2347,N/A,878,22657,21779,0.0388
1333,220,220,297,268,29,1.1082,194,189,5,1.0265,0,0,0,N/A,7,4,3,1.75,867,0,867,N/A,1240,304,936,4.0789
1334,280,246,235,2123,1888,0.1107,159,1844,1685,0.0862,0,0,0,N/A,17,41,24,0.4146,1056,0,1056,N/A,261,2229,1968,0.1171
1335,220,220,2583,1817,766,1.4216,2090,1407,683,1.4854,0,0,0,N/A,63,23,40,2.7391,5961,0,5961,N/A,3506,2925,581,1.1986
1336,230,230,1127,24222,23095,0.0465,710,19527,18817,0.0364,0,0,0,N/A,42,741,699,0.0567,8835,0,8835,N/A,4138,166680,162542,0.0248
1337,220,220,3492,19079,15587,0.183,2866,16884,14018,0.1697,0,0,0,N/A,148,635,487,0.2331,9472,0,9472,N/A,5821,49280,43459,0.1181
1338,260,260,3488,198371,194883,0.0176,3044,188236,185192,0.0162,0,0,0,N/A,150,4568,4418,0.0328,6376,0,6376,N/A,1133,61489,60356,0.0184
1339,220,220,167,325,158,0.5138,125,246,121,0.5081,0,0,0,N/A,1,1,0,1.0,247,0,247,N/A,97,186,89,0.5215
1340,260,220,8556,13022,4466,0.657,7719,11901,4182,0.6486,0,0,0,N/A,213,332,119,0.6416,10487,0,10487,N/A,7939,15454,7515,0.5137
1341,260,260,3205,167329,164124,0.0192,2529,139100,136571,0.0182,0,0,0,N/A,99,6002,5903,0.0165,13003,0,13003,N/A,10785,975058,964273,0.0111
1342,260,260,392,2691,2299,0.1457,285,2407,2122,0.1184,0,0,0,N/A,17,57,40,0.2982,1005,0,1005,N/A,236,1525,1289,0.1548
1343,200,200,200,335,135,0.597,176,305,129,0.577,0,0,0,N/A,0,0,0,N/A,230,0,230,N/A,134,229,95,0.5852
1344,220,220,189,284,95,0.6655,167,256,89,0.6523,0,0,0,N/A,1,2,1,0.5,163,0,163,N/A,129,197,68,0.6548
1345,220,220,1309,4689,3380,0.2792,1128,4393,3265,0.2568,0,0,0,N/A,30,62,32,0.4839,3017,0,3017,N/A,649,905,256,0.7171
1346,220,220,1156,2398,1242,0.4821,985,2131,1146,0.4622,0,0,0,N/A,26,51,25,0.5098,1571,0,1571,N/A,744,1395,651,0.5333
1347,260,260,807,17131,16324,0.0471,612,14701,14089,0.0416,0,0,0,N/A,29,552,523,0.0525,3815,0,3815,N/A,2183,74513,72330,0.0293
1348,220,220,125,242,117,0.5165,84,172,88,0.4884,0,0,0,N/A,0,0,0,N/A,195,0,195,N/A,104,182,78,0.5714
1349,270,270,865,14800,13935,0.0584,573,10818,10245,0.053,0,0,0,N/A,38,729,691,0.0521,4166,0,4166,N/A,3510,105362,101852,0.0333
1350,200,200,169,251,82,0.6733,148,225,77,0.6578,0,0,0,N/A,0,0,0,N/A,147,0,147,N/A,139,204,65,0.6814
1351,220,220,177,301,124,0.588,154,273,119,0.5641,0,0,0,N/A,1,1,0,1.0,198,0,198,N/A,103,177,74,0.5819
1352,266,263,1192,21086,19894,0.0565,946,18625,17679,0.0508,0,0,0,N/A,50,675,625,0.0741,2654,0,2654,N/A,1825,38997,37172,0.0468
1353,220,220,898,1312,414,0.6845,773,1156,383,0.6687,0,0,0,N/A,11,19,8,0.5789,1141,0,1141,N/A,904,1370,466,0.6599
1354,220,220,586,1141,555,0.5136,417,859,442,0.4854,0,0,0,N/A,9,12,3,0.75,755,0,755,N/A,191,356,165,0.5365
1355,268,266,547,9992,9445,0.0547,430,9064,8634,0.0474,0,0,0,N/A,23,273,250,0.0842,1838,0,1838,N/A,847,13559,12712,0.0625
1356,260,260,2763,137057,134294,0.0202,2377,129073,126696,0.0184,0,0,0,N/A,110,3374,3264,0.0326,4488,0,4488,N/A,1158,52977,51819,0.0219
1357,200,200,223,357,134,0.6246,179,285,106,0.6281,0,0,0,N/A,0,0,0,N/A,196,0,196,N/A,108,170,62,0.6353
1358,220,220,159,298,139,0.5336,115,224,109,0.5134,0,0,0,N/A,2,5,3,0.4,207,0,207,N/A,96,164,68,0.5854
1359,200,200,178,289,111,0.6159,156,260,104,0.6,0,0,0,N/A,0,0,0,N/A,217,0,217,N/A,126,232,106,0.5431
1360,200,200,176,288,112,0.6111,129,213,84,0.6056,0,0,0,N/A,0,0,0,N/A,205,0,205,N/A,128,221,93,0.5792
1361,213,213,359,3924,3565,0.0915,270,3471,3201,0.0778,0,0,0,N/A,14,124,110,0.1129,798,0,798,N/A,428,5343,4915,0.0801
1362,260,260,2800,100900,98100,0.0278,2346,90095,87749,0.026,0,0,0,N/A,92,3158,3066,0.0291,7571,0,7571,N/A,5126,280448,275322,0.0183
1363,220,220,346,730,384,0.474,296,657,361,0.4505,0,0,0,N/A,7,13,6,0.5385,617,0,617,N/A,315,705,390,0.4468
1364,260,255,2753,32602,29849,0.0844,2484,30630,28146,0.0811,0,0,0,N/A,86,748,662,0.115,3222,0,3222,N/A,1431,21922,20491,0.0653
1365,220,220,182,304,122,0.5987,160,275,115,0.5818,0,0,0,N/A,1,2,1,0.5,202,0,202,N/A,119,199,80,0.598
1366,200,200,228,396,168,0.5758,182,336,154,0.5417,0,0,0,N/A,4,5,1,0.8,784,0,784,N/A,443,848,405,0.5224
1367,266,263,1512,25959,24447,0.0582,1208,22904,21696,0.0527,0,0,0,N/A,100,1103,1003,0.0907,3937,0,3937,N/A,2223,52002,49779,0.0427
1368,220,220,170,309,139,0.5502,144,271,127,0.5314,0,0,0,N/A,2,4,2,0.5,218,0,218,N/A,107,186,79,0.5753
1369,300,300,476,3568,3092,0.1334,320,3067,2747,0.1043,0,0,0,N/A,20,85,65,0.2353,2069,0,2069,N/A,640,7536,6896,0.0849
1370,255,220,4217,6564,2347,0.6424,3620,5830,2210,0.6209,0,0,0,N/A,147,143,4,1.028,8328,0,8328,N/A,5035,9236,4201,0.5451
1371,220,220,171,353,182,0.4844,151,321,170,0.4704,0,0,0,N/A,2,6,4,0.3333,260,0,260,N/A,71,149,78,0.4765
1372,220,220,1056,2260,1204,0.4673,881,1973,1092,0.4465,0,0,0,N/A,26,38,12,0.6842,1298,0,1298,N/A,431,1121,690,0.3845
1373,255,255,7318,188487,181169,0.0388,6552,176649,170097,0.0371,0,0,0,N/A,189,4825,4636,0.0392,10115,0,10115,N/A,5374,120836,115462,0.0445
1374,220,220,470,912,442,0.5154,270,552,282,0.4891,0,0,0,N/A,6,8,2,0.75,895,0,895,N/A,447,984,537,0.4543
1375,260,255,4430,48871,44441,0.0906,3698,42774,39076,0.0865,0,0,0,N/A,154,1657,1503,0.0929,11247,0,11247,N/A,7569,126501,118932,0.0598
1376,260,260,920,17861,16941,0.0515,762,16005,15243,0.0476,0,0,0,N/A,37,572,535,0.0647,2419,0,2419,N/A,1208,31767,30559,0.038
1377,260,260,283,3514,3231,0.0805,211,3242,3031,0.0651,0,0,0,N/A,15,78,63,0.1923,866,0,866,N/A,248,2342,2094,0.1059
1378,220,220,191,297,106,0.6431,134,213,79,0.6291,0,0,0,N/A,2,2,0,1.0,260,0,260,N/A,314,544,230,0.5772
1379,260,260,11411,1066200,1054789,0.0107,10194,997210,987016,0.0102,0,0,0,N/A,357,29509,29152,0.0121,15597,0,15597,N/A,6603,597158,590555,0.0111
1380,266,266,805,13696,12891,0.0588,607,12726,12119,0.0477,0,0,0,N/A,39,337,298,0.1157,2162,0,2162,N/A,462,4319,3857,0.107
1381,220,220,1098,6814,5716,0.1611,792,5573,4781,0.1421,0,0,0,N/A,33,291,258,0.1134,3028,0,3028,N/A,1749,21666,19917,0.0807
1382,263,260,4086,332155,328069,0.0123,3200,288091,284891,0.0111,0,0,0,N/A,201,15381,15180,0.0131,13070,0,13070,N/A,8955,835979,827024,0.0107
1383,260,260,974,26983,26009,0.0361,755,23142,22387,0.0326,0,0,0,N/A,33,841,808,0.0392,4689,0,4689,N/A,2838,124820,121982,0.0227
1384,280,280,638,11201,10563,0.057,524,10606,10082,0.0494,0,0,0,N/A,36,220,184,0.1636,2021,0,2021,N/A,325,3841,3516,0.0846
1385,300,300,321,2477,2156,0.1296,229,2166,1937,0.1057,0,0,0,N/A,10,48,38,0.2083,1130,0,1130,N/A,301,3592,3291,0.0838
1386,260,260,356,4799,4443,0.0742,273,4402,4129,0.062,0,0,0,N/A,19,121,102,0.157,1259,0,1259,N/A,332,4540,4208,0.0731
1387,260,260,917,15904,14987,0.0577,786,14833,14047,0.053,0,0,0,N/A,39,389,350,0.1003,1771,0,1771,N/A,758,12015,11257,0.0631
1388,220,220,1087,2022,935,0.5376,909,1758,849,0.5171,0,0,0,N/A,23,36,13,0.6389,1393,0,1393,N/A,1071,2588,1517,0.4138
1389,220,220,218,471,253,0.4628,155,356,201,0.4354,0,0,0,N/A,5,9,4,0.5556,565,0,565,N/A,402,1131,729,0.3554
1390,260,255,5000,58265,53265,0.0858,4386,54003,49617,0.0812,0,0,0,N/A,149,1522,1373,0.0979,7395,0,7395,N/A,4817,52789,47972,0.0913
1391,220,220,143,277,134,0.5162,100,200,100,0.5,0,0,0,N/A,1,1,0,1.0,219,0,219,N/A,95,180,85,0.5278
1392,220,220,2924,1352,1572,2.1627,2291,1194,1097,1.9188,0,0,0,N/A,42,16,26,2.625,8948,0,8948,N/A,12541,4298,8243,2.9179
1393,220,220,143,281,138,0.5089,124,254,130,0.4882,0,0,0,N/A,2,4,2,0.5,265,0,265,N/A,126,253,127,0.498
1394,220,220,148,300,152,0.4933,97,205,108,0.4732,0,0,0,N/A,2,6,4,0.3333,340,0,340,N/A,296,837,541,0.3536
1395,220,220,166,305,139,0.5443,144,274,130,0.5255,0,0,0,N/A,2,4,2,0.5,222,0,222,N/A,104,187,83,0.5561
1396,220,220,182,326,144,0.5583,139,250,111,0.556,0,0,0,N/A,0,0,0,N/A,224,0,224,N/A,96,176,80,0.5455
1397,260,260,2385,53631,51246,0.0445,2070,49813,47743,0.0416,0,0,0,N/A,80,1251,1171,0.0639,4095,0,4095,N/A,2179,59425,57246,0.0367
1398,220,220,163,298,135,0.547,140,265,125,0.5283,0,0,0,N/A,2,5,3,0.4,202,0,202,N/A,93,160,67,0.5813
1399,220,220,143,260,117,0.55,116,227,111,0.511,0,0,0,N/A,4,6,2,0.6667,321,0,321,N/A,340,669,329,0.5082
