order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1500,-1,0,9,260,5798,5071,169,9818,9128,0,24186
1500,1,0,1,0,9,0,0,0,1,362,363
1500,2,0,5,0,339,2,3,40,291,14778,15114
1500,3,0,4,260,391,64,56,164,252,11718,12254
1500,4,0,4,260,443,131,62,267,278,10643,11381
1500,5,0,5,260,663,281,77,429,418,12741,13946
1500,6,0,6,260,938,474,101,644,566,14759,16544
1500,7,0,6,260,1220,673,113,988,794,17313,19881
1500,8,0,8,260,1521,897,128,1361,1044,19405,22835
1500,9,0,8,260,1661,1037,128,1542,1213,18915,22835
1500,10,0,8,260,1823,1202,129,1658,1375,18238,22602
1500,11,0,8,260,2019,1397,129,1757,1565,17753,22601
1500,12,0,7,260,2204,1582,129,1857,1765,17268,22601
1500,13,0,8,260,2370,1748,129,2004,1937,16783,22601
1500,14,0,8,260,2507,1884,129,2227,2062,16298,22600
1500,15,0,8,260,2621,1998,129,2494,2166,15813,22600
1501,-1,0,1,266,313,236,12,824,472,0,1544
1501,1,0,0,0,5,0,1,0,0,83,84
1501,2,0,1,266,38,5,4,1,19,917,946
1501,3,0,1,266,48,15,4,14,25,888,946
1501,4,0,0,266,54,21,4,29,33,859,946
1501,5,0,1,266,60,27,4,42,43,830,946
1501,6,0,1,266,64,31,4,55,55,801,946
1501,7,0,0,266,69,36,4,69,64,773,946
1501,8,0,1,266,79,46,4,81,70,745,946
1501,9,0,1,266,86,53,4,95,77,717,946
1501,10,0,0,266,91,58,4,106,89,689,946
1501,11,0,1,266,96,63,4,118,100,661,946
1501,12,0,1,266,100,67,4,135,107,633,946
1501,13,0,0,266,103,70,4,147,120,605,946
1501,14,0,1,266,109,75,4,156,133,577,945
1501,15,0,1,266,116,82,4,166,144,549,945
1502,-1,0,6,280,3023,2494,258,7609,1110,0,11471
1502,1,0,1,0,5,0,1,0,0,85,86
1502,2,0,1,280,67,3,11,3,34,2179,2230
1502,3,0,1,280,86,11,19,34,45,2301,2410
1502,4,0,2,280,160,36,44,88,68,3280,3516
1502,5,0,2,280,227,63,63,170,103,4070,4469
1502,6,0,2,280,292,91,87,262,118,4488,5046
1502,7,0,3,280,309,107,87,347,127,4377,5045
1502,8,0,2,280,326,124,87,422,146,4266,5045
1502,9,0,2,280,338,136,87,512,155,4155,5045
1502,10,0,3,280,342,139,87,605,169,4044,5044
1502,11,0,2,280,374,171,87,655,198,3933,5044
1502,12,0,2,280,403,200,87,710,225,3822,5044
1502,13,0,3,280,419,215,87,786,244,3711,5043
1502,14,0,3,280,443,239,87,858,259,3600,5043
1502,15,0,2,280,474,269,87,918,279,3489,5042
1503,-1,0,2,266,1006,769,46,3400,1329,0,5544
1503,1,0,1,0,3,0,0,0,1,66,67
1503,2,0,1,280,34,4,2,0,20,830,856
1503,3,0,0,280,43,12,2,15,23,803,855
1503,4,0,1,280,50,18,2,30,28,776,854
1503,5,0,1,280,56,24,2,41,38,749,854
1503,6,0,1,280,61,28,2,55,46,722,853
1503,7,0,0,280,66,32,2,72,50,696,852
1503,8,0,1,280,69,35,2,90,55,670,852
1503,9,0,1,280,75,40,2,105,60,644,851
1503,10,0,1,280,84,48,2,114,68,618,850
1503,11,0,1,280,90,53,2,122,80,592,849
1503,12,0,0,280,96,58,2,133,89,566,848
1503,13,0,1,280,103,65,2,142,99,540,848
1503,14,0,1,280,109,71,2,154,107,514,848
1503,15,0,1,280,113,75,2,170,113,488,848
1504,-1,0,2,220,1098,848,16,1409,633,0,2906
1504,1,0,1,0,5,0,0,0,1,138,139
1504,2,0,1,220,89,15,13,6,23,2629,2686
1504,3,0,2,220,115,37,14,34,31,2612,2728
1504,4,0,1,220,138,59,14,60,42,2552,2727
1504,5,0,1,220,166,80,15,94,65,2728,2982
1504,6,0,2,220,112,53,6,90,68,1856,2073
1504,7,0,1,220,135,75,6,101,78,1812,2072
1504,8,0,1,220,152,85,6,119,95,1826,2131
1504,9,0,1,220,161,93,6,135,97,1669,2000
1504,10,0,2,220,173,103,6,163,110,1687,2069
1504,11,0,1,220,186,114,6,183,121,1643,2067
1504,12,0,1,220,198,123,6,202,134,1599,2064
1504,13,0,1,220,212,136,6,223,143,1555,2063
1504,14,0,1,220,225,147,6,240,157,1511,2061
1504,15,0,1,220,237,158,6,257,172,1467,2060
1505,-1,0,6,260,2902,2437,121,7031,3616,0,13205
1505,1,0,1,0,5,0,0,0,1,138,139
1505,2,0,1,260,97,6,16,5,46,2820,2893
1505,3,0,2,260,117,20,18,51,63,2884,3036
1505,4,0,2,260,136,38,18,96,76,2807,3035
1505,5,0,2,260,178,62,23,144,128,3209,3566
1505,6,0,1,260,227,99,25,195,172,3404,3895
1505,7,0,3,260,311,156,30,283,245,4048,4762
1505,8,0,2,260,359,189,32,402,301,4317,5241
1505,9,0,2,260,384,214,32,493,317,4185,5241
1505,10,0,3,260,401,230,32,585,340,4053,5240
1505,11,0,2,260,431,259,32,652,375,3921,5239
1505,12,0,3,260,453,281,32,718,419,3789,5239
1505,13,0,2,260,479,307,32,795,448,3657,5239
1505,14,0,3,260,503,330,32,860,491,3525,5238
1505,15,0,2,260,527,353,32,911,548,3393,5237
1506,-1,0,1,220,379,323,9,816,439,0,1587
1506,1,0,1,0,3,0,0,0,1,60,61
1506,2,0,1,0,38,2,3,3,27,1334,1369
1506,3,0,0,220,33,9,0,17,22,938,986
1506,4,0,1,220,40,15,0,31,25,914,985
1506,5,0,1,220,46,21,0,38,36,890,985
1506,6,0,1,220,55,30,0,42,47,866,985
1506,7,0,0,220,61,36,0,52,54,843,985
1506,8,0,1,220,66,41,0,62,62,820,985
1506,9,0,1,220,75,50,0,73,65,797,985
1506,10,0,1,220,78,53,0,84,74,774,985
1506,11,0,0,220,81,56,0,91,87,751,985
1506,12,0,1,220,85,60,0,105,92,728,985
1506,13,0,1,220,86,61,0,123,96,705,985
1506,14,0,0,220,89,64,0,136,103,682,985
1506,15,0,1,220,91,66,0,149,111,659,985
1507,-1,0,41,280,21679,18977,703,40630,24255,0,84565
1507,1,0,0,0,3,0,0,0,1,66,67
1507,2,0,3,280,199,19,40,17,64,5514,5654
1507,3,0,4,280,379,85,74,102,179,8546,8986
1507,4,0,5,280,645,230,104,226,373,12005,12938
1507,5,0,13,280,1821,765,264,951,1183,30218,33381
