order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
1324,220,220,199,338,139,0.5888,151,260,109,0.5808,1,1,0,1.0,139,0,139,,207,207,0,1.0,207,207,0,
1325,310,310,319,1088,769,0.2932,219,868,649,0.2523,12,18,6,0.6667,640,0,640,,709,1696,987,0.418,709,1696,0,
1326,200,200,166,324,158,0.5123,147,298,151,0.4933,0,0,0,,158,0,158,,191,191,0,1.0,191,191,0,
1327,220,220,179,324,145,0.5525,153,291,138,0.5258,3,5,2,0.6,145,0,145,,221,221,0,1.0,221,221,0,
1328,266,266,1890,70831,68941,0.0267,1571,65656,64085,0.0239,82,2059,1977,0.0398,2093,0,2093,,2694,48612,45918,0.0554,2694,48612,0,
1329,220,220,184,292,108,0.6301,161,267,106,0.603,1,1,0,1.0,108,0,108,,218,218,0,1.0,218,218,0,
1330,260,260,1779,46769,44990,0.038,1481,40344,38863,0.0367,49,1447,1398,0.0339,1143,0,1143,,8628,208028,199400,0.0415,8628,208028,0,
1331,220,220,119,273,154,0.4359,98,239,141,0.41,2,6,4,0.3333,154,0,154,,210,210,0,1.0,210,210,0,
1332,260,215,746,17202,16456,0.0434,602,15753,15151,0.0382,45,500,455,0.09,1067,0,1067,,2133,22657,20524,0.0941,2133,22657,0,
1333,220,220,307,268,39,1.1455,202,189,13,1.0688,7,4,3,1.75,158,0,158,,2019,304,1715,6.6414,2019,304,0,
1334,280,246,250,2123,1873,0.1178,174,1844,1670,0.0944,17,41,24,0.4146,603,0,603,,699,2229,1530,0.3136,699,2229,0,
1335,220,220,2612,1817,795,1.4375,2119,1407,712,1.506,63,23,40,2.7391,2570,0,2570,,6868,2925,3943,2.348,6868,2925,0,
1336,230,230,1326,24222,22896,0.0547,909,19527,18618,0.0466,42,741,699,0.0567,1553,0,1553,,11221,166680,155459,0.0673,11221,166680,0,
1337,220,220,3600,19079,15479,0.1887,2974,16884,13910,0.1761,148,635,487,0.2331,3567,0,3567,,11618,49280,37662,0.2358,11618,49280,0,
1338,260,260,3507,198371,194864,0.0177,3063,188236,185173,0.0163,150,4568,4418,0.0328,4806,0,4806,,2684,61489,58805,0.0437,2684,61489,0,
1339,220,220,169,325,156,0.52,127,246,119,0.5163,1,1,0,1.0,156,0,156,,186,186,0,1.0,186,186,0,
1340,260,220,8620,13022,4402,0.662,7783,11901,4118,0.654,213,332,119,0.6416,5647,0,5647,,12715,15454,2739,0.8228,12715,15454,0,
1341,260,260,3509,167329,163820,0.021,2833,139100,136267,0.0204,99,6002,5903,0.0165,2530,0,2530,,20954,975058,954104,0.0215,20954,975058,0,
1342,260,260,406,2691,2285,0.1509,299,2407,2108,0.1242,17,57,40,0.2982,664,0,664,,563,1525,962,0.3692,563,1525,0,
1343,200,200,203,335,132,0.606,179,305,126,0.5869,0,0,0,,132,0,132,,229,229,0,1.0,229,229,0,
1344,220,220,189,284,95,0.6655,167,256,89,0.6523,1,2,1,0.5,95,0,95,,197,197,0,1.0,197,197,0,
1345,220,220,1344,4689,3345,0.2866,1163,4393,3230,0.2647,30,62,32,0.4839,1955,0,1955,,1676,905,771,1.8519,1676,905,0,
1346,220,220,1157,2398,1241,0.4825,985,2131,1146,0.4622,26,51,25,0.5098,972,0,972,,1342,1395,53,0.962,1342,1395,0,
1347,260,260,879,17131,16252,0.0513,684,14701,14017,0.0465,29,552,523,0.0525,890,0,890,,5036,74513,69477,0.0676,5036,74513,0,
1348,220,220,129,242,113,0.5331,88,172,84,0.5116,0,0,0,,113,0,113,,182,182,0,1.0,182,182,0,
1349,270,270,1011,14800,13789,0.0683,719,10818,10099,0.0665,38,729,691,0.0521,659,0,659,,6871,105362,98491,0.0652,6871,105362,0,
1350,200,200,169,251,82,0.6733,148,225,77,0.6578,0,0,0,,82,0,82,,204,204,0,1.0,204,204,0,
1351,220,220,179,301,122,0.5947,155,273,118,0.5678,1,1,0,1.0,122,0,122,,177,177,0,1.0,177,177,0,
1352,266,263,1240,21086,19846,0.0588,994,18625,17631,0.0534,50,675,625,0.0741,1076,0,1076,,3355,38997,35642,0.086,3355,38997,0,
1353,220,220,917,1312,395,0.6989,791,1156,365,0.6843,11,19,8,0.5789,588,0,588,,1438,1370,68,1.0496,1438,1370,0,
1354,220,220,588,1141,553,0.5153,419,859,440,0.4878,9,12,3,0.75,566,0,566,,378,356,22,1.0618,378,356,0,
1355,268,266,570,9992,9422,0.057,453,9064,8611,0.05,23,273,250,0.0842,669,0,669,,1993,13559,11566,0.147,1993,13559,0,
1356,260,260,2771,137057,134286,0.0202,2385,129073,126688,0.0185,110,3374,3264,0.0326,3111,0,3111,,2527,52977,50450,0.0477,2527,52977,0,
1357,200,200,224,357,133,0.6275,180,285,105,0.6316,0,0,0,,133,0,133,,170,170,0,1.0,170,170,0,
1358,220,220,161,298,137,0.5403,117,224,107,0.5223,2,5,3,0.4,137,0,137,,164,164,0,1.0,164,164,0,
1359,200,200,180,289,109,0.6228,158,260,102,0.6077,0,0,0,,109,0,109,,232,232,0,1.0,232,232,0,
1360,200,200,178,288,110,0.6181,131,213,82,0.615,0,0,0,,110,0,110,,221,221,0,1.0,221,221,0,
1361,213,213,368,3924,3556,0.0938,279,3471,3192,0.0804,14,124,110,0.1129,367,0,367,,850,5343,4493,0.1591,850,5343,0,
1362,260,260,2904,100900,97996,0.0288,2450,90095,87645,0.0272,92,3158,3066,0.0291,2641,0,2641,,9952,280448,270496,0.0355,9952,280448,0,
1363,220,220,351,730,379,0.4808,301,657,356,0.4581,7,13,6,0.5385,325,0,325,,602,705,103,0.8539,602,705,0,
1364,260,255,2766,32602,29836,0.0848,2496,30630,28134,0.0815,86,748,662,0.115,2231,0,2231,,2409,21922,19513,0.1099,2409,21922,0,
1365,220,220,183,304,121,0.602,160,275,115,0.5818,1,2,1,0.5,121,0,121,,199,199,0,1.0,199,199,0,
1366,200,200,241,396,155,0.6086,195,336,141,0.5804,4,5,1,0.8,245,0,245,,969,848,121,1.1427,969,848,0,
1367,266,263,1535,25959,24424,0.0591,1231,22904,21673,0.0537,100,1103,1003,0.0907,1485,0,1485,,4652,52002,47350,0.0895,4652,52002,0,
1368,220,220,172,309,137,0.5566,146,271,125,0.5387,2,4,2,0.5,137,0,137,,186,186,0,1.0,186,186,0,
1369,300,300,518,3568,3050,0.1452,362,3067,2705,0.118,20,85,65,0.2353,834,0,834,,1833,7536,5703,0.2432,1833,7536,0,
1370,255,220,4278,6564,2286,0.6517,3681,5830,2149,0.6314,147,143,4,1.028,3672,0,3672,,9630,9236,394,1.0427,9630,9236,0,
1371,220,220,172,353,181,0.4873,152,321,169,0.4735,2,6,4,0.3333,181,0,181,,149,149,0,1.0,149,149,0,
1372,220,220,1061,2260,1199,0.4695,886,1973,1087,0.4491,26,38,12,0.6842,944,0,944,,780,1121,341,0.6958,780,1121,0,
1373,255,255,7373,188487,181114,0.0391,6607,176649,170042,0.0374,189,4825,4636,0.0392,6065,0,6065,,9369,120836,111467,0.0775,9369,120836,0,
1374,220,220,478,912,434,0.5241,277,552,275,0.5018,7,8,1,0.875,426,0,426,,908,984,76,0.9228,908,984,0,
1375,260,255,4631,48871,44240,0.0948,3899,42774,38875,0.0912,154,1657,1503,0.0929,4424,0,4424,,14191,126501,112310,0.1122,14191,126501,0,
1376,260,260,947,17861,16914,0.053,789,16005,15216,0.0493,37,572,535,0.0647,1052,0,1052,,2548,31767,29219,0.0802,2548,31767,0,
1377,260,260,296,3514,3218,0.0842,224,3242,3018,0.0691,15,78,63,0.1923,500,0,500,,601,2342,1741,0.2566,601,2342,0,
1378,220,220,193,297,104,0.6498,136,213,77,0.6385,2,2,0,1.0,102,0,102,,470,544,74,0.864,470,544,0,
1379,260,260,11448,1066200,1054752,0.0107,10231,997210,986979,0.0103,357,29509,29152,0.0121,10067,0,10067,,12096,597158,585062,0.0203,12096,597158,0,
1380,266,266,840,13696,12856,0.0613,642,12726,12084,0.0504,39,337,298,0.1157,1421,0,1421,,1168,4319,3151,0.2704,1168,4319,0,
1381,220,220,1138,6814,5676,0.167,832,5573,4741,0.1493,33,291,258,0.1134,1105,0,1105,,3632,21666,18034,0.1676,3632,21666,0,
1382,263,260,4255,332155,327900,0.0128,3369,288091,284722,0.0117,201,15381,15180,0.0131,3901,0,3901,,17955,835979,818024,0.0215,17955,835979,0,
1383,260,260,1062,26983,25921,0.0394,841,23142,22301,0.0363,33,841,808,0.0392,1025,0,1025,,6516,124820,118304,0.0522,6516,124820,0,
1384,280,280,665,11201,10536,0.0594,550,10606,10056,0.0519,36,220,184,0.1636,1377,0,1377,,942,3841,2899,0.2452,942,3841,0,
1385,300,300,344,2477,2133,0.1389,252,2166,1914,0.1163,10,48,38,0.2083,582,0,582,,826,3592,2766,0.23,826,3592,0,
1386,260,260,371,4799,4428,0.0773,287,4402,4115,0.0652,19,121,102,0.157,659,0,659,,917,4540,3623,0.202,917,4540,0,
1387,260,260,944,15904,14960,0.0594,813,14833,14020,0.0548,39,389,350,0.1003,1001,0,1001,,1501,12015,10514,0.1249,1501,12015,0,
1388,220,220,1104,2022,918,0.546,925,1758,833,0.5262,23,36,13,0.6389,739,0,739,,1708,2588,880,0.66,1708,2588,0,
1389,220,220,231,471,240,0.4904,168,356,188,0.4719,5,9,4,0.5556,179,0,179,,775,1131,356,0.6852,775,1131,0,
1390,260,255,5056,58265,53209,0.0868,4442,54003,49561,0.0823,149,1522,1373,0.0979,3925,0,3925,,8231,52789,44558,0.1559,8231,52789,0,
1391,220,220,147,277,130,0.5307,104,200,96,0.52,1,1,0,1.0,130,0,130,,180,180,0,1.0,180,180,0,
1392,220,220,2940,1352,1588,2.1746,2302,1194,1108,1.928,43,16,27,2.6875,1615,0,1615,,19996,4298,15698,4.6524,19996,4298,0,
1393,220,220,144,281,137,0.5125,125,254,129,0.4921,2,4,2,0.5,137,0,137,,253,253,0,1.0,253,253,0,
1394,220,220,152,300,148,0.5067,101,205,104,0.4927,2,6,4,0.3333,118,0,118,,514,837,323,0.6141,514,837,0,
1395,220,220,166,305,139,0.5443,144,274,130,0.5255,2,4,2,0.5,139,0,139,,187,187,0,1.0,187,187,0,
1396,220,220,183,326,143,0.5613,140,250,110,0.56,0,0,0,,143,0,143,,176,176,0,1.0,176,176,0,
1397,260,260,2449,53631,51182,0.0457,2134,49813,47679,0.0428,80,1251,1171,0.0639,2268,0,2268,,3942,59425,55483,0.0663,3942,59425,0,
1398,220,220,164,298,134,0.5503,141,265,124,0.5321,2,5,3,0.4,134,0,134,,160,160,0,1.0,160,160,0,
1399,220,220,148,260,112,0.5692,120,227,107,0.5286,4,6,2,0.6667,108,0,108,,548,669,121,0.8191,548,669,0,
