order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
1611,263,260,54176,497345,443169,0.1089,45111,459600,414489,0.0982,1895,11017,9122,0.172,39154,0,39154,,251258,798892,547634,0.3145,251258,798892,0,
1612,260,255,2566,38586,36020,0.0665,2221,35061,32840,0.0633,85,1121,1036,0.0758,1727,0,1727,,4625,57199,52574,0.0809,4625,57199,0,
1613,220,220,183,345,162,0.5304,154,308,154,0.5,2,4,2,0.5,162,0,162,,462,462,0,1.0,462,462,0,
1614,266,263,1214,15233,14019,0.0797,993,13360,12367,0.0743,39,425,386,0.0918,1091,0,1091,,4275,39555,35280,0.1081,4275,39555,0,
1615,260,260,445,4210,3765,0.1057,352,3845,3493,0.0915,22,108,86,0.2037,569,0,569,,1551,5878,4327,0.2639,1551,5878,0,
1616,200,200,252,372,120,0.6774,226,343,117,0.6589,0,0,0,,120,0,120,,356,356,0,1.0,356,356,0,
1617,220,220,230,408,178,0.5637,202,368,166,0.5489,0,0,0,,178,0,178,,410,410,0,1.0,410,410,0,
1618,246,246,609,6871,6262,0.0886,486,6381,5895,0.0762,23,120,97,0.1917,1125,0,1125,,932,3573,2641,0.2608,932,3573,0,
1619,255,227,1294,11824,10530,0.1094,1088,10682,9594,0.1019,39,324,285,0.1204,1246,0,1246,,2629,16347,13718,0.1608,2629,16347,0,
1620,220,220,403,772,369,0.522,329,693,364,0.4747,2,6,4,0.3333,404,0,404,,1073,1086,13,0.988,1073,1086,0,
1621,0,200,475,880,405,0.5398,371,724,353,0.5124,19,15,4,1.2667,452,0,452,,2935,1930,1005,1.5207,2935,1930,0,
1622,263,263,8109,163353,155244,0.0496,6610,146844,140234,0.045,184,2207,2023,0.0834,6705,0,6705,,51382,569656,518274,0.0902,51382,569656,0,
1623,220,220,253,429,176,0.5897,197,339,142,0.5811,2,4,2,0.5,176,0,176,,303,303,0,1.0,303,303,0,
1624,255,220,4188,6310,2122,0.6637,3776,5808,2032,0.6501,109,143,34,0.7622,3111,0,3111,,5855,7243,1388,0.8084,5855,7243,0,
1625,263,260,20769,1216109,1195340,0.0171,18377,1141218,1122841,0.0161,424,25989,25565,0.0163,16660,0,16660,,49897,994321,944424,0.0502,49897,994321,0,
1626,280,280,1880,67685,65805,0.0278,1556,62703,61147,0.0248,93,1565,1472,0.0594,3540,0,3540,,4921,95101,90180,0.0517,4921,95101,0,
1627,255,255,12041,352144,340103,0.0342,11029,335229,324200,0.0329,308,7480,7172,0.0412,10595,0,10595,,7140,69954,62814,0.1021,7140,69954,0,
1628,300,300,701,2606,1905,0.269,501,2071,1570,0.2419,14,62,48,0.2258,901,0,901,,2823,7353,4530,0.3839,2823,7353,0,
1629,300,300,2439,8438,5999,0.289,2130,7959,5829,0.2676,90,159,69,0.566,4134,0,4134,,2102,2940,838,0.715,2102,2940,0,
1630,220,220,1220,2575,1355,0.4738,1061,2352,1291,0.4511,26,38,12,0.6842,994,0,994,,1792,2171,379,0.8254,1792,2171,0,
1631,263,263,4600,337941,333341,0.0136,3636,293729,290093,0.0124,205,15394,15189,0.0133,4175,0,4175,,18380,836505,818125,0.022,18380,836505,0,
1632,270,270,291,649,358,0.4484,174,396,222,0.4394,8,19,11,0.4211,129,0,129,,1769,4787,3018,0.3695,1769,4787,0,
1633,255,255,1605,24278,22673,0.0661,1226,19306,18080,0.0635,31,1074,1043,0.0289,1324,0,1324,,6587,123332,116745,0.0534,6587,123332,0,
1634,246,246,1163,20867,19704,0.0557,969,19465,18496,0.0498,42,484,442,0.0868,2102,0,2102,,2740,19231,16491,0.1425,2740,19231,0,
1635,265,260,7045,122782,115737,0.0574,5959,110019,104060,0.0542,131,2389,2258,0.0548,7982,0,7982,,31786,356448,324662,0.0892,31786,356448,0,
1636,260,260,9370,860204,850834,0.0109,7825,731044,723219,0.0107,246,29739,29493,0.0083,6085,0,6085,,49569,4281097,4231528,0.0116,49569,4281097,0,
1637,310,300,11164,125947,114783,0.0886,9925,119154,109229,0.0833,295,1943,1648,0.1518,14622,0,14622,,14653,85315,70662,0.1718,14653,85315,0,
1638,260,260,1316,33210,31894,0.0396,1133,30909,29776,0.0367,54,896,842,0.0603,1277,0,1277,,2274,25992,23718,0.0875,2274,25992,0,
1639,310,300,11308,30350,19042,0.3726,9967,28685,18718,0.3475,323,448,125,0.721,16466,0,16466,,15045,17793,2748,0.8456,15045,17793,0,
1640,300,300,659,1995,1336,0.3303,481,1508,1027,0.319,12,26,14,0.4615,845,0,845,,2845,9368,6523,0.3037,2845,9368,0,
1641,260,260,7511,360001,352490,0.0209,6619,325729,319110,0.0203,199,10866,10667,0.0183,4820,0,4820,,18707,732398,713691,0.0255,18707,732398,0,
1642,300,300,2692,168987,166295,0.0159,1994,145905,143911,0.0137,119,7010,6891,0.017,2984,0,2984,,21801,639568,617767,0.0341,21801,639568,0,
1643,220,220,216,374,158,0.5775,191,344,153,0.5552,1,1,0,1.0,158,0,158,,275,275,0,1.0,275,275,0,
1644,300,268,5844,962999,957155,0.0061,4550,879568,875018,0.0052,374,29630,29256,0.0126,6573,0,6573,,29279,1638781,1609502,0.0179,29279,1638781,0,
1645,270,270,1461,23328,21867,0.0626,1023,16580,15557,0.0617,47,1234,1187,0.0381,881,0,881,,10206,180151,169945,0.0567,10206,180151,0,
1646,220,210,2402,16396,13994,0.1465,2055,15392,13337,0.1335,90,349,259,0.2579,2462,0,2462,,7674,13022,5348,0.5893,7674,13022,0,
1647,270,270,1803,17366,15563,0.1038,1505,15618,14113,0.0964,74,507,433,0.146,2398,0,2398,,4546,35195,30649,0.1292,4546,35195,0,
1648,268,266,764,9497,8733,0.0804,641,8866,8225,0.0723,27,225,198,0.12,1092,0,1092,,1459,5065,3606,0.2881,1459,5065,0,
1649,263,260,2009,44641,42632,0.045,1560,35247,33687,0.0443,60,2155,2095,0.0278,1445,0,1445,,9815,228419,218604,0.043,9815,228419,0,
1650,260,260,2338,52369,50031,0.0446,1834,44722,42888,0.041,80,1711,1631,0.0468,2076,0,2076,,9772,175357,165585,0.0557,9772,175357,0,
1651,260,220,12260,8323,3937,1.473,11256,7772,3484,1.4483,320,152,168,2.1053,9019,0,9019,,8129,3327,4802,2.4433,8129,3327,0,
1652,260,260,12936,1096540,1083604,0.0118,11294,959248,947954,0.0118,279,35832,35553,0.0078,6973,0,6973,,47616,4125669,4078053,0.0115,47616,4125669,0,
1653,220,220,226,379,153,0.5963,201,348,147,0.5776,1,2,1,0.5,153,0,153,,288,288,0,1.0,288,288,0,
1654,263,263,1535,28870,27335,0.0532,1261,26845,25584,0.047,32,450,418,0.0711,1707,0,1707,,4788,33424,28636,0.1433,4788,33424,0,
1655,270,268,469,4510,4041,0.104,344,3712,3368,0.0927,15,158,143,0.0949,430,0,430,,1994,15070,13076,0.1323,1994,15070,0,
1656,200,200,177,395,218,0.4481,156,367,211,0.4251,0,0,0,,218,0,218,,386,386,0,1.0,386,386,0,
1657,260,220,7445,32244,24799,0.2309,5820,23881,18061,0.2437,155,533,378,0.2908,3677,0,3677,,51747,305470,253723,0.1694,51747,305470,0,
1658,200,200,1698,2304,606,0.737,1259,1925,666,0.654,39,43,4,0.907,1010,0,1010,,13639,10116,3523,1.3483,13639,10116,0,
1659,300,300,1268,4180,2912,0.3033,913,3288,2375,0.2777,13,37,24,0.3514,1692,0,1692,,2572,8274,5702,0.3109,2572,8274,0,
1660,200,200,161,332,171,0.4849,138,305,167,0.4525,0,0,0,,171,0,171,,412,412,0,1.0,412,412,0,
1661,260,255,5121,58695,53574,0.0872,4504,54326,49822,0.0829,149,1522,1373,0.0979,4014,0,4014,,8301,53098,44797,0.1563,8301,53098,0,
1662,268,268,1445,15703,14258,0.092,1110,11709,10599,0.0948,55,742,687,0.0741,1037,0,1037,,7834,106449,98615,0.0736,7834,106449,0,
1663,220,220,1102,761,341,1.4481,903,630,273,1.4333,20,14,6,1.4286,875,0,875,,5236,1286,3950,4.0715,5236,1286,0,
1664,255,220,1514,11870,10356,0.1275,1226,10532,9306,0.1164,46,320,274,0.1437,1601,0,1601,,5045,18296,13251,0.2757,5045,18296,0,
1665,260,260,1079,12871,11792,0.0838,764,10300,9536,0.0742,39,502,463,0.0777,838,0,838,,4936,58545,53609,0.0843,4936,58545,0,
1666,200,200,1062,1136,74,0.9349,924,1001,77,0.9231,19,2,17,9.5,796,0,796,,1507,1203,304,1.2527,1507,1203,0,
1667,266,255,2421,24049,21628,0.1007,2055,22076,20021,0.0931,105,764,659,0.1374,2312,0,2312,,4189,20474,16285,0.2046,4189,20474,0,
1668,270,270,1370,23816,22446,0.0575,965,16971,16006,0.0569,49,1305,1256,0.0375,826,0,826,,10532,187041,176509,0.0563,10532,187041,0,
1669,200,200,429,1030,601,0.4165,353,916,563,0.3854,1,3,2,0.3333,559,0,559,,1130,1202,72,0.9401,1130,1202,0,
1670,220,220,181,332,151,0.5452,137,256,119,0.5352,0,0,0,,151,0,151,,285,285,0,1.0,285,285,0,
1671,260,260,19475,2536062,2516587,0.0077,17859,2417768,2399909,0.0074,517,53035,52518,0.0097,17995,0,17995,,11165,496888,485723,0.0225,11165,496888,0,
1672,300,255,520,5403,4883,0.0962,402,4889,4487,0.0822,24,154,130,0.1558,870,0,870,,2565,9229,6664,0.2779,2565,9229,0,
1673,266,266,4263,118003,113740,0.0361,3447,100282,96835,0.0344,130,4639,4509,0.028,3590,0,3590,,13904,379717,365813,0.0366,13904,379717,0,
1674,260,260,10041,105203,95162,0.0954,8403,95133,86730,0.0883,289,3181,2892,0.0909,8169,0,8169,,37945,180985,143040,0.2097,37945,180985,0,
1675,300,300,2735,316613,313878,0.0086,2033,290872,288839,0.007,196,8998,8802,0.0218,3269,0,3269,,16049,492957,476908,0.0326,16049,492957,0,
1676,220,220,159,290,131,0.5483,136,262,126,0.5191,0,0,0,,131,0,131,,322,322,0,1.0,322,322,0,
1677,220,220,1370,2408,1038,0.5689,1171,2123,952,0.5516,23,36,13,0.6389,805,0,805,,2310,3338,1028,0.692,2310,3338,0,
1678,200,200,190,393,203,0.4835,162,345,183,0.4696,1,1,0,1.0,200,0,200,,489,542,53,0.9022,489,542,0,
1679,220,220,209,388,179,0.5387,185,359,174,0.5153,1,1,0,1.0,179,0,179,,280,280,0,1.0,280,280,0,
1680,300,280,4372,408884,404512,0.0107,3317,363736,360419,0.0091,184,12766,12582,0.0144,5033,0,5033,,31946,1263074,1231128,0.0253,31946,1263074,0,
1681,300,300,385,2473,2088,0.1557,305,2245,1940,0.1359,18,54,36,0.3333,799,0,799,,1036,3694,2658,0.2805,1036,3694,0,
1682,220,220,407,967,560,0.4209,350,885,535,0.3955,10,20,10,0.5,425,0,425,,890,924,34,0.9632,890,924,0,
1683,260,260,2960,101039,98079,0.0293,2520,90275,87755,0.0279,92,3158,3066,0.0291,2724,0,2724,,9996,280492,270496,0.0356,9996,280492,0,
1684,220,220,241,387,146,0.6227,215,355,140,0.6056,2,4,2,0.5,146,0,146,,262,262,0,1.0,262,262,0,
1685,220,220,1754,2281,527,0.769,1368,1747,379,0.7831,27,23,4,1.1739,1436,0,1436,,4214,2830,1384,1.489,4214,2830,0,
1686,220,220,189,323,134,0.5851,160,287,127,0.5575,1,3,2,0.3333,134,0,134,,350,350,0,1.0,350,350,0,
1687,260,255,5357,125268,119911,0.0428,4273,102261,97988,0.0418,148,4491,4343,0.033,3378,0,3378,,37484,840872,803388,0.0446,37484,840872,0,
1688,200,200,3021,15095,12074,0.2001,2664,14073,11409,0.1893,66,273,207,0.2418,2793,0,2793,,9103,26000,16897,0.3501,9103,26000,0,
1689,220,220,7204,31739,24535,0.227,5232,21461,16229,0.2438,129,729,600,0.177,2860,0,2860,,59027,361343,302316,0.1634,59027,361343,0,
1690,255,220,4062,4179,117,0.972,3270,3403,133,0.9609,88,155,67,0.5677,3847,0,3847,,22434,14567,7867,1.5401,22434,14567,0,
1691,280,268,11804,217467,205663,0.0543,10113,200775,190662,0.0504,444,4789,4345,0.0927,11797,0,11797,,32975,334973,301998,0.0984,32975,334973,0,
1692,260,260,7699,617450,609751,0.0125,6906,576807,569901,0.012,236,16283,16047,0.0145,6254,0,6254,,8934,444725,435791,0.0201,8934,444725,0,
1693,255,220,2159,17376,15217,0.1243,1894,16155,14261,0.1172,68,391,323,0.1739,2170,0,2170,,3998,18293,14295,0.2186,3998,18293,0,
1694,200,200,604,1872,1268,0.3226,502,1675,1173,0.2997,12,25,13,0.48,766,0,766,,1479,1655,176,0.8937,1479,1655,0,
1695,260,260,4873,179061,174188,0.0272,4361,167240,162879,0.0261,159,4346,4187,0.0366,4155,0,4155,,5398,167844,162446,0.0322,5398,167844,0,
1696,260,220,1399,10262,8863,0.1363,1085,8015,6930,0.1354,51,377,326,0.1353,1257,0,1257,,6358,47529,41171,0.1338,6358,47529,0,
1697,263,263,5049,312187,307138,0.0162,4235,280301,276066,0.0151,212,11558,11346,0.0183,4344,0,4344,,10464,488145,477681,0.0214,10464,488145,0,
1698,310,310,4235,5735,1500,0.7384,3545,5246,1701,0.6758,133,59,74,2.2542,7757,0,7757,,16639,10416,6223,1.5974,16639,10416,0,
1699,220,220,211,330,119,0.6394,192,310,118,0.6194,2,3,1,0.6667,119,0,119,,385,385,0,1.0,385,385,0,
