order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
2326,375,375,389192,80373042,79983850,0.0048,310743,68185852,67875109,0.0046,5971,1073073,1067102,0.0056,465060,0,465060,,3721918,605163836,601441918,0.0062,3721918,605163836,0,
2328,400,400,272679,5930730,5658051,0.046,220720,5310656,5089936,0.0416,7714,103134,95420,0.0748,298096,0,298096,,1605322,20969347,19364025,0.0766,1605322,20969347,0,
2329,350,350,873438,72155828,71282390,0.0121,766109,66012533,65246424,0.0116,14518,1093829,1079311,0.0133,673094,0,673094,,3639193,203795922,200156729,0.0179,3639193,203795922,0,
2330,300,300,420843,2275264,1854421,0.185,378085,2051068,1672983,0.1843,5635,47272,41637,0.1192,304956,0,304956,,1166110,5159346,3993236,0.226,1166110,5159346,0,
2331,310,310,6264,76483,70219,0.0819,5404,71689,66285,0.0754,174,1407,1233,0.1237,9355,0,9355,,11506,61267,49761,0.1878,11506,61267,0,
2332,300,280,42868,1361244,1318376,0.0315,35514,1240010,1204496,0.0286,825,18976,18151,0.0435,31642,0,31642,,254154,4145192,3891038,0.0613,254154,4145192,0,
2333,333,333,2782,51156,48374,0.0544,2126,46137,44011,0.0461,75,758,683,0.0989,5580,0,5580,,15486,130307,114821,0.1188,15486,130307,0,
2334,300,300,29273,1310628,1281355,0.0223,21422,975309,953887,0.022,548,24950,24402,0.022,14785,0,14785,,261202,11422583,11161381,0.0229,261202,11422583,0,
2335,310,310,516789,251682493,251165704,0.0021,441543,225099760,224658217,0.002,7787,3839326,3831539,0.002,411443,0,411443,,2607332,915828265,913220933,0.0028,2607332,915828265,0,
2336,280,268,26516,176360,149844,0.1504,22870,156318,133448,0.1463,744,6240,5496,0.1192,17004,0,17004,,76612,399526,322914,0.1918,76612,399526,0,
2337,260,260,2718,34863,32145,0.078,2267,31434,29167,0.0721,52,615,563,0.0846,2561,0,2561,,13790,103148,89358,0.1337,13790,103148,0,
2338,375,350,19042,1224141,1205099,0.0156,16646,1171214,1154568,0.0142,552,13330,12778,0.0414,40550,0,40550,,40123,973080,932957,0.0412,40123,973080,0,
2339,310,310,26228,1428483,1402255,0.0184,22958,1349903,1326945,0.017,770,22932,22162,0.0336,38609,0,38609,,45214,1404013,1358799,0.0322,45214,1404013,0,
2340,400,375,39438,5751498,5712060,0.0069,30164,5203969,5173805,0.0058,837,83231,82394,0.0101,54623,0,54623,,335483,18671932,18336449,0.018,335483,18671932,0,
2341,290,268,5570941,182050994,176480053,0.0306,4805012,164720640,159915628,0.0292,110862,3173722,3062860,0.0349,2430120,0,2430120,,23968908,549366008,525397100,0.0436,23968908,549366008,0,
2342,300,300,14684,273661,258977,0.0537,9425,186887,177462,0.0504,157,2758,2601,0.0569,5342,0,5342,,172285,2870284,2697999,0.06,172285,2870284,0,
2343,400,400,812787,84040875,83228088,0.0097,688652,76089216,75400564,0.0091,18998,2011528,1992530,0.0094,740013,0,740013,,4142277,244474689,240332412,0.0169,4142277,244474689,0,
2344,350,350,735376,301671516,300936140,0.0024,624983,276411888,275786905,0.0023,14851,4542533,4527682,0.0033,558862,0,558862,,3088132,713457093,710368961,0.0043,3088132,713457093,0,
2345,333,330,1079934,71878841,70798907,0.015,690419,60594947,59904528,0.0114,6115,420018,413903,0.0146,800313,0,800313,,20476787,589224332,568747545,0.0348,20476787,589224332,0,
2346,300,280,22217,4039550,4017333,0.0055,19366,3714766,3695400,0.0052,393,61780,61387,0.0064,21587,0,21587,,73023,9164102,9091079,0.008,73023,9164102,0,
2348,254,246,2419,123166,120747,0.0196,2051,112562,110511,0.0182,53,2585,2532,0.0205,4018,0,4018,,10430,425747,415317,0.0245,10430,425747,0,
2349,344,335,1976609,248240091,246263482,0.008,1713772,230396526,228682754,0.0074,41896,3545714,3503818,0.0118,1953643,0,1953643,,6408189,398650042,392241853,0.0161,6408189,398650042,0,
2350,363,350,616823,25949796,25332973,0.0238,509937,23158233,22648296,0.022,13301,364931,351630,0.0364,612753,0,612753,,3156096,92445544,89289448,0.0341,3156096,92445544,0,
2351,280,280,428244,58774518,58346274,0.0073,351135,53029257,52678122,0.0066,14399,1573713,1559314,0.0091,213010,0,213010,,2263924,139281032,137017108,0.0163,2263924,139281032,0,
2352,300,300,19993,887372,867379,0.0225,16126,759598,743472,0.0212,627,20214,19587,0.031,13918,0,13918,,96303,3428464,3332161,0.0281,96303,3428464,0,
2353,266,266,1450,6242,4792,0.2323,1048,4720,3672,0.222,14,140,126,0.1,1880,0,1880,,7772,27232,19460,0.2854,7772,27232,0,
2355,300,300,19460,483216,463756,0.0403,17432,458973,441541,0.038,472,8296,7824,0.0569,25561,0,25561,,32973,296572,263599,0.1112,32973,296572,0,
2357,270,265,3257,44292,41035,0.0735,2789,40526,37737,0.0688,148,1459,1311,0.1014,3817,0,3817,,6539,52347,45808,0.1249,6539,52347,0,
2358,300,300,61340,2950610,2889270,0.0208,55079,2758772,2703693,0.02,961,39032,38071,0.0246,64110,0,64110,,153398,5071655,4918257,0.0302,153398,5071655,0,
2359,300,300,43251,3648706,3605455,0.0119,37076,3292599,3255523,0.0113,1052,75396,74344,0.014,26464,0,26464,,144281,7985125,7840844,0.0181,144281,7985125,0,
2360,300,300,24227,390035,365808,0.0621,19826,337770,317944,0.0587,528,6606,6078,0.0799,16262,0,16262,,120941,1459355,1338414,0.0829,120941,1459355,0,
2361,266,265,793,16564,15771,0.0479,644,14792,14148,0.0435,21,260,239,0.0808,735,0,735,,1982,68476,66494,0.0289,1982,68476,0,
2362,280,266,60196,1374357,1314161,0.0438,48218,1177706,1129488,0.0409,1246,24604,23358,0.0506,47456,0,47456,,380781,6291474,5910693,0.0605,380781,6291474,0,
2363,300,300,159497,1876585,1717088,0.085,124567,1588051,1463484,0.0784,1766,33887,32121,0.0521,102565,0,102565,,1133519,8466775,7333256,0.1339,1133519,8466775,0,
2364,280,270,123460,1922427,1798967,0.0642,108693,1766692,1657999,0.0615,4148,42764,38616,0.097,78482,0,78482,,265658,3039490,2773832,0.0874,265658,3039490,0,
2365,300,300,4135,42586,38451,0.0971,3469,38172,34703,0.0909,107,728,621,0.147,4624,0,4624,,15406,109316,93910,0.1409,15406,109316,0,
2366,375,375,22941,1589155,1566214,0.0144,18501,1474644,1456143,0.0125,604,20296,19692,0.0298,39412,0,39412,,110575,2871405,2760830,0.0385,110575,2871405,0,
2367,330,310,613673,11205130,10591457,0.0548,510428,10076182,9565754,0.0507,10380,171521,161141,0.0605,388861,0,388861,,2932570,32036528,29103958,0.0915,2932570,32036528,0,
2368,300,300,12511,273454,260943,0.0458,10885,257794,246909,0.0422,243,2434,2191,0.0998,17416,0,17416,,34767,436057,401290,0.0797,34767,436057,0,
2369,362,344,1368513,199375402,198006889,0.0069,1215173,185200958,183985785,0.0066,30079,2922365,2892286,0.0103,1520009,0,1520009,,4225399,482059858,477834459,0.0088,4225399,482059858,0,
2370,350,333,544077,71064490,70520413,0.0077,485911,66487705,66001794,0.0073,11200,1181507,1170307,0.0095,496903,0,496903,,1268410,96966445,95698035,0.0131,1268410,96966445,0,
2371,350,350,178386,7568423,7390037,0.0236,155143,6832793,6677650,0.0227,5587,227549,221962,0.0246,187058,0,187058,,569069,20458042,19888973,0.0278,569069,20458042,0,
2372,310,310,4392,128549,124157,0.0342,3371,114261,110890,0.0295,85,1471,1386,0.0578,6399,0,6399,,30474,457244,426770,0.0666,30474,457244,0,
2373,335,333,19658,2046873,2027215,0.0096,16170,1932600,1916430,0.0084,543,23795,23252,0.0228,38475,0,38475,,87194,2722334,2635140,0.032,87194,2722334,0,
2374,310,310,5242,281002,275760,0.0187,4630,268693,264063,0.0172,93,4094,4001,0.0227,7210,0,7210,,17049,132577,115528,0.1286,17049,132577,0,
2375,300,300,61209,731925,670716,0.0836,51004,643654,592650,0.0792,1251,11435,10184,0.1094,57735,0,57735,,329856,2543022,2213166,0.1297,329856,2543022,0,
2376,280,280,51259,9373692,9322433,0.0055,43723,8394398,8350675,0.0052,1227,255970,254743,0.0048,41090,0,41090,,206215,25920956,25714741,0.008,206215,25920956,0,
2378,300,300,33289,702992,669703,0.0474,27610,626446,598836,0.0441,706,17112,16406,0.0413,23421,0,23421,,157897,1750803,1592906,0.0902,157897,1750803,0,
2379,266,263,18651,196835,178184,0.0948,15015,168770,153755,0.089,196,6496,6300,0.0302,14087,0,14087,,147216,730919,583703,0.2014,147216,730919,0,
2381,310,310,1573,20342,18769,0.0773,1357,19211,17854,0.0706,52,349,297,0.149,3271,0,3271,,2461,14308,11847,0.172,2461,14308,0,
2382,265,260,251622,4921272,4669650,0.0511,209071,4440376,4231305,0.0471,7207,103547,96340,0.0696,125676,0,125676,,1300966,13523527,12222561,0.0962,1300966,13523527,0,
2383,290,280,1965784,247246353,245280569,0.008,1714599,221542260,219827661,0.0077,29912,4671576,4641664,0.0064,765644,0,765644,,7627748,781549390,773921642,0.0098,7627748,781549390,0,
2384,310,300,7984,84641,76657,0.0943,6854,79511,72657,0.0862,224,1308,1084,0.1713,12320,0,12320,,18170,80534,62364,0.2256,18170,80534,0,
2385,310,300,138406,1727290,1588884,0.0801,117586,1583225,1465639,0.0743,2456,30495,28039,0.0805,115384,0,115384,,548883,3922510,3373627,0.1399,548883,3922510,0,
2386,310,310,1211996,178127570,176915574,0.0068,1016921,160856040,159839119,0.0063,21049,2274316,2253267,0.0093,848106,0,848106,,7004311,641524315,634520004,0.0109,7004311,641524315,0,
2388,350,330,8827,352782,343955,0.025,7235,324847,317612,0.0223,322,8022,7700,0.0401,12407,0,12407,,33433,556306,522873,0.0601,33433,556306,0,
2389,270,260,21336,97704,76368,0.2184,16918,88335,71417,0.1915,760,2431,1671,0.3126,16145,0,16145,,140504,225918,85414,0.6219,140504,225918,0,
2390,300,300,8693,41805,33112,0.2079,6741,37823,31082,0.1782,126,390,264,0.3231,10221,0,10221,,86963,165751,78788,0.5247,86963,165751,0,
2391,400,388,638403,77096000,76457597,0.0083,554085,70060593,69506508,0.0079,16220,1856663,1840443,0.0087,621015,0,621015,,2382679,207704714,205322035,0.0115,2382679,207704714,0,
2392,335,335,706617,201607553,200900936,0.0035,605216,181885667,181280451,0.0033,11779,3178716,3166937,0.0037,498134,0,498134,,2833635,539597155,536763520,0.0053,2833635,539597155,0,
2394,280,280,8633,227662,219029,0.0379,7274,205733,198459,0.0354,292,4260,3968,0.0685,7318,0,7318,,27087,501196,474109,0.054,27087,501196,0,
2395,280,280,873902,150801187,149927285,0.0058,679443,120779451,120100008,0.0056,5117,1423763,1418646,0.0036,261423,0,261423,,8283789,1329704320,1321420531,0.0062,8283789,1329704320,0,
2396,310,310,480517,534922,54405,0.8983,392629,493520,100891,0.7956,5380,7106,1726,0.7571,431757,0,431757,,3969756,1423731,2546025,2.7883,3969756,1423731,0,
2397,266,266,6371,36362,29991,0.1752,4948,25966,21018,0.1906,154,1450,1296,0.1062,3815,0,3815,,38313,352623,314310,0.1087,38313,352623,0,
2398,350,335,821333,75726299,74904966,0.0108,708773,70296620,69587847,0.0101,18904,1019102,1000198,0.0185,889618,0,889618,,2700011,125918180,123218169,0.0214,2700011,125918180,0,
