order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
1143,220,220,140,267,127,0.5243,96,193,97,0.4974,2,4,2,0.5,127,0,127,,136,136,0,1.0,136,136,0,
1144,260,220,987,1540,553,0.6409,796,1293,497,0.6156,57,41,16,1.3902,1512,0,1512,,1819,1164,655,1.5627,1819,1164,0,
1145,200,200,154,256,102,0.6016,132,226,94,0.5841,0,0,0,,102,0,102,,124,124,0,1.0,124,124,0,
1146,220,220,134,238,104,0.563,114,210,96,0.5429,2,4,2,0.5,104,0,104,,161,161,0,1.0,161,161,0,
1147,220,220,144,237,93,0.6076,99,173,74,0.5723,1,2,1,0.5,93,0,93,,117,117,0,1.0,117,117,0,
1148,200,200,452,1015,563,0.4453,327,794,467,0.4118,5,6,1,0.8333,452,0,452,,305,285,20,1.0702,305,285,0,
1149,200,200,216,299,83,0.7224,170,228,58,0.7456,0,0,0,,83,0,83,,123,123,0,1.0,123,123,0,
1150,200,200,157,273,116,0.5751,133,235,102,0.566,1,1,0,1.0,114,0,114,,192,230,38,0.8348,192,230,0,
1151,200,200,113,222,109,0.509,91,192,101,0.474,0,0,0,,109,0,109,,157,157,0,1.0,157,157,0,
1152,220,220,755,2846,2091,0.2653,596,2547,1951,0.234,27,60,33,0.45,998,0,998,,266,231,35,1.1515,266,231,0,
1153,210,210,1032,14784,13752,0.0698,835,12538,11703,0.0666,29,493,464,0.0588,593,0,593,,4936,68748,63812,0.0718,4936,68748,0,
1154,210,210,512,8726,8214,0.0587,361,6966,6605,0.0518,12,292,280,0.0411,568,0,568,,4708,62273,57565,0.0756,4708,62273,0,
1155,255,220,1266,2449,1183,0.5169,1011,2091,1080,0.4835,48,63,15,0.7619,1437,0,1437,,2512,1746,766,1.4387,2512,1746,0,
1156,210,210,1097,25825,24728,0.0425,943,24396,23453,0.0387,49,612,563,0.0801,1387,0,1387,,683,8518,7835,0.0802,683,8518,0,
1157,220,220,95,219,124,0.4338,64,146,82,0.4384,2,6,4,0.3333,124,0,124,,176,176,0,1.0,176,176,0,
1158,220,220,161,294,133,0.5476,118,225,107,0.5244,1,3,2,0.3333,133,0,133,,132,132,0,1.0,132,132,0,
1159,230,220,268,672,404,0.3988,207,520,313,0.3981,8,10,2,0.8,434,0,434,,389,327,62,1.1896,389,327,0,
1160,200,200,156,268,112,0.5821,134,239,105,0.5607,1,1,0,1.0,112,0,112,,131,131,0,1.0,131,131,0,
1161,200,200,154,273,119,0.5641,112,208,96,0.5385,0,0,0,,119,0,119,,121,121,0,1.0,121,121,0,
1162,266,266,477,4506,4029,0.1059,329,3777,3448,0.0871,19,130,111,0.1462,465,0,465,,1936,13027,11091,0.1486,1936,13027,0,
1163,200,200,132,236,104,0.5593,94,171,77,0.5497,0,0,0,,104,0,104,,128,128,0,1.0,128,128,0,
1164,200,200,172,261,89,0.659,148,244,96,0.6066,3,1,2,3.0,99,0,99,,553,283,270,1.9541,553,283,0,
1165,220,220,136,261,125,0.5211,93,189,96,0.4921,1,4,3,0.25,125,0,125,,133,133,0,1.0,133,133,0,
1166,220,220,138,221,83,0.6244,124,206,82,0.6019,1,2,1,0.5,83,0,83,,154,154,0,1.0,154,154,0,
1167,200,200,117,263,146,0.4449,82,190,108,0.4316,0,0,0,,146,0,146,,147,147,0,1.0,147,147,0,
1168,200,200,288,350,62,0.8229,232,307,75,0.7557,11,1,10,11.0,386,0,386,,640,356,284,1.7978,640,356,0,
1169,220,220,140,267,127,0.5243,96,193,97,0.4974,2,4,2,0.5,127,0,127,,136,136,0,1.0,136,136,0,
1170,200,200,225,497,272,0.4527,169,394,225,0.4289,4,6,2,0.6667,237,0,237,,569,828,259,0.6872,569,828,0,
1171,200,200,106,222,116,0.4775,89,194,105,0.4588,0,0,0,,116,0,116,,174,174,0,1.0,174,174,0,
1172,200,200,162,276,114,0.587,140,250,110,0.56,0,0,0,,114,0,114,,130,130,0,1.0,130,130,0,
1173,220,220,97,168,71,0.5774,81,149,68,0.5436,0,0,0,,69,0,69,,321,377,56,0.8515,321,377,0,
1174,200,200,786,814,28,0.9656,647,715,68,0.9049,27,15,12,1.8,1019,0,1019,,2755,1530,1225,1.8007,2755,1530,0,
1175,220,220,193,339,146,0.5693,145,261,116,0.5556,6,5,1,1.2,272,0,272,,261,126,135,2.0714,261,126,0,
1176,220,220,167,291,124,0.5739,126,224,98,0.5625,1,3,2,0.3333,124,0,124,,100,100,0,1.0,100,100,0,
1177,220,220,202,318,116,0.6352,156,251,95,0.6215,2,4,2,0.5,116,0,116,,71,71,0,1.0,71,71,0,
1178,220,220,154,273,119,0.5641,125,236,111,0.5297,0,0,0,,119,0,119,,157,157,0,1.0,157,157,0,
1179,220,220,175,292,117,0.5993,133,219,86,0.6073,1,2,1,0.5,117,0,117,,118,118,0,1.0,118,118,0,
1180,220,220,727,7747,7020,0.0938,549,6946,6397,0.079,24,243,219,0.0988,626,0,626,,1601,8312,6711,0.1926,1601,8312,0,
1181,220,220,161,261,100,0.6169,140,237,97,0.5907,1,1,0,1.0,100,0,100,,118,118,0,1.0,118,118,0,
1182,220,220,165,280,115,0.5893,149,259,110,0.5753,0,0,0,,115,0,115,,114,114,0,1.0,114,114,0,
1183,220,220,170,303,133,0.5611,153,281,128,0.5445,0,0,0,,133,0,133,,112,112,0,1.0,112,112,0,
1184,200,200,180,311,131,0.5788,159,285,126,0.5579,0,0,0,,131,0,131,,81,81,0,1.0,81,81,0,
1185,260,260,459,4758,4299,0.0965,366,4305,3939,0.085,25,134,109,0.1866,556,0,556,,1644,9207,7563,0.1786,1644,9207,0,
1186,200,200,139,236,97,0.589,117,202,85,0.5792,1,1,0,1.0,104,0,104,,177,171,6,1.0351,177,171,0,
1187,220,220,129,208,79,0.6202,116,194,78,0.5979,1,1,0,1.0,79,0,79,,131,131,0,1.0,131,131,0,
1188,220,220,155,250,95,0.62,133,223,90,0.5964,1,1,0,1.0,95,0,95,,120,120,0,1.0,120,120,0,
1189,220,220,1674,1287,387,1.3007,1432,1110,322,1.2901,53,34,19,1.5588,1772,0,1772,,1885,623,1262,3.0257,1885,623,0,
1190,220,220,84,178,94,0.4719,68,156,88,0.4359,1,3,2,0.3333,94,0,94,,221,221,0,1.0,221,221,0,
1191,220,220,195,324,129,0.6019,175,295,120,0.5932,2,4,2,0.5,129,0,129,,74,74,0,1.0,74,74,0,
1192,220,220,149,266,117,0.5602,131,239,108,0.5481,1,3,2,0.3333,117,0,117,,110,110,0,1.0,110,110,0,
1193,220,220,539,565,26,0.954,456,514,58,0.8872,15,9,6,1.6667,519,0,519,,1452,647,805,2.2442,1452,647,0,
1194,200,200,216,404,188,0.5347,179,343,164,0.5219,0,0,0,,196,0,196,,222,216,6,1.0278,222,216,0,
1195,260,260,417,6589,6172,0.0633,312,5934,5622,0.0526,23,189,166,0.1217,729,0,729,,1352,9556,8204,0.1415,1352,9556,0,
1196,200,200,119,240,121,0.4958,90,196,106,0.4592,3,3,0,1.0,119,0,119,,218,272,54,0.8015,218,272,0,
1197,255,220,2709,24018,21309,0.1128,2423,22662,20239,0.1069,68,544,476,0.125,2430,0,2430,,3352,9227,5875,0.3633,3352,9227,0,
1198,200,200,686,838,152,0.8186,520,623,103,0.8347,19,10,9,1.9,913,0,913,,1124,678,446,1.6578,1124,678,0,
1199,220,220,131,272,141,0.4816,103,226,123,0.4558,2,9,7,0.2222,138,0,138,,209,266,57,0.7857,209,266,0,
