order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
1416,260,213,473,5377,4904,0.088,367,4701,4334,0.0781,24,158,134,0.1519,549,0,549,,2030,14003,11973,0.145,2030,14003,0,
1417,220,220,280,474,194,0.5907,154,280,126,0.55,2,5,3,0.4,132,0,132,,1815,2738,923,0.6629,1815,2738,0,
1418,268,266,6942,370221,363279,0.0188,5805,345606,339801,0.0168,235,10726,10491,0.0219,6854,0,6854,,20221,194776,174555,0.1038,20221,194776,0,
1419,265,265,5615,393692,388077,0.0143,4868,366694,361826,0.0133,161,7803,7642,0.0206,5619,0,5619,,13131,495589,482458,0.0265,13131,495589,0,
1420,260,260,2232,43564,41332,0.0512,1823,38998,37175,0.0467,80,1439,1359,0.0556,2660,0,2660,,6696,78954,72258,0.0848,6696,78954,0,
1421,255,255,4447,78788,74341,0.0564,3997,74372,70375,0.0537,137,1807,1670,0.0758,3635,0,3635,,3530,32978,29448,0.107,3530,32978,0,
1422,220,220,374,724,350,0.5166,311,623,312,0.4992,10,16,6,0.625,350,0,350,,372,372,0,1.0,372,372,0,
1423,260,260,1284,25329,24045,0.0507,1092,23163,22071,0.0471,61,759,698,0.0804,1252,0,1252,,2674,32824,30150,0.0815,2674,32824,0,
1424,255,255,4485,80182,75697,0.0559,3884,74724,70840,0.052,187,2114,1927,0.0885,5204,0,5204,,7312,66277,58965,0.1103,7312,66277,0,
1425,260,260,2621,13907,11286,0.1885,1997,12694,10697,0.1573,148,321,173,0.4611,3884,0,3884,,12362,18521,6159,0.6675,12362,18521,0,
1426,266,263,2026,44371,42345,0.0457,1701,40913,39212,0.0416,105,1405,1300,0.0747,2027,0,2027,,3857,34228,30371,0.1127,3857,34228,0,
1427,210,210,955,22368,21413,0.0427,760,19281,18521,0.0394,27,658,631,0.041,983,0,983,,5522,100860,95338,0.0547,5522,100860,0,
1428,255,220,4286,6223,1937,0.6887,3864,5776,1912,0.669,110,144,34,0.7639,3136,0,3136,,6241,7341,1100,0.8502,6241,7341,0,
1429,266,266,2487,108400,105913,0.0229,1904,89726,87822,0.0212,122,5463,5341,0.0223,2009,0,2009,,12498,413935,401437,0.0302,12498,413935,0,
1430,263,260,2956,41205,38249,0.0717,2613,38017,35404,0.0687,70,1179,1109,0.0594,2472,0,2472,,5830,36789,30959,0.1585,5830,36789,0,
1431,220,220,143,300,157,0.4767,122,270,148,0.4519,1,4,3,0.25,157,0,157,,243,243,0,1.0,243,243,0,
1432,260,220,3413,5431,2018,0.6284,2764,4599,1835,0.601,114,125,11,0.912,2594,0,2594,,19642,21356,1714,0.9197,19642,21356,0,
1433,255,220,5319,1958,3361,2.7165,4762,1665,3097,2.8601,118,22,96,5.3636,3877,0,3877,,8047,1966,6081,4.0931,8047,1966,0,
1434,220,220,1034,1315,281,0.7863,870,1147,277,0.7585,16,11,5,1.4545,886,0,886,,1797,1048,749,1.7147,1797,1048,0,
1435,0,0,120,528,408,0.2273,89,454,365,0.196,6,11,5,0.5455,186,0,186,,504,1465,961,0.344,504,1465,0,
1436,220,220,2710,5184,2474,0.5228,2384,4825,2441,0.4941,70,88,18,0.7955,2332,0,2332,,2643,1975,668,1.3382,2643,1975,0,
1437,220,220,187,312,125,0.5994,163,286,123,0.5699,1,1,0,1.0,125,0,125,,235,235,0,1.0,235,235,0,
1438,200,200,138,306,168,0.451,118,279,161,0.4229,0,0,0,,168,0,168,,248,248,0,1.0,248,248,0,
1439,265,265,3530,61803,58273,0.0571,3009,58542,55533,0.0514,117,826,709,0.1416,5105,0,5105,,6619,45108,38489,0.1467,6619,45108,0,
1440,220,220,136,357,221,0.381,90,265,175,0.3396,1,1,0,1.0,221,0,221,,445,445,0,1.0,445,445,0,
1441,200,200,173,333,160,0.5195,148,295,147,0.5017,0,0,0,,160,0,160,,323,323,0,1.0,323,323,0,
1442,260,260,4852,179015,174163,0.0271,4329,167183,162854,0.0259,159,4346,4187,0.0366,4130,0,4130,,5340,167786,162446,0.0318,5340,167786,0,
1443,255,220,1339,11823,10484,0.1133,1156,11079,9923,0.1043,40,236,196,0.1695,1762,0,1762,,2714,8514,5800,0.3188,2714,8514,0,
1444,220,220,448,1421,973,0.3153,350,1162,812,0.3012,11,53,42,0.2075,385,0,385,,1164,3993,2829,0.2915,1164,3993,0,
1445,255,255,4454,80162,75708,0.0556,3828,74624,70796,0.0513,187,2114,1927,0.0885,5193,0,5193,,7318,66319,59001,0.1103,7318,66319,0,
1446,260,260,2601,87343,84742,0.0298,2213,78709,76496,0.0281,106,3169,3063,0.0334,2252,0,2252,,5286,122840,117554,0.043,5286,122840,0,
1447,266,266,5457,467551,462094,0.0117,4360,392539,388179,0.0111,180,22465,22285,0.008,4551,0,4551,,26493,1778420,1751927,0.0149,26493,1778420,0,
1448,280,280,1201,55665,54464,0.0216,857,50858,50001,0.0169,105,2118,2013,0.0496,1824,0,1824,,5621,67765,62144,0.0829,5621,67765,0,
1449,220,220,222,351,129,0.6325,197,321,124,0.6137,1,2,1,0.5,129,0,129,,185,185,0,1.0,185,185,0,
1450,220,220,171,278,107,0.6151,151,256,105,0.5898,0,0,0,,107,0,107,,293,293,0,1.0,293,293,0,
1451,266,266,688,21122,20434,0.0326,521,19840,19319,0.0263,44,507,463,0.0868,1225,0,1225,,1093,7904,6811,0.1383,1093,7904,0,
1452,268,268,183,570,387,0.3211,111,358,247,0.3101,7,18,11,0.3889,169,0,169,,1036,3837,2801,0.27,1036,3837,0,
1453,220,220,229,376,147,0.609,206,347,141,0.5937,2,4,2,0.5,147,0,147,,196,196,0,1.0,196,196,0,
1454,213,200,3649,2036,1613,1.7922,2875,1608,1267,1.7879,108,50,58,2.16,1914,0,1914,,20663,10171,10492,2.0316,20663,10171,0,
1455,0,263,273,1704,1431,0.1602,212,1477,1265,0.1435,12,29,17,0.4138,297,0,297,,1186,4161,2975,0.285,1186,4161,0,
1456,220,220,203,345,142,0.5884,179,318,139,0.5629,1,1,0,1.0,142,0,142,,203,203,0,1.0,203,203,0,
1457,268,266,1031,7497,6466,0.1375,751,6709,5958,0.1119,27,176,149,0.1534,1239,0,1239,,5620,9831,4211,0.5717,5620,9831,0,
1458,200,200,893,521,372,1.714,721,427,294,1.6885,25,2,23,12.5,815,0,815,,3696,812,2884,4.5517,3696,812,0,
1459,220,220,175,300,125,0.5833,150,272,122,0.5515,1,1,0,1.0,125,0,125,,216,216,0,1.0,216,216,0,
1460,220,220,180,393,213,0.458,137,308,171,0.4448,1,1,0,1.0,213,0,213,,295,295,0,1.0,295,295,0,
1461,260,220,2934,3611,677,0.8125,2585,3252,667,0.7949,119,87,32,1.3678,3196,0,3196,,2658,2248,410,1.1824,2658,2248,0,
1462,135,135,311,636,325,0.489,243,507,264,0.4793,8,22,14,0.3636,285,0,285,,1608,2856,1248,0.563,1608,2856,0,
1463,260,255,12814,808563,795749,0.0158,11708,761299,749591,0.0154,360,18648,18288,0.0193,8965,0,8965,,9592,514670,505078,0.0186,9592,514670,0,
1464,220,220,221,363,142,0.6088,177,291,114,0.6082,1,2,1,0.5,142,0,142,,194,194,0,1.0,194,194,0,
1465,220,220,247,580,333,0.4259,189,460,271,0.4109,2,5,3,0.4,320,0,320,,996,969,27,1.0279,996,969,0,
1466,210,200,1653,1223,430,1.3516,1305,896,409,1.4565,59,13,46,4.5385,1733,0,1733,,6109,1496,4613,4.0836,6109,1496,0,
1467,300,300,438,3542,3104,0.1237,340,3263,2923,0.1042,29,77,48,0.3766,987,0,987,,656,2244,1588,0.2923,656,2244,0,
1468,260,220,1041,2156,1115,0.4828,843,1719,876,0.4904,57,41,16,1.3902,1573,0,1573,,1868,1382,486,1.3517,1868,1382,0,
1469,300,300,783,10384,9601,0.0754,568,9047,8479,0.0628,22,216,194,0.1019,1156,0,1156,,4300,30809,26509,0.1396,4300,30809,0,
1470,260,260,1381,29032,27651,0.0476,1148,24947,23799,0.046,42,950,908,0.0442,902,0,902,,6398,130091,123693,0.0492,6398,130091,0,
1471,268,268,302,1793,1491,0.1684,215,1488,1273,0.1445,11,42,31,0.2619,271,0,271,,1315,6273,4958,0.2096,1315,6273,0,
1472,280,268,4798,51275,46477,0.0936,3832,45114,41282,0.0849,193,1555,1362,0.1241,3810,0,3810,,21432,133380,111948,0.1607,21432,133380,0,
1473,260,213,898,17645,16747,0.0509,750,16201,15451,0.0463,40,491,451,0.0815,867,0,867,,1531,15654,14123,0.0978,1531,15654,0,
1474,210,210,1142,19686,18544,0.058,919,16777,15858,0.0548,31,635,604,0.0488,681,0,681,,5509,90398,84889,0.0609,5509,90398,0,
1475,220,220,235,389,154,0.6041,213,360,147,0.5917,2,4,2,0.5,154,0,154,,193,193,0,1.0,193,193,0,
1476,230,230,1301,31525,30224,0.0413,1108,30196,29088,0.0367,42,423,381,0.0993,2071,0,2071,,1199,5652,4453,0.2121,1199,5652,0,
1477,220,220,224,409,185,0.5477,196,372,176,0.5269,3,6,3,0.5,185,0,185,,248,248,0,1.0,248,248,0,
1478,260,255,5139,98181,93042,0.0523,4575,90982,86407,0.0503,175,2672,2497,0.0655,4087,0,4087,,6232,101676,95444,0.0613,6232,101676,0,
1479,220,220,882,1821,939,0.4843,751,1665,914,0.4511,24,30,6,0.8,760,0,760,,2460,2858,398,0.8607,2460,2858,0,
1480,220,220,157,252,95,0.623,136,228,92,0.5965,0,0,0,,95,0,95,,279,279,0,1.0,279,279,0,
1481,280,260,2087,11862,9775,0.1759,1601,10754,9153,0.1489,109,272,163,0.4007,3335,0,3335,,11480,17279,5799,0.6644,11480,17279,0,
1482,280,280,954,10051,9097,0.0949,712,9181,8469,0.0776,22,123,101,0.1789,2092,0,2092,,3684,14120,10436,0.2609,3684,14120,0,
1483,260,260,3524,114798,111274,0.0307,2824,96282,93458,0.0293,97,5183,5086,0.0187,2299,0,2299,,12395,393115,380720,0.0315,12395,393115,0,
1484,220,220,293,563,270,0.5204,231,458,227,0.5044,4,15,11,0.2667,173,0,173,,445,784,339,0.5676,445,784,0,
1485,263,263,2046,46187,44141,0.0443,1605,37088,35483,0.0433,58,2076,2018,0.0279,1302,0,1302,,8196,211969,203773,0.0387,8196,211969,0,
1486,213,213,3936,98061,94125,0.0401,3065,89746,86681,0.0342,88,2080,1992,0.0423,2501,0,2501,,21201,160365,139164,0.1322,21201,160365,0,
1487,300,300,472,2807,2335,0.1682,334,2281,1947,0.1464,12,74,62,0.1622,630,0,630,,1892,9229,7337,0.205,1892,9229,0,
1488,260,260,669,9809,9140,0.0682,512,8753,8241,0.0585,31,278,247,0.1115,833,0,833,,2477,18844,16367,0.1314,2477,18844,0,
1489,260,260,5468,353106,347638,0.0155,4759,326308,321549,0.0146,222,10737,10515,0.0207,5004,0,5004,,7665,291348,283683,0.0263,7665,291348,0,
1490,260,260,1713,43183,41470,0.0397,1434,39023,37589,0.0367,69,1324,1255,0.0521,1467,0,1467,,5284,92190,86906,0.0573,5284,92190,0,
1491,200,200,151,243,92,0.6214,130,214,84,0.6075,0,0,0,,92,0,92,,280,280,0,1.0,280,280,0,
1492,220,220,186,342,156,0.5439,163,312,149,0.5224,1,2,1,0.5,156,0,156,,240,240,0,1.0,240,240,0,
1493,265,265,2906,74225,71319,0.0392,2166,57459,55293,0.0377,83,3792,3709,0.0219,2092,0,2092,,15399,421893,406494,0.0365,15399,421893,0,
1494,260,260,1970,71033,69063,0.0277,1632,65797,64165,0.0248,80,2057,1977,0.0389,2187,0,2187,,2247,48451,46204,0.0464,2247,48451,0,
1495,300,300,1242,36326,35084,0.0342,1013,33573,32560,0.0302,60,808,748,0.0743,1651,0,1651,,3264,44227,40963,0.0738,3264,44227,0,
1496,260,230,860,7174,6314,0.1199,693,6531,5838,0.1061,49,161,112,0.3043,1316,0,1316,,1785,7834,6049,0.2279,1785,7834,0,
1497,263,263,968,7898,6930,0.1226,784,6868,6084,0.1142,25,179,154,0.1397,913,0,913,,3515,22762,19247,0.1544,3515,22762,0,
1498,260,260,5931,342727,336796,0.0173,5171,316225,311054,0.0164,212,10668,10456,0.0199,5274,0,5274,,7804,288708,280904,0.027,7804,288708,0,
1499,266,266,2162,66675,64513,0.0324,1750,57288,55538,0.0305,94,2903,2809,0.0324,1702,0,1702,,6989,179449,172460,0.0389,6989,179449,0,
