order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
2110,400,400,104949,1248915,1143966,0.084,92904,1136193,1043289,0.0818,2882,26935,24053,0.107,114800,0,114800,,227415,2558327,2330912,0.0889,227415,2558327,0,
2111,246,215,2255,34794,32539,0.0648,1713,29307,27594,0.0585,84,742,658,0.1132,1501,0,1501,,16670,169037,152367,0.0986,16670,169037,0,
2112,310,310,637,1692,1055,0.3765,513,1438,925,0.3567,6,10,4,0.6,973,0,973,,1464,2471,1007,0.5925,1464,2471,0,
2113,220,220,1591,2070,479,0.7686,1366,1868,502,0.7313,14,7,7,2.0,1342,0,1342,,5983,3834,2149,1.5605,5983,3834,0,
2114,400,400,357289,9179488,8822199,0.0389,305279,8616292,8311013,0.0354,9721,138798,129077,0.07,451759,0,451759,,1748162,16799208,15051046,0.1041,1748162,16799208,0,
2115,255,246,6556,182290,175734,0.036,5425,161389,155964,0.0336,204,2957,2753,0.069,6358,0,6358,,27994,618372,590378,0.0453,27994,618372,0,
2116,300,300,30139,3763541,3733402,0.008,25873,3448799,3422926,0.0075,758,76898,76140,0.0099,22209,0,22209,,94219,6357777,6263558,0.0148,94219,6357777,0,
2117,220,220,3117,21749,18632,0.1433,2611,18225,15614,0.1433,76,742,666,0.1024,1932,0,1932,,14485,112777,98292,0.1284,14485,112777,0,
2118,270,265,21906,243613,221707,0.0899,15447,206271,190824,0.0749,290,3299,3009,0.0879,15980,0,15980,,270366,1472530,1202164,0.1836,270366,1472530,0,
2119,350,335,544293,79802162,79257869,0.0068,486497,75002865,74516368,0.0065,11624,1094873,1083249,0.0106,543900,0,543900,,1188607,98090786,96902179,0.0121,1188607,98090786,0,
2120,300,300,12949,1449515,1436566,0.0089,9974,1229425,1219451,0.0081,350,39182,38832,0.0089,10013,0,10013,,85292,6235765,6150473,0.0137,85292,6235765,0,
2121,310,300,5075,38383,33308,0.1322,4260,35708,31448,0.1193,150,626,476,0.2396,7622,0,7622,,18331,57068,38737,0.3212,18331,57068,0,
2123,300,300,7986,82411,74425,0.0969,6645,76665,70020,0.0867,257,1736,1479,0.148,9906,0,9906,,35075,100367,65292,0.3495,35075,100367,0,
2125,400,400,42777,783089,740312,0.0546,36557,710276,673719,0.0515,1036,12890,11854,0.0804,49615,0,49615,,143985,1930410,1786425,0.0746,143985,1930410,0,
2126,260,260,4012,40130,36118,0.1,3468,36821,33353,0.0942,100,917,817,0.1091,3644,0,3644,,12979,67614,54635,0.192,12979,67614,0,
2128,330,330,314068,7639194,7325126,0.0411,271578,7116264,6844686,0.0382,5850,92635,86785,0.0632,416211,0,416211,,1525883,18575514,17049631,0.0821,1525883,18575514,0,
2129,268,268,37105,1366346,1329241,0.0272,33408,1259267,1225859,0.0265,1021,27407,26386,0.0373,18896,0,18896,,57012,2229582,2172570,0.0256,57012,2229582,0,
2130,280,280,38813,6428001,6389188,0.006,33652,6035580,6001928,0.0056,639,95415,94776,0.0067,42937,0,42937,,157152,8581720,8424568,0.0183,157152,8581720,0,
2131,310,310,629,7787,7158,0.0808,521,7301,6780,0.0714,14,139,125,0.1007,1088,0,1088,,2302,7056,4754,0.3262,2302,7056,0,
2132,310,310,33111,1807743,1774632,0.0183,28424,1666026,1637602,0.0171,641,31417,30776,0.0204,38581,0,38581,,100130,2963848,2863718,0.0338,100130,2963848,0,
2133,268,268,3393,120640,117247,0.0281,2947,111545,108598,0.0264,90,2470,2380,0.0364,4137,0,4137,,7348,173610,166262,0.0423,7348,173610,0,
2134,270,268,2340,41410,39070,0.0565,1898,34540,32642,0.055,84,1999,1915,0.042,1910,0,1910,,9463,149840,140377,0.0632,9463,149840,0,
2135,266,266,757,7170,6413,0.1056,603,6063,5460,0.0995,20,253,233,0.0791,853,0,853,,2959,25182,22223,0.1175,2959,25182,0,
2136,300,300,3662,134246,130584,0.0273,3032,124325,121293,0.0244,130,2716,2586,0.0479,5115,0,5115,,10980,170282,159302,0.0645,10980,170282,0,
2137,310,280,2962,21188,18226,0.1398,2600,19664,17064,0.1322,73,545,472,0.1339,4332,0,4332,,5360,25007,19647,0.2143,5360,25007,0,
2138,300,268,87519,2206260,2118741,0.0397,78046,1996008,1917962,0.0391,1330,60016,58686,0.0222,52452,0,52452,,238944,5044815,4805871,0.0474,238944,5044815,0,
2139,268,268,3693,18432,14739,0.2004,2995,15826,12831,0.1892,72,374,302,0.1925,2195,0,2195,,18696,71014,52318,0.2633,18696,71014,0,
2140,255,220,7721,134538,126817,0.0574,6050,109837,103787,0.0551,169,3809,3640,0.0444,5214,0,5214,,53915,821783,767868,0.0656,53915,821783,0,
2141,200,200,320,522,202,0.613,287,486,199,0.5905,1,1,0,1.0,202,0,202,,616,616,0,1.0,616,616,0,
2142,280,280,4903,145840,140937,0.0336,4212,137034,132822,0.0307,168,2391,2223,0.0703,7237,0,7237,,10910,154961,144051,0.0704,10910,154961,0,
2143,333,310,1668703,60853184,59184481,0.0274,1363087,55422906,54059819,0.0246,31520,801672,770152,0.0393,1219381,0,1219381,,9316256,159374358,150058102,0.0585,9316256,159374358,0,
2144,0,0,1350,244284,242934,0.0055,983,180464,179481,0.0054,21,5128,5107,0.0041,1292,0,1292,,16254,2972516,2956262,0.0055,16254,2972516,0,
2145,330,310,744470,39979108,39234638,0.0186,666149,37441788,36775639,0.0178,11613,589047,577434,0.0197,614489,0,614489,,2187448,65183441,62995993,0.0336,2187448,65183441,0,
2146,268,268,8576,55962,47386,0.1532,7703,51225,43522,0.1504,228,1493,1265,0.1527,5994,0,5994,,13167,81006,67839,0.1625,13167,81006,0,
2147,300,300,11106,192513,181407,0.0577,8455,150754,142299,0.0561,222,3259,3037,0.0681,10994,0,10994,,73068,1314714,1241646,0.0556,73068,1314714,0,
2148,310,300,1172,9132,7960,0.1283,991,8605,7614,0.1152,43,138,95,0.3116,2550,0,2550,,1963,6237,4274,0.3147,1963,6237,0,
2149,300,300,131327,3123034,2991707,0.0421,109253,2680058,2570805,0.0408,3554,70851,67297,0.0502,72369,0,72369,,699811,15751618,15051807,0.0444,699811,15751618,0,
2150,300,300,1695,21751,20056,0.0779,1351,19545,18194,0.0691,52,424,372,0.1226,2421,0,2421,,6673,43602,36929,0.153,6673,43602,0,
2151,330,310,203831,384088,180257,0.5307,184623,367636,183013,0.5022,3604,2990,614,1.2054,295266,0,295266,,372452,391295,18843,0.9518,372452,391295,0,
2152,220,220,17063,7220,9843,2.3633,11105,4441,6664,2.5006,160,70,90,2.2857,6978,0,6978,,384047,186075,197972,2.0639,384047,186075,0,
2153,300,300,6993,127175,120182,0.055,5708,111269,105561,0.0513,117,1450,1333,0.0807,4431,0,4431,,33768,444688,410920,0.0759,33768,444688,0,
2154,260,255,22549,627754,605205,0.0359,19833,588742,568909,0.0337,419,14451,14032,0.029,14774,0,14774,,69295,513024,443729,0.1351,69295,513024,0,
2155,300,300,410,1519,1109,0.2699,318,1309,991,0.2429,9,15,6,0.6,966,0,966,,1343,2452,1109,0.5477,1343,2452,0,
2156,300,280,79177,4015747,3936570,0.0197,68221,3723197,3654976,0.0183,1365,58603,57238,0.0233,59774,0,59774,,321791,7450313,7128522,0.0432,321791,7450313,0,
2157,280,265,2173,107742,105569,0.0202,1649,96950,95301,0.017,141,4395,4254,0.0321,2460,0,2460,,12784,199716,186932,0.064,12784,199716,0,
2158,260,260,7331,718548,711217,0.0102,5558,556498,550940,0.01,191,28527,28336,0.0067,5779,0,5779,,72318,6337231,6264913,0.0114,72318,6337231,0,
2159,210,200,739,2482,1743,0.2977,575,2061,1486,0.279,19,45,26,0.4222,602,0,602,,6169,16240,10071,0.3799,6169,16240,0,
2160,310,310,43591,1719494,1675903,0.0254,35571,1558156,1522585,0.0228,949,23281,22332,0.0408,51364,0,51364,,219596,4621170,4401574,0.0475,219596,4621170,0,
2161,260,260,1024,17372,16348,0.0589,886,16108,15222,0.055,40,484,444,0.0826,999,0,999,,1706,15348,13642,0.1112,1706,15348,0,
2162,220,220,2236,76347,74111,0.0293,1844,64994,63150,0.0284,29,1390,1361,0.0209,1879,0,1879,,21314,664700,643386,0.0321,21314,664700,0,
2163,300,280,436,358114,357678,0.0012,347,293525,293178,0.0012,19,6469,6450,0.0029,765,0,765,,1934,3849272,3847338,0.0005,1934,3849272,0,
2164,265,265,68589,3740224,3671635,0.0183,53913,3411824,3357911,0.0158,729,60360,59631,0.0121,36656,0,36656,,587990,9896544,9308554,0.0594,587990,9896544,0,
2165,280,280,82615,2805072,2722457,0.0295,73525,2609967,2536442,0.0282,2682,62383,59701,0.043,57216,0,57216,,149021,3302155,3153134,0.0451,149021,3302155,0,
2166,266,266,2326,23053,20727,0.1009,1792,18241,16449,0.0982,48,966,918,0.0497,1948,0,1948,,10150,104958,94808,0.0967,10150,104958,0,
2167,280,268,21204,449431,428227,0.0472,16745,392962,376217,0.0426,586,8921,8335,0.0657,19104,0,19104,,141493,1822006,1680513,0.0777,141493,1822006,0,
2168,300,300,1086,27996,26910,0.0388,883,26284,25401,0.0336,42,534,492,0.0787,1842,0,1842,,2889,21037,18148,0.1373,2889,21037,0,
2169,280,280,99294,3026445,2927151,0.0328,86964,2807148,2720184,0.031,3956,75647,71691,0.0523,73816,0,73816,,224253,3848047,3623794,0.0583,224253,3848047,0,
2170,280,266,6129,110884,104755,0.0553,5499,105015,99516,0.0524,176,2718,2542,0.0648,8201,0,8201,,4413,24092,19679,0.1832,4413,24092,0,
2171,260,260,7207,31830,24623,0.2264,5883,28250,22367,0.2082,219,815,596,0.2687,4522,0,4522,,39970,101909,61939,0.3922,39970,101909,0,
2172,280,280,171619,24060446,23888827,0.0071,148238,21957941,21809703,0.0068,6757,537221,530464,0.0126,128830,0,128830,,456606,48089450,47632844,0.0095,456606,48089450,0,
2173,300,300,29996,668190,638194,0.0449,23247,537116,513869,0.0433,776,15167,14391,0.0512,15135,0,15135,,185377,3841390,3656013,0.0483,185377,3841390,0,
2174,222,204,54414,1321722,1267308,0.0412,40693,1057649,1016956,0.0385,1122,23792,22670,0.0472,28139,0,28139,,764675,15546878,14782203,0.0492,764675,15546878,0,
2175,300,300,17996,17562,434,1.0247,15398,15785,387,0.9755,344,223,121,1.5426,25675,0,25675,,64081,39239,24842,1.6331,64081,39239,0,
2176,280,263,934419,7775716,6841297,0.1202,750593,6832928,6082335,0.1098,28368,172553,144185,0.1644,370964,0,370964,,5973611,30637768,24664157,0.195,5973611,30637768,0,
2177,310,300,86015,200038,114023,0.43,57216,154910,97694,0.3693,1000,2984,1984,0.3351,60701,0,60701,,994569,1480900,486331,0.6716,994569,1480900,0,
2178,260,260,484984,11314438,10829454,0.0429,408725,10108038,9699313,0.0404,15249,219475,204226,0.0695,293715,0,293715,,2232890,38989286,36756396,0.0573,2232890,38989286,0,
2179,280,270,25711,1202798,1177087,0.0214,22433,1106397,1083964,0.0203,787,27773,26986,0.0283,17023,0,17023,,68662,2050558,1981896,0.0335,68662,2050558,0,
2180,268,268,40089,2315543,2275454,0.0173,33731,2064959,2031228,0.0163,822,39022,38200,0.0211,26706,0,26706,,174772,7503694,7328922,0.0233,174772,7503694,0,
2181,310,310,74917,1010333,935416,0.0742,66486,964356,897870,0.0689,1545,10088,8543,0.1532,111946,0,111946,,186752,1016197,829445,0.1838,186752,1016197,0,
2182,380,350,19677,1064581,1044904,0.0185,16771,1011289,994518,0.0166,643,13805,13162,0.0466,38360,0,38360,,48380,839840,791460,0.0576,48380,839840,0,
2183,403,400,1285542,41909653,40624111,0.0307,1101610,38401665,37300055,0.0287,30357,823197,792840,0.0369,1119095,0,1119095,,4747872,83282600,78534728,0.057,4747872,83282600,0,
2184,330,330,73282,7409543,7336261,0.0099,62448,6882499,6820051,0.0091,2646,166486,163840,0.0159,82693,0,82693,,248229,11571915,11323686,0.0215,248229,11571915,0,
2185,300,300,2198,10241,8043,0.2146,1727,8873,7146,0.1946,73,199,126,0.3668,3212,0,3212,,11292,32205,20913,0.3506,11292,32205,0,
2186,300,300,3775,58292,54517,0.0648,3186,53551,50365,0.0595,156,1898,1742,0.0822,5359,0,5359,,11056,75102,64046,0.1472,11056,75102,0,
2187,260,260,7283,574217,566934,0.0127,6385,529598,523213,0.0121,273,16168,15895,0.0169,7544,0,7544,,15212,851611,836399,0.0179,15212,851611,0,
2188,310,310,1062,5926,4864,0.1792,840,5290,4450,0.1588,13,69,56,0.1884,1991,0,1991,,2346,6184,3838,0.3794,2346,6184,0,
2189,280,280,295511,48603230,48307719,0.0061,236626,40488176,40251550,0.0058,3217,602762,599545,0.0053,111449,0,111449,,2269004,327837034,325568030,0.0069,2269004,327837034,0,
2190,280,280,3022,41313,38291,0.0731,2407,38196,35789,0.063,85,625,540,0.136,6389,0,6389,,15388,72722,57334,0.2116,15388,72722,0,
2191,300,300,707,2176,1469,0.3249,576,1823,1247,0.316,5,16,11,0.3125,836,0,836,,2718,8053,5335,0.3375,2718,8053,0,
2192,300,300,12279,47543,35264,0.2583,10874,44543,33669,0.2441,383,951,568,0.4027,17062,0,17062,,16065,53527,37462,0.3001,16065,53527,0,
2193,300,280,31453,1837177,1805724,0.0171,20992,1457480,1436488,0.0144,327,23933,23606,0.0137,9139,0,9139,,324632,11953053,11628421,0.0272,324632,11953053,0,
2194,280,280,869,6555,5686,0.1326,714,6015,5301,0.1187,32,159,127,0.2013,1376,0,1376,,3197,10487,7290,0.3049,3197,10487,0,
2195,300,300,2211,114857,112646,0.0193,1657,102822,101165,0.0161,142,4398,4256,0.0323,2553,0,2553,,13014,247761,234747,0.0525,13014,247761,0,
2196,333,310,2329467,150225849,147896382,0.0155,2042581,138132955,136090374,0.0148,40818,2661876,2621058,0.0153,1301946,0,1301946,,6633276,258973425,252340149,0.0256,6633276,258973425,0,
2197,270,270,2823,71747,68924,0.0393,2208,55233,53025,0.04,81,3762,3681,0.0215,2089,0,2089,,16157,423668,407511,0.0381,16157,423668,0,
2198,310,300,128310,405860,277550,0.3161,108846,371951,263105,0.2926,3194,5165,1971,0.6184,138090,0,138090,,543809,1107066,563257,0.4912,543809,1107066,0,
