order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
2527,275,268,987161,67225129,66237968,0.0147,899946,62785845,61885899,0.0143,22239,1314886,1292647,0.0169,379800,0,379800,,1785549,90072727,88287178,0.0198,1785549,90072727,0,
2530,263,260,119277,7346430,7227153,0.0162,102376,6631877,6529501,0.0154,3275,140436,137161,0.0233,95002,0,95002,,503716,27067897,26564181,0.0186,503716,27067897,0,
2531,262,262,69003,2177058,2108055,0.0317,52964,1904228,1851264,0.0278,2915,32375,29460,0.09,61311,0,61311,,573301,10819172,10245871,0.053,573301,10819172,0,
2532,300,300,20981,314208,293227,0.0668,17615,284576,266961,0.0619,497,5346,4849,0.093,20474,0,20474,,81154,728303,647149,0.1114,81154,728303,0,
2535,310,300,3425547,155840279,152414732,0.022,2979876,134032615,131052739,0.0222,38961,2997675,2958714,0.013,1935329,0,1935329,,14588767,808504542,793915775,0.018,14588767,808504542,0,
2536,300,300,28872,1748447,1719575,0.0165,23034,1522037,1499003,0.0151,516,33132,32616,0.0156,22098,0,22098,,178935,6607554,6428619,0.0271,178935,6607554,0,
2537,254,246,19824,449690,429866,0.0441,16450,403294,386844,0.0408,170,6512,6342,0.0261,16501,0,16501,,154395,1912422,1758027,0.0807,154395,1912422,0,
2538,350,317,567276,170922644,170355368,0.0033,489465,157618444,157128979,0.0031,9138,2519474,2510336,0.0036,520866,0,520866,,2374820,375684861,373310041,0.0063,2374820,375684861,0,
2539,335,333,1688971,263675808,261986837,0.0064,1383962,233300813,231916851,0.0059,26525,3737298,3710773,0.0071,1358753,0,1358753,,9693267,912790820,903097553,0.0106,9693267,912790820,0,
2540,280,280,39808,878836,839028,0.0453,34934,803173,768239,0.0435,464,8463,7999,0.0548,39104,0,39104,,205720,3265593,3059873,0.063,205720,3265593,0,
2543,300,300,24273,204307,180034,0.1188,21123,182235,161112,0.1159,602,3952,3350,0.1523,22565,0,22565,,69235,538700,469465,0.1285,69235,538700,0,
2544,350,350,729572,121062145,120332573,0.006,648962,115678668,115029706,0.0056,12483,1538264,1525781,0.0081,853183,0,853183,,2385936,106787676,104401740,0.0223,2385936,106787676,0,
2546,310,300,492355,99548924,99056569,0.0049,431973,91408960,90976987,0.0047,6973,942479,935506,0.0074,502415,0,502415,,2723151,471657175,468934024,0.0058,2723151,471657175,0,
2547,270,270,688,4569,3881,0.1506,498,3168,2670,0.1572,24,208,184,0.1154,423,0,423,,5057,38406,33349,0.1317,5057,38406,0,
2550,300,300,213354,6971564,6758210,0.0306,177733,6379382,6201649,0.0279,2340,105874,103534,0.0221,136698,0,136698,,1448518,17017294,15568776,0.0851,1448518,17017294,0,
2551,0,275,488138,40146804,39658666,0.0122,428422,35507180,35078758,0.0121,5326,531520,526194,0.01,185503,0,185503,,2015578,167903585,165888007,0.012,2015578,167903585,0,
2553,350,350,41007,2957978,2916971,0.0139,33558,2597681,2564123,0.0129,1431,90453,89022,0.0158,43761,0,43761,,225434,12175178,11949744,0.0185,225434,12175178,0,
2555,260,260,10336,866914,856578,0.0119,9160,819316,810156,0.0112,272,18375,18103,0.0148,11611,0,11611,,18560,569594,551034,0.0326,18560,569594,0,
2556,400,400,37376,2589768,2552392,0.0144,32141,2433017,2400876,0.0132,1101,28364,27263,0.0388,62656,0,62656,,101627,3890689,3789062,0.0261,101627,3890689,0,
2557,280,263,20563,3560967,3540404,0.0058,16058,2794557,2778499,0.0057,288,26277,25989,0.011,20671,0,20671,,306380,57559841,57253461,0.0053,306380,57559841,0,
2559,280,280,7940,416757,408817,0.0191,7026,391341,384315,0.018,204,6092,5888,0.0335,9602,0,9602,,15031,497020,481989,0.0302,15031,497020,0,
2560,263,263,17656,914099,896443,0.0193,15646,847716,832070,0.0185,521,28331,27810,0.0184,13001,0,13001,,37571,664634,627063,0.0565,37571,664634,0,
2564,300,300,23073,315931,292858,0.073,20110,282349,262239,0.0712,485,6682,6197,0.0726,21814,0,21814,,73983,779177,705194,0.095,73983,779177,0,
2565,300,300,11481,1274623,1263142,0.009,8894,1116833,1107939,0.008,300,22262,21962,0.0135,15042,0,15042,,95471,6398151,6302680,0.0149,95471,6398151,0,
2566,455,430,926628,19118082,18191454,0.0485,804813,17777192,16972379,0.0453,33888,363559,329671,0.0932,1219342,0,1219342,,1893019,25850066,23957047,0.0732,1893019,25850066,0,
2567,350,350,102821,10733589,10630768,0.0096,86815,10007290,9920475,0.0087,2034,128927,126893,0.0158,134350,0,134350,,539416,22902050,22362634,0.0236,539416,22902050,0,
2568,200,200,351,600,249,0.585,319,563,244,0.5666,0,0,0,,249,0,249,,836,836,0,1.0,836,836,0,
2569,380,380,175919,52930249,52754330,0.0033,155921,49972908,49816987,0.0031,3964,706708,702744,0.0056,210022,0,210022,,385947,61334054,60948107,0.0063,385947,61334054,0,
2571,400,400,3289,28231,24942,0.1165,2433,22311,19878,0.109,87,630,543,0.1381,4731,0,4731,,24391,197182,172791,0.1237,24391,197182,0,
2572,280,280,91714,3990185,3898471,0.023,67843,3258607,3190764,0.0208,938,41331,40393,0.0227,47241,0,47241,,1024928,31352796,30327868,0.0327,1024928,31352796,0,
2573,400,380,30750,8283028,8252278,0.0037,25907,7877448,7851541,0.0033,783,96760,95977,0.0081,38015,0,38015,,104794,8775875,8671081,0.0119,104794,8775875,0,
2574,310,310,108385,5582110,5473725,0.0194,96561,5283332,5186771,0.0183,2333,92332,89999,0.0253,122223,0,122223,,248587,4195767,3947180,0.0592,248587,4195767,0,
2575,280,280,253170,87732583,87479413,0.0029,188749,71814841,71626092,0.0026,3638,1583581,1579943,0.0023,102261,0,102261,,2539833,628718782,626178949,0.004,2539833,628718782,0,
2576,280,280,312046,39691166,39379120,0.0079,273498,37460836,37187338,0.0073,3241,273665,270424,0.0118,277334,0,277334,,1741410,106098352,104356942,0.0164,1741410,106098352,0,
2577,375,375,444181,60891228,60447047,0.0073,377593,55908133,55530540,0.0068,11793,862973,851180,0.0137,661210,0,661210,,1903789,160866861,158963072,0.0118,1903789,160866861,0,
2578,360,350,1300098,14172955,12872857,0.0917,1157632,12769961,11612329,0.0907,30200,351621,321421,0.0859,1223490,0,1223490,,3146711,42351913,39205202,0.0743,3146711,42351913,0,
2579,280,280,21061,650752,629691,0.0324,15914,559854,543940,0.0284,360,9004,8644,0.04,17713,0,17713,,202242,3462443,3260201,0.0584,202242,3462443,0,
2580,400,400,16172148,34966807,18794659,0.4625,14507018,32984072,18477054,0.4398,415699,631979,216280,0.6578,12675955,0,12675955,,27538250,34284022,6745772,0.8032,27538250,34284022,0,
2581,401,400,5415330,193495145,188079815,0.028,4718553,178321230,173602677,0.0265,135295,3257245,3121950,0.0415,5422611,0,5422611,,14192338,345349820,331157482,0.0411,14192338,345349820,0,
2582,300,300,2289147,34102519,31813372,0.0671,1624592,27528261,25903669,0.059,10309,252711,242402,0.0408,948102,0,948102,,33912256,318623892,284711636,0.1064,33912256,318623892,0,
2583,400,400,284019,3908369,3624350,0.0727,251133,3712394,3461261,0.0676,8390,58913,50523,0.1424,413270,0,413270,,755533,4569447,3813914,0.1653,755533,4569447,0,
2585,260,260,16300,1419125,1402825,0.0115,14134,1214498,1200364,0.0116,290,46903,46613,0.0062,8029,0,8029,,68756,6856130,6787374,0.01,68756,6856130,0,
2586,266,266,7645,3382134,3374489,0.0023,6613,3139880,3133267,0.0021,259,66743,66484,0.0039,5113,0,5113,,18324,6523298,6504974,0.0028,18324,6523298,0,
2587,272,268,28907,578330,549423,0.05,25317,533504,508187,0.0475,587,8481,7894,0.0692,21256,0,21256,,109292,1804560,1695268,0.0606,109292,1804560,0,
2588,310,310,1122,10984,9862,0.1021,862,10226,9364,0.0843,25,147,122,0.1701,2251,0,2251,,9479,17598,8119,0.5386,9479,17598,0,
2589,300,300,2863,117861,114998,0.0243,2335,107448,105113,0.0217,63,2039,1976,0.0309,4260,0,4260,,13918,267489,253571,0.052,13918,267489,0,
2590,340,340,4104,180341,176237,0.0228,3332,170842,167510,0.0195,86,1813,1727,0.0474,8056,0,8056,,17615,230327,212712,0.0765,17615,230327,0,
2592,400,400,1508562,174035701,172527139,0.0087,1133539,153356614,152223075,0.0074,22354,2075333,2052979,0.0108,1108761,0,1108761,,13115859,767387158,754271299,0.0171,13115859,767387158,0,
2594,350,312,214171,34620834,34406663,0.0062,185672,31586815,31401143,0.0059,4206,693892,689686,0.0061,186666,0,186666,,888432,94064229,93175797,0.0094,888432,94064229,0,
2595,268,268,813104,26259271,25446167,0.031,554143,19347021,18792878,0.0286,6852,182047,175195,0.0376,314284,0,314284,,12459375,342085905,329626530,0.0364,12459375,342085905,0,
2597,400,400,877792,16619809,15742017,0.0528,751469,14821072,14069603,0.0507,18588,209481,190893,0.0887,772254,0,772254,,3455267,59045705,55590438,0.0585,3455267,59045705,0,
2598,266,266,291861,680968,389107,0.4286,237750,583533,345783,0.4074,4100,12272,8172,0.3341,179757,0,179757,,1957932,3460889,1502957,0.5657,1957932,3460889,0,
2599,300,280,40454,1172029,1131575,0.0345,33881,1059309,1025428,0.032,853,29107,28254,0.0293,41057,0,41057,,222403,3043289,2820886,0.0731,222403,3043289,0,
