order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,filt1_no_guarantee,filt1_with_guarantee,filt1_diff_abs,filt1_diff_factor,filt2_no_guarantee,filt2_with_guarantee,filt2_diff_abs,filt2_diff_factor,filt5_no_guarantee,filt5_with_guarantee,filt5_diff_abs,filt5_diff_factor
1017,220,220,119,194,75,0.6134,101,169,68,0.5976,2,4,2,0.5,75,0,75,,107,107,0,1.0,107,107,0,
1018,200,200,84,139,55,0.6043,73,128,55,0.5703,0,0,0,,55,0,55,,186,186,0,1.0,186,186,0,
1019,220,220,344,665,321,0.5173,293,594,301,0.4933,8,13,5,0.6154,241,0,241,,457,538,81,0.8494,457,538,0,
1020,220,220,129,257,128,0.5019,89,188,99,0.4734,2,5,3,0.4,128,0,128,,79,79,0,1.0,79,79,0,
1021,220,220,141,259,118,0.5444,99,192,93,0.5156,1,1,0,1.0,118,0,118,,112,112,0,1.0,112,112,0,
1022,260,220,1352,10886,9534,0.1242,1128,9693,8565,0.1164,48,315,267,0.1524,1165,0,1165,,2899,18778,15879,0.1544,2899,18778,0,
1023,200,200,382,362,20,1.0552,286,237,49,1.2068,10,0,10,,355,0,355,,374,72,302,5.1944,374,72,0,
1024,200,200,625,364,261,1.717,442,236,206,1.8729,23,3,20,7.6667,440,0,440,,4459,968,3491,4.6064,4459,968,0,
1025,220,220,127,234,107,0.5427,88,168,80,0.5238,2,3,1,0.6667,94,0,94,,160,140,20,1.1429,160,140,0,
1026,220,220,140,250,110,0.56,99,183,84,0.541,2,4,2,0.5,110,0,110,,79,79,0,1.0,79,79,0,
1027,200,200,187,233,46,0.8026,150,210,60,0.7143,6,4,2,1.5,122,0,122,,551,371,180,1.4852,551,371,0,
1028,255,220,693,3036,2343,0.2283,552,2628,2076,0.21,27,83,56,0.3253,752,0,752,,2361,7131,4770,0.3311,2361,7131,0,
1029,220,220,114,193,79,0.5907,98,171,73,0.5731,0,0,0,,79,0,79,,137,137,0,1.0,137,137,0,
1030,220,220,131,217,86,0.6037,111,192,81,0.5781,1,1,0,1.0,86,0,86,,121,121,0,1.0,121,121,0,
1031,220,220,144,247,103,0.583,118,213,95,0.554,1,1,0,1.0,103,0,103,,96,96,0,1.0,96,96,0,
1032,220,220,118,210,92,0.5619,79,139,60,0.5683,2,4,2,0.5,92,0,92,,108,108,0,1.0,108,108,0,
1033,210,210,481,4669,4188,0.103,364,4152,3788,0.0877,18,123,105,0.1463,541,0,541,,885,6232,5347,0.142,885,6232,0,
1034,220,220,105,187,82,0.5615,91,173,82,0.526,1,1,0,1.0,82,0,82,,147,147,0,1.0,147,147,0,
1035,220,220,129,238,109,0.542,110,208,98,0.5288,2,4,2,0.5,109,0,109,,98,98,0,1.0,98,98,0,
1036,200,200,557,257,300,2.1673,480,226,254,2.1239,17,0,17,,476,0,476,,506,226,280,2.2389,506,226,0,
1037,220,220,147,289,142,0.5087,106,211,105,0.5024,2,5,3,0.4,142,0,142,,65,65,0,1.0,65,65,0,
1038,220,220,93,190,97,0.4895,64,135,71,0.4741,0,0,0,,97,0,97,,112,112,0,1.0,112,112,0,
1039,220,220,85,154,69,0.5519,59,106,47,0.5566,0,0,0,,69,0,69,,148,148,0,1.0,148,148,0,
1040,200,200,257,255,2,1.0078,190,188,2,1.0106,9,2,7,4.5,183,0,183,,569,132,437,4.3106,569,132,0,
1041,220,220,132,217,85,0.6083,116,198,82,0.5859,0,0,0,,85,0,85,,114,114,0,1.0,114,114,0,
1042,220,220,135,237,102,0.5696,97,178,81,0.5449,1,2,1,0.5,102,0,102,,73,73,0,1.0,73,73,0,
1043,220,220,137,233,96,0.588,122,212,90,0.5755,0,0,0,,96,0,96,,116,116,0,1.0,116,116,0,
1044,220,220,138,233,95,0.5923,95,163,68,0.5828,1,1,0,1.0,95,0,95,,89,89,0,1.0,89,89,0,
1045,220,220,82,161,79,0.5093,64,136,72,0.4706,0,0,0,,79,0,79,,165,165,0,1.0,165,165,0,
1046,220,220,116,240,124,0.4833,77,168,91,0.4583,2,5,3,0.4,124,0,124,,106,106,0,1.0,106,106,0,
1047,220,220,114,236,122,0.4831,93,208,115,0.4471,1,1,0,1.0,122,0,122,,137,137,0,1.0,137,137,0,
1048,200,200,139,242,103,0.5744,122,218,96,0.5596,0,0,0,,103,0,103,,85,85,0,1.0,85,85,0,
1049,260,255,544,3592,3048,0.1514,382,2694,2312,0.1418,26,143,117,0.1818,275,0,275,,3437,21702,18265,0.1584,3437,21702,0,
1050,200,200,159,276,117,0.5761,113,209,96,0.5407,0,0,0,,117,0,117,,58,58,0,1.0,58,58,0,
1051,200,200,197,478,281,0.4121,129,334,205,0.3862,2,6,4,0.3333,234,0,234,,263,384,121,0.6849,263,384,0,
1052,220,220,140,254,114,0.5512,94,181,87,0.5193,2,4,2,0.5,114,0,114,,95,95,0,1.0,95,95,0,
1053,266,220,234,1249,1015,0.1873,167,981,814,0.1702,17,31,14,0.5484,407,0,407,,430,1358,928,0.3166,430,1358,0,
1054,220,220,147,242,95,0.6074,128,215,87,0.5953,2,4,2,0.5,95,0,95,,84,84,0,1.0,84,84,0,
1055,220,220,95,173,78,0.5491,82,152,70,0.5395,0,0,0,,78,0,78,,146,146,0,1.0,146,146,0,
1056,200,200,66,110,44,0.6,55,99,44,0.5556,0,0,0,,44,0,44,,186,186,0,1.0,186,186,0,
1057,210,200,482,352,130,1.3693,398,302,96,1.3179,17,5,12,3.4,563,0,563,,1331,569,762,2.3392,1331,569,0,
1058,220,220,381,775,394,0.4916,257,566,309,0.4541,9,13,4,0.6923,390,0,390,,254,252,2,1.0079,254,252,0,
1059,200,200,182,258,76,0.7054,138,198,60,0.697,0,0,0,,76,0,76,,67,67,0,1.0,67,67,0,
1060,268,268,495,8399,7904,0.0589,354,7659,7305,0.0462,40,265,225,0.1509,974,0,974,,1018,6910,5892,0.1473,1018,6910,0,
1061,220,220,131,242,111,0.5413,92,179,87,0.514,2,4,2,0.5,111,0,111,,102,102,0,1.0,102,102,0,
1062,135,135,132,321,189,0.4112,74,187,113,0.3957,0,0,0,,199,0,199,,144,144,0,1.0,144,144,0,
1063,200,200,207,383,176,0.5405,131,249,118,0.5261,3,4,1,0.75,209,0,209,,310,329,19,0.9422,310,329,0,
1064,220,220,339,551,212,0.6152,286,502,216,0.5697,7,8,1,0.875,264,0,264,,837,657,180,1.274,837,657,0,
1065,220,220,123,217,94,0.5668,87,157,70,0.5541,1,1,0,1.0,94,0,94,,97,97,0,1.0,97,97,0,
1066,220,220,153,247,94,0.6194,135,221,86,0.6109,1,1,0,1.0,94,0,94,,91,91,0,1.0,91,91,0,
1067,200,200,240,807,567,0.2974,171,647,476,0.2643,6,10,4,0.6,515,0,515,,396,472,76,0.839,396,472,0,
1068,135,135,131,203,72,0.6453,106,173,67,0.6127,1,1,0,1.0,71,0,71,,206,237,31,0.8692,206,237,0,
1069,220,220,79,186,107,0.4247,62,156,94,0.3974,2,6,4,0.3333,107,0,107,,132,132,0,1.0,132,132,0,
1070,220,220,129,248,119,0.5202,110,219,109,0.5023,2,5,3,0.4,119,0,119,,84,84,0,1.0,84,84,0,
1071,220,220,126,249,123,0.506,93,188,95,0.4947,1,3,2,0.3333,123,0,123,,98,98,0,1.0,98,98,0,
1072,200,200,133,195,62,0.6821,89,136,47,0.6544,0,0,0,,62,0,62,,105,105,0,1.0,105,105,0,
1073,200,200,114,239,125,0.477,99,215,116,0.4605,0,0,0,,125,0,125,,105,105,0,1.0,105,105,0,
1074,200,200,277,320,43,0.8656,189,199,10,0.9497,11,1,10,11.0,368,0,368,,547,260,287,2.1038,547,260,0,
1075,220,220,974,1762,788,0.5528,838,1618,780,0.5179,39,38,1,1.0263,1277,0,1277,,1002,847,155,1.183,1002,847,0,
1076,220,220,117,211,94,0.5545,76,148,72,0.5135,1,2,1,0.5,94,0,94,,113,113,0,1.0,113,113,0,
1077,200,200,139,223,84,0.6233,95,158,63,0.6013,0,0,0,,84,0,84,,93,93,0,1.0,93,93,0,
1078,220,220,113,205,92,0.5512,78,140,62,0.5571,1,1,0,1.0,92,0,92,,128,128,0,1.0,128,128,0,
1079,210,200,716,213,503,3.3615,603,187,416,3.2246,27,1,26,27.0,691,0,691,,1862,431,1431,4.3202,1862,431,0,
1080,220,220,143,230,87,0.6217,119,196,77,0.6071,2,4,2,0.5,87,0,87,,86,86,0,1.0,86,86,0,
1081,200,200,119,173,54,0.6879,75,113,38,0.6637,0,0,0,,54,0,54,,133,133,0,1.0,133,133,0,
1082,220,220,114,186,72,0.6129,84,141,57,0.5957,1,1,0,1.0,72,0,72,,133,133,0,1.0,133,133,0,
1083,200,200,107,192,85,0.5573,75,119,44,0.6303,0,0,0,,85,0,85,,170,170,0,1.0,170,170,0,
1084,220,220,111,181,70,0.6133,94,158,64,0.5949,1,2,1,0.5,70,0,70,,120,120,0,1.0,120,120,0,
1085,220,220,123,226,103,0.5442,84,162,78,0.5185,1,1,0,1.0,103,0,103,,103,103,0,1.0,103,103,0,
1086,220,220,129,262,133,0.4924,89,195,106,0.4564,1,3,2,0.3333,133,0,133,,85,85,0,1.0,85,85,0,
1087,220,220,136,238,102,0.5714,92,175,83,0.5257,1,1,0,1.0,102,0,102,,100,100,0,1.0,100,100,0,
1088,220,220,376,762,386,0.4934,252,555,303,0.4541,9,12,3,0.75,397,0,397,,253,232,21,1.0905,253,232,0,
1089,220,220,123,230,107,0.5348,87,167,80,0.521,1,2,1,0.5,107,0,107,,108,108,0,1.0,108,108,0,
1090,220,220,119,190,71,0.6263,77,131,54,0.5878,1,1,0,1.0,71,0,71,,115,115,0,1.0,115,115,0,
1091,220,220,109,192,83,0.5677,93,167,74,0.5569,1,2,1,0.5,83,0,83,,127,127,0,1.0,127,127,0,
1092,200,200,151,221,70,0.6833,132,197,65,0.6701,0,0,0,,70,0,70,,107,107,0,1.0,107,107,0,
1093,220,220,146,286,140,0.5105,108,218,110,0.4954,2,5,3,0.4,140,0,140,,71,71,0,1.0,71,71,0,
1094,220,220,354,563,209,0.6288,290,480,190,0.6042,12,15,3,0.8,370,0,370,,1022,859,163,1.1898,1022,859,0,
1095,220,220,129,190,61,0.6789,89,124,35,0.7177,1,1,0,1.0,61,0,61,,148,148,0,1.0,148,148,0,
1096,220,220,127,245,118,0.5184,87,176,89,0.4943,2,6,4,0.3333,118,0,118,,82,82,0,1.0,82,82,0,
1097,200,200,124,196,72,0.6327,107,171,64,0.6257,0,0,0,,72,0,72,,118,118,0,1.0,118,118,0,
1098,220,220,123,261,138,0.4713,85,191,106,0.445,2,5,3,0.4,138,0,138,,91,91,0,1.0,91,91,0,
1099,220,220,102,209,107,0.488,66,136,70,0.4853,1,2,1,0.5,107,0,107,,145,145,0,1.0,145,145,0,
