order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1800,-1,0,3,300,2105,1850,41,2360,3701,0,7952
1800,1,0,0,0,3,0,0,0,1,60,61
1800,2,0,1,0,24,2,4,0,14,478,498
1800,3,0,5,300,674,150,67,62,623,19660,20562
1800,4,0,12,300,1540,523,155,166,1722,36589,39155
1800,5,0,25,300,3831,1517,409,880,4779,79984,87569
1800,6,0,34,300,5311,2278,539,1902,7697,103145,115561
1800,7,0,34,300,5479,2445,539,3138,8777,100661,115560
1800,8,0,35,300,5690,2653,539,4254,9942,98214,115602
1800,9,0,35,300,6123,3083,539,5615,10642,95765,115644
1800,10,0,34,300,6399,3357,539,7328,11139,93279,115642
1800,11,0,35,300,6611,3568,539,8608,12133,90793,115641
1800,12,0,35,300,7120,4077,539,9333,13385,88307,115641
1800,13,0,36,300,7807,4764,539,9703,14814,85821,115641
1800,14,0,36,300,8800,5757,539,9978,16032,83335,115641
1800,15,0,34,300,9659,6616,539,10185,17452,80849,115641
1801,-1,0,17,268,11730,10441,364,11574,15065,0,37444
1801,1,0,1,0,16,0,0,0,1,656,657
1801,2,0,1,280,92,13,7,6,44,2907,2977
1801,3,0,3,280,294,95,31,58,149,6644,6977
1801,4,0,5,280,592,264,64,121,331,9897,10677
1801,5,0,7,268,1128,569,120,377,670,16476,18212
1801,6,0,10,268,1919,1035,204,860,1277,24986,28362
1801,7,0,10,268,1884,1042,248,999,1232,21256,24777
1801,8,0,10,268,2139,1249,264,1299,1512,21832,26156
1801,9,0,13,268,2776,1713,322,1857,1961,25302,31155
1801,10,0,14,268,3155,2035,342,2244,2277,25853,32751
1801,11,0,14,268,3430,2298,346,2513,2566,25288,33011
1801,12,0,14,268,3714,2580,346,2704,2864,24515,33009
1801,13,0,14,268,4033,2898,346,2841,3181,23742,33008
1801,14,0,15,268,4345,3209,346,2986,3497,22969,33007
1801,15,0,14,268,4645,3508,346,3145,3811,22196,33006
1802,-1,1,3,266,18208,13888,303,13879,163674,0,191744
1802,1,0,2,0,6,0,0,0,1,176,177
1802,2,0,2,0,136,0,1,3,133,5562,5699
1802,3,0,21,330,1695,116,104,234,2490,64301,67245
1802,4,1,43,300,8645,1227,437,1313,17942,308093,329012
1802,5,2,24,266,12909,2699,620,3118,31878,430069,468384
1802,6,2,27,266,14128,4205,670,4992,36344,395168,441379
1802,7,2,15,266,13819,4994,659,6669,36589,346351,395262
1802,8,1,58,266,12708,4996,591,7497,36649,290278,340011
1802,9,2,4,266,14302,6274,607,8774,43575,296411,355641
1802,10,2,5,266,15851,7655,622,9772,49953,295845,363847
1802,11,2,2,266,17235,9026,624,10447,55561,288714,364372
1802,12,2,5,266,18571,10333,628,11096,61431,282002,365490
1802,13,2,0,266,19924,11685,628,11709,67056,274411,365489
1802,14,1,58,266,21232,12991,628,12337,72711,266820,365487
1802,15,2,2,266,22426,14185,628,13079,78366,259229,365487
1803,-1,0,28,280,10057,8149,297,9826,44720,0,62992
1803,1,0,1,0,11,0,0,0,1,353,354
1803,2,0,1,0,81,4,3,3,66,2812,2888
1803,3,0,10,330,751,171,49,90,749,20473,21532
1803,4,0,31,310,3344,1213,285,732,3296,71311,76837
1803,5,0,22,300,2435,971,199,873,2987,45948,50978
1803,6,0,29,300,3543,1565,283,1675,4916,59918,68357
1803,7,0,38,300,5037,2440,400,2887,7405,76038,89170
1803,8,0,43,300,5780,3050,418,3537,9105,78046,94156
1803,9,0,42,300,6827,3891,462,4221,11125,81273,100972
1803,10,0,46,300,7682,4641,484,4805,12979,81631,104540
1803,11,0,45,300,8259,5198,490,5244,14663,79532,105127
1803,12,0,46,300,8681,5620,490,5609,16436,76972,105127
1803,13,0,46,300,9033,5971,490,5939,18314,74412,105126
1803,14,0,44,300,9439,6376,490,6209,20198,71852,105125
1803,15,0,46,300,9820,6757,490,6514,22072,69292,105125
1804,-1,0,4,300,1040,781,23,1435,6671,0,8910
1804,1,0,0,0,3,0,0,0,1,66,67
1804,2,0,1,0,29,2,3,0,21,654,680
1804,3,0,3,300,247,39,22,23,288,6495,6867
1804,4,0,4,300,419,99,29,74,663,10243,11108
1804,5,0,10,300,882,244,42,195,1883,20066,22430
