order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1300,-1,0,0,220,172,151,0,110,221,0,482
1300,1,0,0,0,5,0,0,0,1,169,170
1300,2,0,1,220,21,6,0,2,5,585,598
1300,3,0,0,220,25,9,0,7,10,571,597
1300,4,0,1,220,29,12,0,15,16,592,635
1300,5,0,1,220,35,17,0,20,20,577,634
1300,6,0,0,220,41,23,0,25,24,562,634
1300,7,0,1,220,44,26,0,30,30,548,634
1300,8,0,0,220,49,30,0,34,35,534,633
1300,9,0,1,220,53,34,0,39,40,520,633
1300,10,0,1,220,57,38,0,45,44,506,633
1300,11,0,0,220,64,44,0,47,49,492,632
1300,12,0,1,220,71,51,0,48,55,478,632
1300,13,0,0,220,78,58,0,49,61,464,632
1300,14,0,1,220,82,62,0,52,68,450,632
1300,15,0,1,220,86,66,0,53,77,436,632
1301,-1,0,5,266,1695,1261,63,1056,10448,0,12828
1301,1,0,0,0,3,0,0,0,1,76,77
1301,2,0,2,0,69,2,2,1,62,2219,2286
1301,3,0,1,266,106,13,5,27,128,2968,3141
1301,4,0,2,266,123,26,9,60,165,2950,3210
1301,5,0,2,266,208,60,20,109,303,4098,4590
1301,6,0,3,266,342,132,28,189,531,5673,6553
1301,7,0,4,266,504,238,33,252,839,7121,8483
1301,8,0,4,266,593,300,36,312,1101,7647,9396
1301,9,0,4,266,633,339,36,365,1258,7397,9395
1301,10,0,4,266,659,365,36,410,1437,7147,9395
1301,11,0,4,266,696,401,36,457,1603,6897,9394
1301,12,0,4,266,736,441,36,483,1787,6647,9394
1301,13,0,4,266,785,490,36,517,1954,6397,9394
1301,14,0,4,266,846,550,36,540,2120,6147,9393
1301,15,0,5,266,898,601,36,549,2309,5897,9392
1302,-1,0,8,255,4680,4095,123,6121,10994,0,21333
1302,1,0,1,0,5,0,0,0,1,150,151
1302,2,0,0,0,26,0,0,0,28,922,950
1302,3,0,2,280,92,12,2,22,117,3165,3318
1302,4,0,2,255,166,36,8,72,238,4945,5299
1302,5,0,2,255,185,42,7,96,379,5439,5963
1302,6,0,3,255,359,115,25,212,719,8934,10005
1302,7,0,5,255,504,191,38,321,1071,11250,12871
1302,8,0,3,255,336,136,19,250,812,7063,8280
1302,9,0,1,255,228,106,5,160,626,4249,5146
1302,10,0,2,255,240,117,5,175,711,4137,5145
1302,11,0,2,255,248,125,5,194,796,4025,5145
1302,12,0,2,255,258,135,5,210,882,3913,5145
1302,13,0,2,255,274,151,5,218,970,3801,5145
1302,14,0,2,255,294,171,5,231,1049,3689,5145
1302,15,0,2,255,307,184,5,245,1134,3577,5145
1303,-1,0,0,220,207,184,2,141,138,0,465
1303,1,0,0,0,6,0,0,0,1,176,177
1303,2,0,1,220,22,7,2,1,3,470,483
1303,3,0,0,220,27,11,2,7,5,457,482
1303,4,0,1,220,31,15,2,13,8,444,482
1303,5,0,0,220,40,23,2,15,10,431,481
1303,6,0,1,220,48,31,2,18,12,418,481
1303,7,0,0,220,53,36,2,22,15,406,481
1303,8,0,1,220,54,37,2,30,18,394,481
1303,9,0,0,220,58,41,2,34,22,382,481
1303,10,0,1,220,65,47,2,36,25,370,480
1303,11,0,1,220,70,52,2,40,28,358,480
1303,12,0,0,220,74,56,2,44,32,346,480
1303,13,0,1,220,79,61,2,49,34,334,480
1303,14,0,0,220,83,65,2,54,37,322,480
1303,15,0,1,220,87,69,2,58,41,310,480
1304,-1,0,1,220,211,188,1,147,168,0,504
1304,1,0,0,0,6,0,0,0,1,194,195
1304,2,0,1,220,22,8,1,1,3,521,534
1304,3,0,1,220,28,14,1,7,4,508,534
1304,4,0,0,220,31,17,1,15,6,495,534
1304,5,0,1,220,38,24,1,19,8,482,534
1304,6,0,1,220,46,32,1,21,11,469,534
1304,7,0,0,220,54,40,1,23,13,457,534
1304,8,0,1,220,59,44,1,27,16,445,533
1304,9,0,1,220,63,48,1,32,19,433,533
1304,10,0,0,220,67,52,1,37,22,421,533
1304,11,0,1,220,73,58,1,40,25,409,533
1304,12,0,0,220,77,62,1,44,29,397,533
1304,13,0,1,220,84,69,1,45,33,385,533
1304,14,0,1,220,90,75,1,46,38,373,533
1304,15,0,0,220,95,80,1,49,42,361,533
1305,-1,0,0,220,189,143,1,114,192,0,450
1305,1,0,0,0,7,0,0,0,1,208,209
1305,2,0,1,220,28,9,1,1,5,552,568
1305,3,0,1,220,27,10,1,8,10,477,506
1305,4,0,0,220,33,15,1,13,14,462,505
1305,5,0,1,220,40,22,1,16,19,447,505
1305,6,0,1,220,48,29,1,18,24,432,504
1305,7,0,0,220,54,34,1,20,30,418,503
1305,8,0,1,220,58,37,1,24,36,404,502
1305,9,0,0,220,60,39,1,30,42,390,502
1305,10,0,1,220,63,42,1,35,48,376,502
1305,11,0,0,220,65,44,1,40,55,362,502
1305,12,0,1,220,71,49,1,42,61,348,501
1305,13,0,1,220,78,55,1,43,67,334,500
1305,14,0,0,220,83,60,1,45,74,320,500
1305,15,0,1,220,88,64,1,47,81,306,499
1306,-1,0,7,266,3033,2511,103,2674,8218,0,13506
1306,1,0,0,0,4,0,0,0,1,102,103
1306,2,0,1,266,56,5,3,2,32,1518,1560
1306,3,0,2,266,118,25,11,28,88,2690,2842
1306,4,0,2,266,151,42,15,59,150,3020,3286
1306,5,0,2,266,239,89,24,111,260,4019,4503
1306,6,0,2,266,336,142,32,198,408,4969,5749
1306,7,0,4,266,499,235,46,328,656,6519,7784
1306,8,0,4,266,594,300,52,430,854,7061,8697
1306,9,0,4,266,630,334,52,489,993,6827,8695
1306,10,0,4,266,714,400,56,585,1177,7001,9219
1306,11,0,4,266,767,451,56,627,1329,6754,9217
1306,12,0,4,266,817,500,56,675,1478,6507,9216
1306,13,0,4,266,874,556,56,710,1633,6260,9215
1306,14,0,4,266,941,621,56,727,1796,6013,9213
1306,15,0,4,266,990,669,56,767,1954,5766,9212
