order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2000,-1,1,34,400,29236,23559,1663,39415,117265,0,181902
2000,1,0,1,0,3,0,0,0,1,66,67
2000,2,0,1,0,27,0,0,0,29,853,882
2000,3,0,2,0,45,0,0,17,76,1401,1494
2000,4,0,2,0,86,0,0,49,213,2631,2893
2000,5,0,15,0,1011,333,126,500,1254,22683,24896
2000,6,0,14,400,1269,387,130,677,2548,26835,30577
2000,7,0,19,400,1940,666,193,1088,4517,37695,44159
2000,8,0,27,400,3186,1306,322,1791,7453,53960,64832
2000,9,0,31,400,3857,1816,356,2244,9025,57514,70955
2000,10,0,33,400,4235,2167,357,2511,10300,56577,71912
2000,11,0,31,400,4583,2563,340,2310,11505,51959,68677
2000,12,0,31,400,4903,2874,340,2550,12725,50492,68981
2000,13,0,31,400,5200,3171,340,2794,13865,48811,68981
2000,14,0,31,400,5484,3447,340,3021,15133,47270,69211
2000,15,0,30,400,5332,3347,319,3130,16336,44330,67462
2001,-1,0,16,280,7091,5911,267,9203,24715,0,40096
2001,1,0,0,0,3,0,0,0,1,66,67
2001,2,0,3,0,173,10,21,5,108,6312,6456
2001,3,0,3,300,275,68,45,43,165,7062,7383
2001,4,0,4,300,491,173,73,120,361,10431,11158
2001,5,0,9,280,1307,549,150,397,1306,26003,28405
2001,6,0,16,280,2310,1062,254,979,2639,42691,47625
2001,7,0,19,280,2821,1342,295,1706,3711,49325,56379
2001,8,0,18,280,3039,1487,310,2445,4378,50535,59155
2001,9,0,21,280,3306,1628,343,3280,5336,52678,63265
2001,10,0,21,280,3429,1747,343,4005,5842,51466,63403
2001,11,0,22,280,3597,1914,343,4514,6492,50139,63402
2001,12,0,21,280,3869,2186,343,4882,7179,48812,63402
2001,13,0,22,280,4189,2506,343,5145,7923,47485,63402
2001,14,0,22,280,4600,2917,343,5362,8622,46158,63402
2001,15,0,22,280,5025,3341,343,5548,9338,44831,63401
2002,-1,1,16,280,35240,30287,603,25196,129117,0,185203
2002,1,0,1,0,6,0,0,0,1,176,177
2002,2,0,3,330,160,2,2,5,145,5836,5990
2002,3,0,10,310,829,178,88,134,714,22283,23397
2002,4,0,9,300,902,238,83,252,1146,22274,23993
2002,5,0,14,300,1480,502,130,511,2209,31598,34950
