order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2500,-1,25,42,300,609486,520993,8412,373807,3074531,0,3977743
2500,1,0,1,0,3,0,0,0,1,66,67
2500,2,0,5,0,307,0,1,16,291,15437,15745
2500,3,2,22,350,8825,784,193,2070,12640,406502,422189
2500,4,24,0,335,109715,26399,2667,29084,183761,4054418,4296329
2500,5,36,56,322,218608,85480,6831,60574,352243,6006778,6511906
2500,6,129,38,310,1020027,525847,35852,222962,1506907,19518188,21809756
2500,7,57,59,300,439307,232698,17777,181380,701073,8603229,9736157
2500,8,40,1,300,345190,200278,13645,147702,557050,6019515,6938190
2500,9,44,39,300,422013,259655,15854,191681,704605,6516055,7687850
2500,10,47,38,300,478352,306247,16759,227091,847723,6778617,8176437
2500,11,50,53,300,540901,358275,17617,263893,1009937,7041789,8691511
2500,12,51,30,300,571654,387122,17677,287385,1142747,6970105,8805036
2500,13,48,21,300,558481,387054,17284,280476,1164310,6193860,8042984
2500,14,48,30,300,579022,407583,17284,295984,1282484,6040215,8043550
2500,15,48,51,300,598247,426786,17284,309824,1403825,5887119,8044838
2501,-1,10,10,300,282302,246782,4771,283595,1128794,0,1663942
2501,1,0,1,0,3,0,0,0,1,62,63
2501,2,0,1,0,13,0,0,0,15,301,316
2501,3,0,2,0,32,0,0,11,56,732,799
2501,4,0,5,300,465,143,10,123,632,14551,15459
2501,5,0,4,300,324,86,4,106,735,8945,9876
2501,6,0,3,300,306,98,5,94,800,5789,6786
2501,7,0,25,300,3234,1859,60,1392,4452,60738,68501
2501,8,0,42,300,7603,5131,115,2458,8537,88151,104392
2501,9,0,56,300,11431,8225,172,3883,11836,108031,132147
2501,10,0,34,300,7660,5700,103,2524,8182,65744,82253
2501,11,0,34,300,8283,6319,103,2853,9066,63908,82249
2501,12,0,32,300,8792,6824,103,3106,10140,62072,82245
2501,13,0,28,300,9230,7258,103,3330,11314,60236,82241
2501,14,0,30,300,9586,7610,103,3520,12604,58400,82237
2501,15,0,28,300,9944,7964,103,3677,13925,56564,82233
2502,-1,9,15,280,214597,180356,3190,110487,1160015,0,1454048
2502,1,0,1,0,5,0,0,0,1,150,151
2502,2,0,4,0,140,0,3,16,120,6812,6951
2502,3,0,44,310,3554,471,218,420,4618,146086,151813
2502,4,0,53,280,4699,1124,395,863,7154,156605,166141
2502,5,1,54,280,12049,3971,980,2983,20453,324021,352408
2502,6,3,10,280,22080,8655,1572,7891,41135,529052,588305
2502,7,4,22,280,32708,14757,2120,14510,63577,686086,781050
2502,8,5,14,280,43861,21681,2571,22050,90943,830197,967442
2502,9,6,25,280,55196,29278,2897,28752,123220,965330,1149477
2502,10,6,26,280,61379,34742,3010,32350,142517,968714,1181333
2502,11,6,43,280,72435,43277,3260,37351,175065,1037803,1296756
2502,12,7,58,280,83269,52193,3431,42428,206013,1093578,1397643
