order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2401,-1,5,9,322,134629,118611,2133,202434,548203,0,871381
2401,1,0,1,0,3,0,0,0,1,60,61
2401,2,0,2,0,13,0,0,0,15,364,379
2401,3,0,2,400,135,18,3,27,180,5944,6172
2401,4,0,3,400,171,32,4,62,307,4844,5249
2401,5,2,24,349,17205,6723,1301,5204,23436,630801,667465
2401,6,8,21,342,65394,30081,3690,24177,100047,2065007,2223002
2401,7,7,54,324,65713,32846,3406,31792,108581,1934346,2110971
2401,8,9,11,324,82524,44907,4076,48146,137464,2148897,2383490
2401,9,9,25,324,90497,51974,4236,60816,157051,2152537,2426614
2401,10,9,46,324,98286,59014,4353,74642,175968,2148924,2462901
2401,11,9,40,324,103900,64648,4353,87278,192398,2112473,2461150
2401,12,9,45,324,109902,70650,4353,99889,208655,2077603,2461150
2401,13,9,47,324,116259,77003,4353,111446,225637,2042925,2461364
2401,14,9,58,324,123175,83916,4353,122224,242857,2008113,2461463
2401,15,10,27,324,130661,91400,4353,132216,260252,1973240,2461461
2404,-1,0,32,260,14000,11401,318,6626,69941,0,88286
2404,1,0,2,0,8,0,0,0,1,279,280
2404,2,0,5,0,289,0,0,18,273,12634,12925
2404,3,0,8,260,623,54,42,130,825,22714,23765
2404,4,0,13,260,1276,248,74,288,2216,42119,44945
2404,5,0,24,254,2553,725,125,650,5232,79824,86556
2404,6,0,29,254,3587,1298,152,1020,8083,101428,111981
2404,7,0,32,254,4333,1954,158,1314,9731,103640,116797
2404,8,0,30,254,4833,2519,156,1518,10687,97705,112585
2404,9,0,30,254,5478,3152,157,1680,12072,95970,113031
2404,10,0,32,254,5968,3638,157,1829,13579,93898,113101
2404,11,0,32,254,6420,4087,157,1982,15111,91761,113098
2404,12,0,31,254,6811,4474,157,2138,16701,89624,113094
2404,13,0,31,254,7195,4855,157,2281,18311,87487,113091
2404,14,0,32,254,7577,5235,157,2431,19916,85350,113089
2404,15,0,32,254,7960,5617,157,2586,21515,83213,113088
2406,-1,156,16,400,1179482,616352,4380,456261,21867138,0,22944131
2406,1,0,1,0,5,0,0,0,1,138,139
2406,2,0,1,0,76,0,0,3,75,2580,2658
2406,3,0,5,0,324,2,0,69,576,10779,11426
2406,4,0,12,0,868,10,0,214,2354,28477,31055
2406,5,1,9,0,5390,248,21,961,19259,171243,191732
2406,6,5,3,403,23296,2368,67,3834,98024,697159,801452
2406,7,14,7,403,70119,14181,296,11700,307653,1838259,2172089
2406,8,27,29,403,143219,39846,625,26055,652684,3429513,4148723
2406,9,50,8,401,280103,92127,1104,53797,1347882,6187272,7682182
2406,10,68,6,401,400412,145347,1402,84814,2051330,8214761,10497654
2406,11,89,5,401,533872,206325,1827,124648,2924263,10259771,13516834
2406,12,102,30,401,639305,256625,2220,162562,3763503,11583463,15768373
2406,13,121,58,401,757458,312002,2515,207402,4793210,13064436,18379565
2406,14,131,23,401,852277,359480,2746,246693,5761554,13982326,20352799
2406,15,138,25,401,896463,385263,2829,268535,6460361,14007793,21124781
2407,-1,27,13,335,852619,760610,13749,694693,2197751,0,3666803
2407,1,0,1,0,5,0,0,0,1,110,111
2407,2,0,3,0,81,0,1,6,75,3876,3958
2407,3,0,24,360,1775,350,149,392,1640,71375,73906
2407,4,1,7,349,7259,2723,613,2167,6178,202586,214267
2407,5,2,18,335,16151,6906,1520,6700,15594,368558,399278
2407,6,5,59,335,49349,25697,3998,22053,46294,895349,993391
2407,7,8,35,335,81648,47791,5723,38497,76512,1254874,1423397
2407,8,11,32,335,120845,76519,7574,58600,114337,1598203,1855233
2407,9,13,15,335,150616,99514,8820,79220,150429,1820337,2158320
2407,10,14,15,335,169212,115939,9222,94183,176801,1852867,2249012
2407,11,14,19,335,182884,128972,9314,107023,200325,1832718,2278352
2407,12,14,34,335,194205,140291,9314,117984,222621,1788178,2278388
2407,13,14,27,335,206170,152023,9364,129149,246385,1752071,2288992
2407,14,14,47,335,217018,162868,9364,139608,269824,1707325,2288989
