order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2200,-1,1,46,380,52230,46159,1045,65200,108414,0,220818
2200,1,0,1,0,3,0,0,0,1,60,61
2200,2,0,1,0,16,0,0,0,18,440,458
2200,3,0,2,400,100,18,0,30,107,3035,3190
2200,4,0,3,400,228,53,10,64,344,5416,5887
2200,5,0,8,400,758,231,67,230,1277,15703,17508
2200,6,0,40,380,5387,2647,544,2375,5342,89337,100245
2200,7,0,55,380,7675,4042,712,4247,8426,117199,134626
2200,8,0,59,380,8662,4830,742,5476,10444,121152,142644
2200,9,1,10,380,12132,7431,885,8146,13820,146808,177090
2200,10,1,15,380,13900,8984,901,9672,16284,151233,187074
2200,11,1,4,380,12378,8127,828,8988,15897,124124,157964
2200,12,1,5,380,13270,9017,828,9790,17590,120737,157962
2200,13,1,5,380,14137,9880,828,10604,19296,117350,157958
2200,14,1,8,380,14993,10733,828,11345,21086,113963,157955
2200,15,1,6,380,16020,11759,828,12058,22731,110578,157954
2201,-1,0,9,280,5285,4721,113,5839,8126,0,18799
2201,1,0,1,0,3,0,0,0,1,66,67
2201,2,0,1,0,21,2,2,0,15,452,471
2201,3,0,3,280,343,115,55,34,136,6915,7255
2201,4,0,4,280,558,212,110,97,281,9409,10109
2201,5,0,7,280,979,428,186,271,565,14584,16034
2201,6,0,6,280,1125,547,192,452,721,14957,16869
2201,7,0,7,280,1158,579,192,676,846,14575,16868
2201,8,0,7,280,1195,616,192,903,964,14193,16868
2201,9,0,6,280,1242,663,192,1158,1044,13811,16868
2201,10,0,7,280,1301,721,192,1393,1132,13429,16867
2201,11,0,7,280,1377,796,192,1602,1229,13047,16866
2201,12,0,7,280,1507,925,192,1752,1331,12665,16865
2201,13,0,7,280,1630,1047,192,1857,1485,12283,16864
2201,14,0,7,280,1807,1224,192,1934,1613,11901,16864
2201,15,0,7,280,1971,1388,192,1991,1774,11519,16864
2202,-1,0,2,268,789,651,22,770,2547,0,3990
2202,1,0,1,0,5,0,0,0,1,128,129
2202,2,0,2,0,179,2,3,6,165,9385,9561
2202,3,0,2,268,156,29,12,38,151,5037,5267
2202,4,0,2,268,154,48,13,59,155,3272,3547
2202,5,0,2,268,189,83,13,83,188,3180,3547
2202,6,0,2,268,211,104,13,103,238,3088,3546
2202,7,0,2,268,234,124,13,113,331,3283,3864
2202,8,0,2,268,262,151,13,123,389,3187,3863
2202,9,0,2,268,285,173,13,138,447,3091,3862
2202,10,0,2,268,315,201,13,156,505,3045,3920
2202,11,0,2,268,333,219,13,181,559,2948,3920
2202,12,0,3,268,355,241,13,202,613,2851,3920
2202,13,0,2,268,381,267,13,214,672,2754,3920
2202,14,0,2,268,406,292,13,231,727,2657,3920
2202,15,0,2,268,430,316,13,246,785,2560,3920
2203,-1,1,5,222,25093,20221,461,9871,173475,0,204028
2203,1,0,1,0,3,0,0,0,1,68,69
2203,2,0,4,260,233,5,7,7,202,8624,8845
2203,3,0,9,260,722,75,26,84,1045,23914,25144
2203,4,0,13,246,1131,141,52,162,2431,45556,48342
2203,5,0,10,220,1097,319,45,194,2264,34181,37003
2203,6,0,8,220,862,284,26,185,2055,27523,30073
2203,7,0,11,220,1249,446,35,287,3580,42126,46474
2203,8,0,11,220,1436,606,36,339,4199,42457,47637
2203,9,0,11,220,1570,733,37,395,4764,41749,47678
2203,10,0,11,220,1725,882,37,458,5313,41144,47834
2203,11,0,12,220,1886,1031,37,511,5903,40749,48231
2203,12,0,11,220,2025,1164,37,576,6477,40143,48397
2203,13,0,12,220,2157,1293,37,614,7063,39387,48394
2203,14,0,11,220,2294,1425,37,661,7635,38631,48389
2203,15,0,12,220,2428,1559,37,704,8214,37875,48389
2205,-1,0,11,260,8037,7217,205,5676,14062,0,27160
2205,1,0,1,0,4,0,0,0,1,96,97
2205,2,0,2,0,87,2,3,3,76,3542,3626
2205,3,0,3,260,292,55,33,51,269,10053,10461
2205,4,0,4,260,367,124,40,99,346,9302,9911
2205,5,0,4,260,568,260,68,182,450,10182,11142
2205,6,0,5,260,802,422,84,290,684,12121,13601
2205,7,0,7,260,1196,701,110,445,1053,15201,17510
2205,8,0,7,260,1410,882,117,555,1305,15796,18655
2205,9,0,7,260,1623,1062,123,683,1615,16426,19909
2205,10,0,8,260,1906,1294,136,841,1979,17412,21662
2205,11,0,8,260,1997,1384,136,985,2216,16940,21661
2205,12,0,8,260,2090,1477,136,1139,2441,16468,21661
2205,13,0,8,260,2202,1588,136,1280,2660,15996,21660
2205,14,0,8,260,2304,1690,136,1407,2903,15524,21660
2205,15,0,8,260,2406,1792,136,1535,3145,15052,21660
2206,-1,2,24,280,32693,22423,268,19048,471681,0,513420
2206,1,0,1,0,3,0,0,0,1,60,61
2206,2,0,1,0,15,0,0,2,15,476,493
2206,3,0,2,0,147,2,7,46,224,6347,6626
2206,4,0,6,0,416,12,9,149,1019,18617,19806
2206,5,0,15,0,1283,77,49,506,4001,54645,59278
2206,6,0,36,280,3062,277,124,1141,11757,125700,138999
2206,7,0,50,280,4461,581,173,1875,19605,173617,195851
2206,8,1,5,280,6427,1288,229,2791,30052,227315,261675
2206,9,1,12,280,7540,1996,245,3623,36516,239151,281531
2206,10,1,12,280,8391,2677,250,4366,41869,241296,290458
2206,11,1,15,280,8963,3240,250,5014,46199,236151,290854
2206,12,1,16,280,9709,3883,256,5757,51344,235153,296393
2206,13,1,18,280,10286,4445,256,6342,55944,230260,297247
2206,14,1,18,280,10916,5074,256,6871,60367,224678,297246
2206,15,1,19,280,11650,5808,256,7369,64717,219096,297246
2209,-1,6,19,350,162711,140041,5720,171021,583543,0,900325
2209,1,0,1,0,3,0,0,0,1,66,67
2209,2,0,2,0,27,0,0,0,29,853,882
2209,3,0,2,420,75,9,3,23,88,2537,2660
2209,4,0,2,420,129,13,10,61,226,3801,4111
2209,5,0,8,400,758,188,125,275,1152,16817,18557
2209,6,0,32,380,3771,1207,651,1273,6326,81158,90615
2209,7,1,9,380,8423,3195,1378,3423,14921,168390,191307
2209,8,2,23,360,19282,8524,3092,8876,32888,339241,392621
2209,9,1,39,350,13630,6240,2090,7221,26567,222296,264414
2209,10,1,45,350,15832,7906,2283,8902,31352,231396,281839
2209,11,1,50,350,17730,9584,2361,10514,34990,230847,288296
2209,12,1,49,350,18760,10722,2334,11518,37684,221591,283849
2209,13,1,50,350,20092,12050,2334,12735,40798,215928,283845
2209,14,1,51,350,21339,13290,2334,13909,44096,210343,283972
2209,15,1,50,350,22541,14487,2334,15118,47349,204679,283967
2210,-1,0,46,333,17117,14116,536,25326,85717,0,125695
2210,1,0,2,0,3,0,0,0,1,60,61
2210,2,0,1,0,9,0,0,0,11,200,211
2210,3,0,1,420,49,6,0,16,64,1500,1586
2210,4,0,2,420,95,16,3,36,173,2547,2775
2210,5,0,4,350,347,86,43,109,594,8348,9180
2210,6,0,27,333,3530,1583,334,1174,4884,74948,82923
2210,7,0,34,333,4650,2175,438,1751,7738,93776,105878
2210,8,0,38,333,5796,3040,501,2458,9616,102389,118004
2210,9,0,46,333,7516,4326,554,3528,12479,115118,136005
2210,10,0,47,333,8208,4923,573,4197,14461,115603,139757
2210,11,0,47,333,8686,5397,573,4858,16063,113078,139969
2210,12,0,48,333,9260,5964,573,5495,17615,110501,140148
2210,13,0,48,333,9823,6526,573,6099,19145,107804,140147
2210,14,0,48,333,10588,7261,575,6619,20767,105231,140453
2210,15,0,49,333,11211,7882,575,7120,22353,102521,140451
2212,-1,3,6,344,92562,81131,2370,112648,266003,0,462152
2212,1,0,1,0,3,0,0,0,1,60,61
2212,2,0,1,0,9,0,0,0,11,200,211
2212,3,0,2,420,110,17,7,20,128,3767,3939
2212,4,0,4,400,390,90,54,103,455,10670,11372
2212,5,0,12,350,1127,250,181,362,1886,31179,33858
2212,6,1,49,350,15906,8073,1948,5572,13676,286717,315986
2212,7,2,32,350,24038,13158,2672,9666,23562,390981,440039
2212,8,2,50,350,29730,17625,3035,13541,29047,424669,487917
2212,9,3,3,350,34629,21618,3266,18179,34696,446100,523859
2212,10,3,27,350,40323,26168,3480,23802,42381,479359,575190
2212,11,3,29,350,42810,28651,3480,27560,46819,468732,575242
2212,12,3,27,350,45628,31468,3480,30966,51248,458079,575241
2212,13,3,30,350,48847,34686,3480,33932,55716,447426,575240
2212,14,3,31,350,52280,38118,3480,36600,60268,436773,575239
2212,15,3,28,350,55836,41673,3480,39145,64818,426122,575238
2213,-1,37,16,375,1258631,1130080,26148,1187719,2506929,0,4850876
2213,1,0,1,0,3,0,0,0,1,60,61
2213,2,0,1,420,34,4,1,0,22,984,1011
2213,3,0,3,400,237,66,16,50,157,6340,6629
2213,4,0,14,400,1685,728,128,475,1120,35533,37984
2213,5,2,54,375,20397,8839,2344,8681,16902,448669,485435
2213,6,21,26,375,183837,97188,18338,77543,148360,3258962,3600391
2213,7,32,31,375,330698,195845,27902,150543,267247,4987908,5629445
2213,8,39,25,375,430058,269320,33460,222304,365644,5814198,6704926
2213,9,43,5,375,501578,328768,35849,285652,445173,6104048,7199490
2213,10,44,36,375,555059,376948,36911,339258,517409,6158461,7428987
2213,11,45,34,375,603365,423350,37304,383043,583133,6078123,7504953
2213,12,46,0,375,654750,472593,37769,425168,652420,6008187,7596137
2213,13,47,12,375,701018,518839,37775,459056,716807,5864347,7596824
2213,14,47,41,375,747418,565236,37775,491347,782491,5719972,7596821
2213,15,47,31,375,792718,610534,37775,522790,850121,5575599,7596819
2214,-1,2,21,300,57643,48592,1276,43275,241218,0,334361
