order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2301,-1,0,13,270,3900,2973,176,14408,12556,0,30113
2301,1,0,1,0,3,0,0,0,1,76,77
2301,2,0,2,0,36,0,1,4,32,1224,1261
2301,3,0,2,0,59,1,3,40,69,1980,2093
2301,4,0,1,0,62,3,3,81,85,1959,2131
2301,5,0,3,0,114,12,6,187,184,3288,3677
2301,6,0,4,0,412,95,29,608,714,10252,11698
2301,7,0,11,0,1007,331,57,1473,1859,22316,26036
2301,8,0,13,0,1456,553,78,2250,2900,28599,34380
2301,9,0,16,0,1880,812,89,3042,3895,33138,40976
2301,10,0,16,0,2009,941,89,3462,4325,32159,40976
2301,11,0,16,0,2108,1040,89,3910,4757,31180,40976
2301,12,0,16,0,2200,1132,89,4349,5205,30201,40976
2301,13,0,16,0,2273,1205,89,4770,5690,29222,40976
2301,14,0,16,0,2375,1307,89,5229,6108,28243,40976
2301,15,0,17,0,2455,1387,89,5733,6503,27264,40976
2301,16,0,17,0,2504,1436,89,6356,6810,26285,40976
2301,17,0,15,0,2569,1501,89,6954,7124,25308,40976
2301,18,0,17,0,2625,1557,89,7532,7467,24331,40976
2301,19,0,15,0,2686,1618,89,8065,7850,23354,40976
2301,20,0,17,0,2774,1706,89,8529,8275,22377,40976
2301,21,0,16,0,2868,1800,89,8977,8710,21400,40976
2301,22,0,17,0,2960,1892,89,9367,9205,20423,40976
2301,23,0,16,0,3061,1993,89,9718,9730,19446,40976
2301,24,0,17,0,3175,2107,89,10078,10233,18469,40976
2301,25,0,17,0,3288,2220,89,10444,10729,17494,40976
2303,-1,3,50,280,39719,23700,248,400670,340983,0,765601
2303,1,0,1,0,3,0,0,0,1,66,67
2303,2,0,1,0,71,0,0,8,65,2938,3011
2303,3,0,2,0,179,1,1,80,275,7767,8124
2303,4,0,6,0,471,8,6,303,1058,20175,21550
2303,5,0,14,0,1076,62,14,1079,2850,44632,48637
2303,6,0,22,0,2183,235,31,3007,6318,84461,94052
2303,7,0,41,0,3535,528,63,6523,10556,124913,142583
2303,8,0,57,280,5090,907,100,11994,15554,171854,200409
2303,9,1,3,280,5746,1204,105,16455,17702,182416,217882
2303,10,1,5,280,6030,1410,105,20061,19025,180998,221599
2303,11,1,5,280,6278,1607,105,23421,20489,178386,224008
2303,12,1,4,280,6497,1819,105,26372,21965,174094,224355
2303,13,1,3,280,6711,2028,105,29054,23690,169677,224554
2303,14,1,5,280,6984,2300,105,31360,25684,165104,224553
2303,15,1,2,280,7309,2624,105,33436,27856,160531,224552
2303,16,1,8,280,7615,2929,105,35574,29985,155958,224551
2303,17,1,7,280,7950,3264,105,37636,32159,151387,224551
2303,18,1,8,280,8243,3557,105,39718,34355,146816,224551
2303,19,1,7,280,8551,3865,105,41806,36530,142245,224551
2303,20,1,8,280,8850,4164,105,43895,38713,137674,224551
2303,21,1,6,280,9140,4454,105,45998,40890,133104,224551
2303,22,1,5,280,9435,4749,105,48210,42953,128534,224551
2303,23,1,8,280,9674,4988,105,50437,45056,123965,224551
2303,24,1,8,280,9882,5195,105,52750,47104,119396,224550
2303,25,1,5,280,10039,5352,105,55210,49055,114828,224550
2304,-1,0,47,300,14680,11403,368,53500,51712,0,116983
2304,1,0,1,0,4,0,0,0,1,96,97
2304,2,0,2,0,35,0,0,1,36,1086,1123
2304,3,0,1,0,78,0,0,47,112,2175,2334
2304,4,0,2,0,112,1,0,115,221,2804,3141
2304,5,0,5,355,452,107,9,466,757,10039,11378
2304,6,0,37,353,4742,2107,276,2790,6598,89363,101134
2304,7,0,56,300,7749,3784,493,5255,11215,119073,139820
2304,8,1,13,300,11446,6497,710,9003,13349,166732,196291
2304,9,0,52,300,9602,5930,573,8052,10189,114069,138813
2304,10,1,5,300,12505,8047,701,11318,13683,136613,170362
2304,11,1,6,300,13009,8608,691,13062,14657,130899,167917
2304,12,1,7,300,13672,9204,694,15353,16161,129026,170438
2304,13,1,8,300,14198,9727,694,17395,17397,125466,170679
2304,14,1,9,300,14930,10402,705,19622,18850,123512,173091
2304,15,1,10,300,15548,11020,705,21608,20060,119698,173091
2304,16,1,9,300,16216,11688,705,23529,21285,115884,173091
2304,17,1,7,300,16882,12354,705,25278,22684,112070,173091
2304,18,1,7,300,17605,13077,705,26839,24214,108256,173091
2304,19,1,11,300,18277,13749,705,28298,25895,104444,173091
2304,20,1,7,300,18986,14458,705,29558,27738,100632,173091
2304,21,1,11,300,19728,15200,705,30719,29647,96820,173091
2304,22,1,10,300,20515,15987,705,31837,31554,93008,173091
2304,23,1,13,300,21225,16697,705,33101,33391,89197,173091
2304,24,1,12,300,21881,17353,705,34526,35104,85403,173091
2304,25,1,12,300,22453,17925,705,36029,36799,81633,173091
2306,-1,4,57,350,140579,123430,4189,390827,145090,0,663536
2306,1,0,1,0,3,0,0,0,1,66,67
2306,2,0,1,0,13,0,0,0,15,324,339
2306,3,0,2,0,21,0,0,18,27,456,501
2306,4,0,1,0,29,0,0,53,38,610,701
2306,5,0,3,420,169,49,13,182,174,3292,3710
2306,6,0,4,420,333,82,36,473,466,6529,7586
2306,7,0,10,413,1384,638,144,1173,1558,19684,23197
2306,8,0,37,380,5766,3358,516,4162,5054,70022,83112
2306,9,0,34,380,5437,3175,490,5169,5204,63681,77719
2306,10,0,35,380,5763,3533,453,6221,5562,62437,78206
2306,11,0,37,380,6826,4483,459,7172,6556,65151,83821
2306,12,0,38,380,7357,5013,459,7885,7180,63283,83820
2306,13,0,37,380,7898,5551,459,8578,7814,61415,83817
2306,14,0,38,380,8357,6010,459,9413,8388,59547,83817
2306,15,0,38,380,8742,6394,459,10336,8946,57681,83816
2306,16,0,38,380,9087,6737,459,11341,9462,55815,83814
2306,17,0,37,380,9415,7062,459,12382,9955,53953,83811
2306,18,0,35,380,9710,7357,459,13444,10460,52091,83811
2306,19,0,39,380,10088,7734,459,14371,11011,50235,83810
2306,20,0,37,380,10416,8062,459,15320,11590,48379,83810
2306,21,0,40,380,10792,8436,459,16216,12165,46532,83808
2306,22,0,38,380,11145,8789,459,17054,12821,44685,83808
2306,23,0,39,380,11453,9096,459,17933,13467,42852,83807
2306,24,0,40,380,11769,9411,459,18791,14126,41019,83806
2306,25,0,40,380,12095,9737,459,19609,14807,39194,83806
2307,-1,14,57,350,423629,373288,9030,1103648,617876,0,2103842
2307,1,0,1,0,3,0,0,0,1,66,67
2307,2,0,1,0,27,0,0,2,27,875,904
2307,3,0,6,420,249,20,15,84,306,11446,11871
2307,4,0,5,420,261,29,16,210,389,10642,11286
2307,5,0,15,350,1457,463,142,1166,1602,39303,42676
2307,6,1,31,350,11178,5081,1089,6926,11884,228399,253379
2307,7,1,49,350,16356,8651,1401,10667,17013,282273,320005
2307,8,2,45,350,25537,14898,1957,18746,25059,381588,442248
2307,9,3,9,350,31149,19071,2180,25745,32050,430541,509587
2307,10,3,11,350,33556,21478,2180,30203,35067,420659,509587
2307,11,3,13,350,35918,23840,2180,34804,37986,410777,509587
2307,12,3,15,350,38121,26043,2180,39825,40644,400895,509587
2307,13,3,14,350,40242,28163,2180,44931,43299,391013,509586
2307,14,3,15,350,42238,30159,2180,50113,46003,381131,509586
2307,15,3,14,350,44309,32229,2180,55133,48791,371252,509585
2307,16,3,17,350,46200,34118,2180,60117,51795,361373,509583
2307,17,3,20,350,48312,36229,2180,64731,54946,351496,509582
2307,18,3,19,350,50423,38337,2180,69305,58138,341619,509579
2307,19,3,16,350,52606,40519,2180,73651,61482,331746,509578
2307,20,3,21,350,54559,42471,2180,78198,64855,321873,509577
2307,21,3,19,350,56556,44466,2180,82635,68283,312011,509575
2307,22,3,21,350,58306,46215,2180,87324,71706,302149,509574
2307,23,3,20,350,60039,47948,2180,91862,75281,292303,509574
2307,24,3,22,350,61563,49472,2180,96850,78614,282458,509574
2307,25,3,23,350,63042,50950,2180,101851,81964,272628,509573
2308,-1,2,58,310,100914,89493,1948,385052,115650,0,592143
2308,1,0,2,0,3,0,0,0,1,66,67
2308,2,0,1,0,25,0,0,2,25,763,790
2308,3,0,1,333,72,19,0,35,46,2007,2107
2308,4,0,2,333,105,26,1,114,85,2710,2936
2308,5,0,4,330,383,128,15,418,354,8106,9021
2308,6,0,12,330,1490,642,135,1485,1237,25425,28924
2308,7,0,24,310,4809,2912,281,3305,2966,77947,87411
2308,8,0,32,310,6733,4263,407,5233,4256,96585,110744
2308,9,0,33,310,7316,4840,407,6262,4698,94664,110871
2308,10,0,33,310,7816,5338,407,7358,5132,92634,110869
2308,11,0,32,310,8238,5758,407,8615,5483,90604,110867
2308,12,0,34,310,8632,6150,407,9861,5873,88574,110865
2308,13,0,34,310,8939,6456,407,11184,6273,86544,110864
2308,14,0,34,310,9279,6795,407,12462,6685,84514,110863
2308,15,0,34,310,9612,7126,407,13778,7064,82486,110861
2308,16,0,34,310,9932,7443,407,15081,7469,80458,110858
2308,17,0,35,310,10312,7819,407,16267,7929,78432,110854
2308,18,0,34,310,10752,8253,407,17445,8337,76406,110848
2308,19,0,35,310,11189,8684,407,18541,8829,74381,110842
2308,20,0,35,310,11575,9065,407,19614,9395,72356,110837
2308,21,0,35,310,12037,9523,407,20563,10006,70334,110833
2308,22,0,35,310,12427,9909,407,21588,10613,68312,110829
2308,23,0,35,310,12833,10310,407,22542,11272,66293,110824
2308,24,0,36,310,13221,10693,407,23561,11884,64274,110819
2308,25,0,35,310,13657,11123,407,24514,12509,62260,110813
2309,-1,1,53,240,19991,11736,203,109258,212639,0,333836
2309,1,0,1,0,7,0,0,0,1,208,209
2309,2,0,3,0,173,0,0,25,150,6305,6480
2309,3,0,10,300,767,7,0,309,1201,28304,29821
2309,4,0,21,300,1654,56,12,815,3875,53650,58408
2309,5,1,0,260,5078,420,52,3566,14381,153320,171739
2309,6,1,28,260,7991,1554,134,6191,23582,210720,242181
2309,7,2,27,260,14326,3476,248,13525,46292,351990,415531
2309,8,2,57,260,17747,4802,288,19881,63530,407509,496010
2309,9,3,10,260,19437,5752,311,25533,75285,417803,524684
2309,10,2,32,255,16060,5041,262,24918,66458,319919,416598
2309,11,2,9,255,15308,5453,271,25036,64899,276872,372531
2309,12,2,12,255,15856,5857,276,29083,71527,270831,377574
2309,13,2,21,255,16846,6485,291,34078,79732,268700,389286
2309,14,2,24,255,17125,6762,291,38183,85398,258650,389284
2309,15,2,24,255,17472,7041,293,42769,91460,249905,391468
2309,16,2,22,255,17902,7399,295,47246,97786,241265,393991
2309,17,2,26,255,18163,7659,295,51099,103855,231082,393990
2309,18,2,22,255,18462,7957,295,54582,110256,220899,393989
2309,19,2,24,255,18765,8260,295,57735,116981,210718,393989
2309,20,2,24,255,19044,8539,295,60685,123933,200537,393989
2309,21,2,25,255,19322,8817,295,63514,131007,190356,393989
2309,22,2,26,255,19604,9098,295,66243,138177,180175,393988
2309,23,2,24,255,19876,9369,295,68929,145400,169994,393987
2309,24,2,24,255,20096,9588,295,71661,152629,159813,393986
2309,25,2,23,255,20340,9832,295,74384,159842,149633,393986
2310,-1,0,23,300,12253,10829,266,44442,12688,0,68225
2310,1,0,1,0,3,0,0,0,1,66,67
2310,2,0,1,0,25,0,0,2,25,763,790
2310,3,0,2,0,34,0,0,28,43,968,1039
2310,4,0,1,0,59,0,1,96,81,1643,1821
2310,5,0,3,333,188,24,4,301,311,4782,5422
2310,6,0,6,330,504,114,22,796,890,10999,12821
2310,7,0,9,330,1032,361,63,1662,1526,18929,22541
2310,8,0,14,330,1746,786,121,2771,2145,26297,32120
2310,9,0,14,330,1939,966,122,3285,2378,25816,32567
2310,10,0,14,330,2113,1138,122,3719,2614,24972,32565
2310,11,0,13,330,2253,1278,122,4183,2854,24128,32565
2310,12,0,15,330,2379,1403,122,4652,3103,23284,32564
2310,13,0,14,330,2513,1537,122,5073,3392,22440,32564
2310,14,0,14,330,2642,1666,122,5465,3715,21596,32564
2310,15,0,15,330,2774,1797,122,5912,3977,20755,32563
2310,16,0,15,330,2882,1905,122,6388,4234,19914,32563
2310,17,0,14,330,3000,2023,122,6843,4500,19075,32563
2310,18,0,13,330,3098,2119,122,7315,4769,18236,32561
2310,19,0,15,330,3214,2235,122,7754,5049,17401,32561
2310,20,0,15,330,3319,2340,122,8204,5329,16566,32561
2310,21,0,15,330,3431,2452,122,8637,5608,15742,32561
2310,22,0,15,330,3522,2543,122,9087,5891,14918,32561
2310,23,0,14,330,3622,2643,122,9492,6194,14110,32561
2310,24,0,15,330,3702,2723,122,9945,6468,13303,32561
2310,25,0,15,330,3786,2807,122,10358,6760,12514,32561
2312,-1,1,12,270,27118,21963,501,87184,102628,0,212276
2312,1,0,1,0,5,0,0,0,1,122,123
2312,2,0,2,0,59,0,2,4,53,1998,2057
2312,3,0,15,300,1255,118,35,446,1578,58573,60750
2312,4,0,25,280,2300,455,135,1178,3306,88162,93236
2312,5,0,35,280,3845,1192,197,2795,5550,126707,136441
2312,6,0,35,280,4454,1880,199,3834,5860,115113,126886
2312,7,0,36,280,5229,2515,212,5117,7027,118733,133604
2312,8,0,37,280,5829,3087,213,6213,7996,116940,134449
2312,9,0,37,280,6392,3648,213,7126,9024,114436,134447
2312,10,0,34,280,6983,4237,213,8029,10034,111932,134445
2312,11,0,37,280,7620,4872,213,8868,11062,109428,134443
2312,12,0,38,280,8246,5495,213,9649,12159,106924,134440
2312,13,0,37,280,8880,6126,213,10500,13178,104420,134437
2312,14,0,39,280,9465,6709,213,11406,14191,101916,134435
2312,15,0,39,280,9989,7229,213,12255,15322,99412,134431
2312,16,0,39,280,10480,7718,213,13179,16411,96908,134429
2312,17,0,40,280,10998,8233,213,13994,17580,94406,134426
2312,18,0,40,280,11407,8639,213,14929,18738,91904,134423
2312,19,0,38,280,11795,9024,213,15856,19925,89402,134420
2312,20,0,40,280,12087,9315,213,16746,21245,86900,134419
2312,21,0,39,280,12360,9585,213,17561,22658,84399,134416
2312,22,0,39,280,12630,9852,213,18436,24014,81898,134413
2312,23,0,39,280,12881,10101,213,19239,25460,79398,134411
2312,24,0,38,280,13125,10341,213,20080,26875,76898,134407
2312,25,0,40,280,13411,10626,213,20873,28294,74400,134406
2314,-1,1,17,300,27509,22358,582,77196,84708,0,184844
2314,1,0,1,0,6,0,0,0,1,176,177
2314,2,0,5,330,322,8,11,47,235,11558,11859
2314,3,0,19,310,1702,353,140,459,1457,45519,47928
2314,4,0,46,310,5035,1624,399,2172,4821,116102,125118
2314,5,0,14,300,1539,545,153,971,1670,30679,34018
2314,6,0,20,300,2450,955,235,2030,3038,44264,50522
