order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2200,-1,1,36,380,47838,42038,972,123354,45878,0,212242
2200,1,0,1,0,3,0,0,0,1,60,61
2200,2,0,2,0,16,0,0,0,18,440,458
2200,3,0,1,400,71,15,0,35,53,2150,2253
2200,4,0,2,400,104,26,3,73,99,2468,2669
2200,5,0,3,400,265,104,18,175,240,4555,5092
2200,6,0,13,380,1930,995,147,1373,1299,29705,33519
2200,7,0,18,380,2732,1487,200,2420,2008,38425,44540
2200,8,0,17,380,2948,1685,200,3034,2320,37949,45188
2200,9,0,18,380,3360,2030,210,3659,2734,38159,46792
2200,10,0,19,380,3634,2301,210,4161,3041,37076,46789
2200,11,0,17,380,3923,2587,210,4622,3374,35993,46786
2200,12,0,19,380,4221,2880,210,5054,3727,34910,46781
2200,13,0,19,380,4495,3149,210,5538,4052,33827,46776
2200,14,0,19,380,4769,3419,210,6028,4371,32744,46772
2200,15,0,20,380,5070,3716,210,6512,4667,31663,46768
2200,16,0,20,380,5317,3960,210,7051,4962,30582,46765
2200,17,0,18,380,5529,4169,210,7657,5222,29504,46762
2200,18,0,20,380,5730,4366,210,8251,5505,28426,46758
2200,19,0,20,380,5979,4609,210,8810,5772,27351,46752
2200,20,0,21,380,6199,4823,210,9387,6050,26276,46746
2200,21,0,20,380,6384,5004,210,9983,6336,25209,46742
2200,22,0,20,380,6519,5136,210,10613,6638,24142,46739
2200,23,16,8,380,6648,5262,210,11244,6938,23082,46736
2200,24,0,18,380,6785,5395,210,11871,7232,22024,46732
2200,25,0,21,380,6944,5550,210,12460,7529,20979,46728
2201,-1,0,7,280,4083,3616,86,8881,3150,0,15733
2201,1,0,0,0,3,0,0,0,1,66,67
2201,2,0,2,0,21,2,2,0,15,452,471
2201,3,0,1,0,24,5,2,13,17,434,471
2201,4,0,1,0,34,12,3,26,20,470,531
2201,5,0,1,0,46,21,4,35,29,506,595
2201,6,0,1,0,49,24,4,47,36,484,595
2201,7,0,1,0,52,27,4,63,38,463,595
2201,8,0,1,0,53,28,4,80,41,442,595
2201,9,0,1,0,55,30,4,94,46,421,595
2201,10,0,1,0,60,35,4,100,56,400,595
2201,11,0,2,0,67,42,4,105,65,379,595
2201,12,0,1,0,68,43,4,119,71,358,595
2201,13,0,1,0,73,48,4,129,77,337,595
2201,14,0,1,0,80,55,4,138,82,316,595
2201,15,0,1,0,84,59,4,151,86,295,595
2201,16,0,1,0,86,61,4,166,90,274,595
2201,17,0,1,0,86,61,4,180,95,255,595
2201,18,0,2,0,86,61,4,192,102,236,595
2201,19,0,1,0,87,62,4,203,109,217,595
2201,20,0,1,0,89,64,4,214,115,198,595
2201,21,0,1,0,94,69,4,219,123,180,595
2201,22,0,1,0,98,73,4,227,129,162,595
2201,23,0,1,0,100,75,4,236,135,145,595
2201,24,0,1,0,100,75,4,250,138,128,595
2201,25,0,2,0,100,75,4,264,140,112,595
2202,-1,0,2,268,742,607,22,2215,1149,0,3993
2202,1,0,0,0,5,0,0,0,1,128,129
2202,2,0,3,0,161,1,0,21,140,8733,8895
2202,3,0,2,268,99,10,0,56,112,4482,4660
2202,4,0,1,268,77,14,0,88,87,2885,3074
2202,5,0,1,268,86,32,0,94,90,2158,2374
2202,6,0,2,268,97,43,0,114,113,2104,2374
2202,7,0,1,268,111,56,0,136,130,2051,2373
2202,8,0,1,268,123,67,0,157,150,1998,2372
2202,9,0,2,268,122,72,0,182,143,1730,2127
2202,10,0,1,268,133,82,0,210,153,1681,2126
2202,11,0,2,268,149,95,0,224,172,1632,2123
2202,12,0,1,268,160,106,0,240,194,1583,2123
2202,13,0,1,268,168,114,0,267,208,1534,2123
2202,14,0,2,268,182,128,0,288,222,1485,2123
2202,15,0,1,268,193,138,0,307,241,1436,2122
2202,16,0,1,268,201,144,0,334,255,1387,2120
2202,17,0,2,268,208,151,0,360,269,1340,2120
2202,18,0,1,268,217,160,0,375,292,1293,2120
2202,19,0,2,268,224,167,0,396,311,1246,2120
2202,20,0,1,268,228,171,0,425,325,1199,2120
2202,21,0,1,268,235,178,0,453,336,1153,2120
2202,22,0,2,268,241,184,0,478,351,1107,2120
2202,23,0,1,268,245,188,0,501,369,1062,2120
2202,24,0,1,268,254,197,0,519,387,1017,2120
2202,25,0,2,268,260,203,0,531,413,973,2120
2203,-1,16,53,222,22756,18141,429,61547,109180,0,189297
2203,1,0,1,0,3,0,0,0,1,68,69
2203,2,0,3,260,233,5,7,19,190,8624,8845
2203,3,0,8,260,689,74,24,197,875,22770,23940
2203,4,0,10,246,768,88,39,433,1347,30598,32505
2203,5,0,9,220,962,270,35,538,1675,30014,32532
2203,6,0,8,220,985,301,37,796,1879,33454,36467
2203,7,0,11,220,1237,436,40,1270,2553,40987,45286
2203,8,0,12,220,1466,592,44,1665,3139,44463,49903
2203,9,0,11,220,1609,728,44,1959,3485,43680,49896
2203,10,0,12,220,1759,874,45,2249,3838,42940,49946
2203,11,0,11,220,1914,1026,45,2459,4224,41967,49721
2203,12,0,12,220,2063,1173,45,2663,4652,41186,49719
2203,13,0,12,220,2199,1304,45,2865,5095,40405,49714
2203,14,0,12,220,2336,1438,45,3097,5507,39624,49711
2203,15,0,12,220,2462,1563,45,3342,5917,38843,49710
2203,16,0,12,220,2589,1686,45,3600,6313,38062,49706
2203,17,0,13,220,2688,1782,45,3883,6712,37281,49703
2203,18,0,12,220,2816,1893,45,4182,7102,36607,49829
2203,19,0,12,220,2911,1985,45,4452,7518,35826,49826
2203,20,0,13,220,3003,2075,45,4700,7959,35045,49824
2203,21,0,13,220,3103,2175,45,4956,8384,34264,49824
2203,22,0,13,220,3203,2273,45,5194,8827,33483,49822
2203,23,0,13,220,3291,2360,45,5422,9292,32702,49821
2203,24,0,12,220,3368,2436,45,5654,9756,31929,49820
2203,25,0,13,220,3438,2504,45,5912,10199,31158,49818
2204,-1,7,46,268,148218,116266,2289,525253,725641,0,1369449
2204,1,0,1,0,6,0,0,0,1,159,160
2204,2,0,4,330,229,7,9,31,166,8922,9135
2204,3,0,13,280,1185,140,77,341,1363,42734,44655
2204,4,0,33,280,3238,615,159,1847,4747,103669,111037
2204,5,1,21,280,7914,1513,393,6861,15235,249516,273518
2204,6,1,39,280,10711,2781,526,12473,21198,300847,337825
2204,7,17,49,280,13719,4303,659,19089,28434,347084,399569
2204,8,2,19,280,16350,5769,766,25725,36331,382430,451021
2204,9,2,15,280,17498,6908,766,29420,41360,372939,451393
2204,10,2,17,280,18763,8172,766,32680,46653,363198,451469
2204,11,2,17,280,20291,9697,766,35719,51906,353456,451544
2204,12,2,15,280,22027,11431,766,38507,57192,343646,451542
2204,13,2,20,280,24002,13404,766,40998,62536,333836,451540
2204,14,2,19,280,26141,15541,766,43434,67771,324026,451538
2204,15,2,22,280,28230,17629,766,45876,73050,314216,451537
2204,16,2,24,280,30338,19736,766,48560,78068,304406,451536
2204,17,2,26,280,32173,21571,766,51817,82784,294598,451536
2204,18,2,26,280,33711,23109,766,55657,87214,284790,451536
2204,19,2,21,280,34970,24367,766,59782,91638,274982,451535
2204,20,2,25,280,36015,25412,766,64032,96151,265174,451535
2204,21,2,27,280,36908,26305,766,68111,100986,255367,451535
2204,22,2,25,280,37731,27127,766,71924,106157,245560,451534
2204,23,2,25,280,38547,27943,766,75303,111768,235754,451534
2204,24,2,28,280,39348,28742,766,78326,117750,225948,451532
2204,25,2,29,280,40256,29650,766,81239,123733,216144,451532
2205,-1,0,12,260,7909,7090,205,11454,8412,0,27161
2205,1,0,1,0,4,0,0,0,1,96,97
2205,2,0,2,0,87,2,3,4,75,3542,3626
2205,3,0,3,260,153,21,12,65,142,5744,5984
2205,4,0,2,260,170,47,12,109,161,5000,5329
2205,5,0,3,260,279,118,27,178,213,5665,6201
2205,6,0,3,260,399,196,34,298,317,6815,7660
2205,7,0,4,260,602,331,49,471,480,8428,9759
2205,8,0,5,260,743,442,55,600,615,9120,10832
2205,9,0,4,260,803,502,55,712,687,8876,10832
2205,10,0,5,260,870,568,55,846,730,8632,10831
