order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
23,RANDOM,0.416,1400,0.291,83.33,22.37,47.6,488.58,,,,,,,
23,FFD,0.0211,1400,0.28,100.0,26.3,28.64,653.55,,,,,,,
23,BFD,1.114,482,0.855,100.0,76.39,89.38,212.22,,,,,,,
23,BNB,73.6002,480,0.841,100.0,76.71,88.37,217.02,8310.0,1288.0,438.0,6392.0,18193.0,328103.0,354414.0
