order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1700,-1,0,7,265,2744,2219,207,8644,2727,0,13797
1700,1,0,0,0,3,0,0,0,1,66,67
1700,2,0,2,300,179,30,27,12,53,5202,5324
1700,3,0,2,300,166,49,22,50,69,3893,4083
1700,4,0,3,300,275,123,29,123,94,4935,5304
1700,5,0,3,265,343,148,50,218,159,5787,6362
1700,6,0,3,265,480,227,75,351,225,6976,7854
1700,7,0,4,265,508,249,77,499,245,6918,7988
1700,8,0,3,265,519,260,77,641,270,6740,7988
1700,9,0,4,265,539,280,77,768,301,6562,7988
1700,10,0,3,265,579,320,77,863,344,6384,7988
1700,11,0,4,265,617,358,77,969,378,6206,7988
1700,12,0,3,265,668,409,77,1070,404,6028,7988
1700,13,0,4,265,724,465,77,1164,432,5850,7988
1700,14,0,3,265,792,533,77,1246,460,5672,7988
1700,15,0,4,265,844,585,77,1335,497,5494,7988
1701,-1,0,2,220,565,487,11,941,625,0,2064
1701,1,0,1,0,3,0,0,0,1,76,77
1701,2,0,1,0,39,6,4,3,18,1026,1057
1701,3,0,1,0,71,22,8,30,25,1504,1589
1701,4,0,1,0,77,28,8,58,33,1462,1589
1701,5,0,2,0,91,42,8,77,42,1420,1589
1701,6,0,1,0,105,56,8,95,52,1378,1589
1701,7,0,1,0,118,69,8,112,63,1337,1589
1701,8,0,2,0,125,76,8,136,73,1296,1589
1701,9,0,1,0,136,87,8,158,81,1255,1589
1701,10,0,1,0,145,96,8,180,91,1214,1589
1701,11,0,2,0,157,108,8,199,101,1173,1589
1701,12,0,1,0,168,119,8,217,113,1132,1589
1701,13,0,1,0,177,128,8,235,127,1091,1589
1701,14,0,2,0,190,141,8,246,144,1050,1589
1701,15,0,1,0,200,151,8,264,157,1009,1589
1702,-1,0,1,220,210,188,1,377,215,0,781
1702,1,0,1,0,3,0,0,0,1,76,77
1702,2,0,2,220,106,9,2,4,78,5418,5511
1702,3,0,1,220,70,11,1,36,68,3528,3644
1702,4,0,1,220,34,12,1,31,15,1110,1169
1702,5,0,1,220,38,16,1,41,21,1090,1169
1702,6,0,1,220,44,22,1,51,25,1070,1169
1702,7,0,1,220,48,26,1,64,27,1051,1169
1702,8,0,1,220,51,29,1,78,29,1032,1169
1702,9,0,1,220,59,37,1,88,30,1013,1169
1702,10,0,1,220,64,42,1,98,34,994,1169
1702,11,0,1,220,70,47,1,114,42,1047,1251
1702,12,0,1,220,74,51,1,125,47,1027,1251
1702,13,0,1,220,78,55,1,134,54,1007,1251
1702,14,0,1,220,84,61,1,144,58,987,1251
1702,15,0,1,220,88,65,1,155,63,967,1251
1703,-1,0,6,220,3513,3077,59,5366,5010,0,13512
1703,1,0,0,0,3,0,0,0,1,76,77
1703,2,0,2,266,112,9,2,13,75,4245,4344
1703,3,0,4,266,295,57,29,72,248,8724,9130
1703,4,0,5,266,536,153,67,268,440,13235,14163
1703,5,0,12,255,1408,588,156,764,1088,27097,29693
1703,6,0,11,255,1825,946,149,1063,1384,28322,31864
1703,7,0,13,255,2153,1213,170,1345,1744,29045,33517
1703,8,0,13,255,2517,1516,189,1684,2109,29779,35277
1703,9,0,16,255,3292,2091,227,2356,2872,34819,42365
1703,10,0,16,255,3632,2422,230,2609,3265,34020,42546
1703,11,0,17,255,3938,2721,231,2867,3673,33141,42633
1703,12,0,17,255,4195,2977,231,3205,4030,32189,42632
1703,13,0,16,255,4417,3199,231,3578,4387,31237,42632
1703,14,0,16,255,4644,3426,231,3964,4726,30285,42632
1703,15,0,16,255,4865,3647,231,4372,5049,29333,42632
1704,-1,0,13,270,3927,2963,176,13702,12028,0,28869
1704,1,0,0,0,3,0,0,0,1,76,77
1704,2,0,2,0,36,0,0,4,34,1256,1294
1704,3,0,1,0,59,1,0,41,77,2086,2205
1704,4,0,1,0,65,4,0,85,98,2124,2311
1704,5,0,3,300,155,27,3,215,235,4063,4543
1704,6,0,4,300,398,93,16,606,718,9856,11289
1704,7,0,10,300,886,278,42,1372,1668,19492,22852
1704,8,0,12,300,1269,450,60,2135,2618,25171,30434
1704,9,0,14,300,1582,625,72,2861,3465,28600,35623
1704,10,0,15,300,1644,683,72,3293,3889,27872,35809
1704,11,0,15,300,1706,745,72,3698,4304,26990,35809
1704,12,0,14,300,1770,809,72,4081,4739,26108,35809
1704,13,0,15,300,1832,871,72,4418,5222,25226,35809
1704,14,0,14,300,1941,980,72,4779,5634,24344,35809
1704,15,0,14,300,2033,1071,72,5180,6023,23462,35808
1705,-1,0,6,280,3090,2666,130,6696,2276,0,11768
1705,1,0,1,0,3,0,0,0,1,66,67
1705,2,0,0,0,29,4,3,0,17,594,618
1705,3,0,1,0,35,10,3,12,22,571,618
1705,4,0,1,0,42,17,3,27,23,548,618
1705,5,0,1,0,47,22,3,37,31,525,618
1705,6,0,0,0,51,26,3,49,38,502,618
1705,7,0,1,0,53,28,3,67,40,480,618
1705,8,0,1,0,53,28,3,86,43,458,618
1705,9,0,1,0,58,33,3,99,47,436,618
1705,10,0,1,0,65,40,3,105,56,414,618
1705,11,0,0,0,72,47,3,111,65,392,618
1705,12,0,1,0,76,51,3,121,73,370,618
1705,13,0,1,0,81,56,3,132,79,348,618
1705,14,0,1,0,86,61,3,142,86,326,618
1705,15,0,0,0,89,64,3,156,91,304,618
1706,-1,0,5,268,1955,1571,47,4713,4422,0,10753
1706,1,0,1,0,6,0,0,0,1,129,130
1706,2,0,0,0,39,0,0,2,39,1116,1157
1706,3,0,2,268,149,38,9,30,124,3249,3450
1706,4,0,1,268,215,74,15,78,207,3958,4332
1706,5,0,2,268,255,100,17,133,297,4194,4741
1706,6,0,2,268,300,144,17,166,356,4057,4740
1706,7,0,2,268,329,172,17,225,404,3921,4739
1706,8,0,2,268,351,193,17,299,444,3785,4738
1706,9,0,2,268,390,232,17,355,485,3649,4738
1706,10,0,2,268,431,272,17,397,538,3513,4737
1706,11,0,2,268,464,305,17,441,597,3377,4737
1706,12,0,2,268,485,326,17,497,656,3241,4737
1706,13,0,2,268,509,350,17,537,728,3105,4737
1706,14,0,2,268,539,379,17,565,806,2969,4736
1706,15,0,2,268,562,401,17,611,873,2833,4735
1707,-1,0,1,220,131,114,0,376,225,0,715
1707,1,0,0,0,6,0,0,0,1,209,210
1707,2,0,2,0,48,0,0,3,47,2022,2072
1707,3,0,1,0,55,3,0,49,55,2171,2278
1707,4,0,1,0,56,4,0,95,61,2118,2278
1707,5,0,2,0,66,14,0,129,70,2065,2278
1707,6,0,1,0,82,30,0,149,87,2012,2278
1707,7,0,1,0,97,45,0,163,110,1960,2278
1707,8,0,2,0,108,56,0,190,124,1908,2278
1707,9,0,1,0,116,64,0,218,140,1856,2278
1707,10,0,1,0,120,68,0,257,149,1804,2278
1707,11,0,1,0,126,74,0,296,156,1752,2278
1707,12,0,2,0,134,82,0,330,166,1700,2278
1707,13,0,1,0,141,89,0,362,179,1648,2278
1707,14,0,1,0,150,98,0,387,197,1596,2278
1707,15,0,2,0,159,107,0,413,214,1544,2278
1708,-1,0,2,213,1196,1057,32,1754,970,0,3813
1708,1,0,1,0,3,0,0,0,1,60,61
1708,2,0,1,213,139,18,20,10,51,4526,4625
1708,3,0,3,213,339,99,37,111,150,10589,10986
1708,4,0,3,213,392,148,37,204,220,10624,11233
1708,5,0,4,213,581,251,49,347,447,14596,15690
1708,6,0,3,213,641,322,49,416,533,13757,15077
1708,7,0,4,213,694,380,49,512,620,13297,14858
1708,8,0,4,213,738,424,49,657,691,13037,14858
1708,9,0,3,213,799,485,49,787,760,12777,14858
1708,10,0,4,213,882,567,49,900,824,12517,14857
1708,11,0,4,213,976,660,49,1001,889,12257,14856
1708,12,0,4,213,1075,759,49,1070,981,11997,14856
1708,13,0,4,213,1143,825,49,1165,1078,11737,14854
1708,14,0,4,213,1207,887,49,1291,1148,11477,14852
