order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2700,-1,21,29,433,321276,240370,7362,1808072,1302408,0,3358212
2700,1,0,1,0,3,0,0,0,1,60,61
2700,2,0,1,0,9,0,0,0,11,200,211
2700,3,0,0,0,12,0,0,10,17,235,262
2700,4,0,2,0,20,0,0,35,29,398,462
2700,5,0,1,0,47,0,1,90,98,890,1079
2700,6,0,18,443,1466,381,60,1505,3053,41271,46270
2700,7,0,42,440,4244,1421,226,4564,9181,104404,119796
2700,8,4,29,440,33463,15220,2162,32934,62137,663975,776428
2700,9,11,35,440,98985,48049,7700,101164,188756,1695714,2041383
2700,10,14,11,440,125368,64668,9283,149936,238612,1976698,2439197
2700,11,21,47,440,189937,100365,12585,265133,391474,2790499,3560056
2700,12,22,48,440,212184,117961,13323,321153,437097,2862693,3752227
2700,13,23,43,440,223563,129335,13323,358036,469756,2781898,3752348
2700,14,23,14,440,235382,141150,13323,391997,504877,2701059,3752406
2700,15,23,8,440,246820,152585,13323,424440,541869,2620186,3752403
2701,-1,0,40,400,11535,8865,389,63785,32809,0,105848
2701,1,0,1,0,3,0,0,0,1,60,61
2701,2,0,1,0,9,0,0,0,11,200,211
2701,3,0,1,0,12,0,0,10,17,235,262
2701,4,0,1,0,20,0,0,35,29,398,462
2701,5,0,1,0,47,0,1,90,98,890,1079
2701,6,0,3,0,159,0,1,322,473,3669,4465
2701,7,0,6,440,725,300,25,806,1226,13316,15673
2701,8,0,15,440,2079,1111,95,2009,2846,30291,36352
2701,9,1,3,440,11326,6502,822,11905,12595,159682,191506
2701,10,1,4,440,11979,7112,825,14727,13480,156782,192926
2701,11,1,4,440,12165,7380,775,17480,14229,148806,188670
2701,12,1,6,440,12836,8037,775,19867,15315,145047,189041
2701,13,1,0,440,13628,8824,775,21993,16450,141120,189162
2701,14,1,5,440,14587,9780,775,23703,17814,137149,189221
2701,15,1,6,440,15532,10724,775,25297,19280,133144,189220
2702,-1,113,44,360,2141030,1761440,39239,8050895,6438141,0,16289715
2702,1,0,1,0,3,0,0,0,1,60,61
2702,2,0,2,0,49,2,2,0,43,1926,1973
2702,3,0,2,0,90,8,2,21,132,3289,3452
2702,4,0,23,375,2084,667,123,921,2091,73989,77791
2702,5,1,28,375,9628,4044,765,4599,9743,247909,267060
2702,6,4,15,375,28565,12555,1908,18808,37041,668664,738976
2702,7,8,45,375,65422,32287,4180,48759,88307,1348765,1522298
2702,8,12,42,375,102891,55040,6160,86247,144148,1887417,2179012
2702,9,15,49,375,138133,77921,7715,128897,205125,2280938,2700596
2702,10,20,35,375,190500,112253,9943,196629,295527,2893529,3507881
2702,11,26,9,350,254612,156703,12844,281071,399631,3520712,4370961
2702,12,29,24,350,301863,192130,14525,353683,486488,3827533,4874359
2702,13,31,34,350,340017,222053,15625,427205,562632,4025203,5252718
2702,14,33,56,350,379236,253751,16552,497132,648070,4134246,5549751
2702,15,33,21,350,396818,271328,16552,540594,695912,4025360,5549746
