order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
31,RANDOM,0.145,1380,0.345,100.0,29.5,55.34,572.36,2377,,,,,,
31,FFD,0.0516,1395,0.315,100.0,29.18,32.1,641.43,2744,,,,,,
31,BFD,2.3599,530,0.878,100.0,76.81,92.56,226.96,32160,,,,,,
31,BNB,1341.2432,530,0.858,100.0,76.81,91.23,234.07,116850,13604.0,2586.0,22369.0,364066.0,5599262.0,6001887.0
