order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1631,263,263,4427,337941,333514,0.0131,3464,293729,290265,0.0118,0,0,0,N/A,204,15394,15190,0.0133,13553,0,13553,N/A,9175,836505,827330,0.011
1632,270,270,240,649,409,0.3698,141,396,255,0.3561,0,0,0,N/A,8,19,11,0.4211,809,0,809,N/A,766,4787,4021,0.16
1633,255,255,1482,24278,22796,0.061,1105,19306,18201,0.0572,0,0,0,N/A,30,1074,1044,0.0279,4648,0,4648,N/A,3346,123332,119986,0.0271
1634,246,246,1125,20867,19742,0.0539,933,19465,18532,0.0479,0,0,0,N/A,42,484,442,0.0868,3863,0,3863,N/A,1017,19231,18214,0.0529
1635,265,260,6401,122782,116381,0.0521,5328,110019,104691,0.0484,0,0,0,N/A,131,2389,2258,0.0548,24860,0,24860,N/A,14799,356448,341649,0.0415
1636,260,260,8723,860204,851481,0.0101,7178,731044,723866,0.0098,0,0,0,N/A,246,29739,29493,0.0083,28388,0,28388,N/A,27913,4281097,4253184,0.0065
1637,310,300,10618,125947,115329,0.0843,9416,119154,109738,0.079,0,0,0,N/A,283,1943,1660,0.1457,22571,0,22571,N/A,6144,85315,79171,0.072
1638,260,260,1301,33210,31909,0.0392,1120,30909,29789,0.0362,0,0,0,N/A,54,896,842,0.0603,2388,0,2388,N/A,1178,25992,24814,0.0453
1639,310,300,11130,30350,19220,0.3667,9789,28685,18896,0.3413,0,0,0,N/A,323,448,125,0.721,25481,0,25481,N/A,6208,17793,11585,0.3489
1640,300,300,575,1995,1420,0.2882,402,1508,1106,0.2666,0,0,0,N/A,12,26,14,0.4615,2651,0,2651,N/A,1123,9368,8245,0.1199
1641,260,260,7328,360001,352673,0.0204,6438,325729,319291,0.0198,0,0,0,N/A,199,10866,10667,0.0183,11982,0,11982,N/A,11728,732398,720670,0.016
1642,300,300,2304,168987,166683,0.0136,1610,145905,144295,0.011,0,0,0,N/A,119,7010,6891,0.017,16836,0,16836,N/A,8247,639568,631321,0.0129
1643,220,220,213,374,161,0.5695,188,344,156,0.5465,0,0,0,N/A,1,1,0,1.0,275,0,275,N/A,161,275,114,0.5855
1644,300,268,5435,962999,957564,0.0056,4141,879568,875427,0.0047,0,0,0,N/A,374,29630,29256,0.0126,24393,0,24393,N/A,11868,1638781,1626913,0.0072
1645,270,270,1239,23328,22089,0.0531,801,16580,15779,0.0483,0,0,0,N/A,47,1234,1187,0.0381,5905,0,5905,N/A,5404,180151,174747,0.03
1646,220,210,2351,16396,14045,0.1434,2008,15392,13384,0.1305,0,0,0,N/A,88,349,261,0.2521,6275,0,6275,N/A,3854,13022,9168,0.296
1647,270,270,1321,17366,16045,0.0761,1074,15618,14544,0.0688,0,0,0,N/A,55,507,452,0.1085,4329,0,4329,N/A,1649,35195,33546,0.0469
1648,268,266,745,9497,8752,0.0784,624,8866,8242,0.0704,0,0,0,N/A,27,225,198,0.12,1917,0,1917,N/A,653,5065,4412,0.1289
1649,263,260,1835,44641,42806,0.0411,1388,35247,33859,0.0394,0,0,0,N/A,60,2155,2095,0.0278,5980,0,5980,N/A,5454,228419,222965,0.0239
1650,260,260,2143,52369,50226,0.0409,1639,44722,43083,0.0366,0,0,0,N/A,80,1711,1631,0.0468,6814,0,6814,N/A,5229,175357,170128,0.0298
1651,260,220,12231,8323,3908,1.4695,11228,7772,3456,1.4447,0,0,0,N/A,320,152,168,2.1053,12354,0,12354,N/A,4823,3327,1496,1.4497
1652,260,260,12407,1096540,1084133,0.0113,10773,959248,948475,0.0112,0,0,0,N/A,279,35832,35553,0.0078,24818,0,24818,N/A,29944,4125669,4095725,0.0073
1653,220,220,225,379,154,0.5937,200,348,148,0.5747,0,0,0,N/A,1,2,1,0.5,257,0,257,N/A,185,288,103,0.6424
1654,263,263,1471,28870,27399,0.051,1197,26845,25648,0.0446,0,0,0,N/A,32,450,418,0.0711,4343,0,4343,N/A,2216,33424,31208,0.0663
1655,270,268,438,4510,4072,0.0971,313,3712,3399,0.0843,0,0,0,N/A,15,158,143,0.0949,1607,0,1607,N/A,848,15070,14222,0.0563
1656,200,200,172,395,223,0.4354,152,367,215,0.4142,0,0,0,N/A,0,0,0,N/A,460,0,460,N/A,149,386,237,0.386
1657,260,220,7070,32244,25174,0.2193,5445,23881,18436,0.228,0,0,0,N/A,155,533,378,0.2908,20807,0,20807,N/A,34992,305470,270478,0.1146
1658,200,200,1386,2304,918,0.6016,1020,1925,905,0.5299,0,0,0,N/A,37,43,6,0.8605,5665,0,5665,N/A,6322,10116,3794,0.625
1659,300,300,1208,4180,2972,0.289,853,3288,2435,0.2594,0,0,0,N/A,13,37,24,0.3514,3387,0,3387,N/A,937,8274,7337,0.1132
1660,200,200,158,332,174,0.4759,135,305,170,0.4426,0,0,0,N/A,0,0,0,N/A,424,0,424,N/A,162,412,250,0.3932
1661,260,255,5063,58695,53632,0.0863,4446,54326,49880,0.0818,0,0,0,N/A,149,1522,1373,0.0979,7524,0,7524,N/A,4849,53098,48249,0.0913
1662,268,268,1257,15703,14446,0.08,926,11709,10783,0.0791,0,0,0,N/A,52,742,690,0.0701,4976,0,4976,N/A,4028,106449,102421,0.0378
1663,220,220,1058,761,297,1.3903,859,630,229,1.3635,0,0,0,N/A,20,14,6,1.4286,3402,0,3402,N/A,2753,1286,1467,2.1407
1664,255,220,1451,11870,10419,0.1222,1163,10532,9369,0.1104,0,0,0,N/A,46,320,274,0.1437,4252,0,4252,N/A,2457,18296,15839,0.1343
1665,260,260,970,12871,11901,0.0754,655,10300,9645,0.0636,0,0,0,N/A,39,502,463,0.0777,3232,0,3232,N/A,2651,58545,55894,0.0453
1666,200,200,1057,1136,79,0.9305,920,1001,81,0.9191,0,0,0,N/A,19,2,17,9.5,1462,0,1462,N/A,846,1203,357,0.7032
1667,266,255,2409,24049,21640,0.1002,2047,22076,20029,0.0927,0,0,0,N/A,105,764,659,0.1374,4493,0,4493,N/A,2020,20474,18454,0.0987
1668,270,270,1139,23816,22677,0.0478,734,16971,16237,0.0433,0,0,0,N/A,49,1305,1256,0.0375,6117,0,6117,N/A,5472,187041,181569,0.0293
1669,200,200,417,1030,613,0.4049,346,916,570,0.3777,0,0,0,N/A,1,3,2,0.3333,1220,0,1220,N/A,475,1202,727,0.3952
1670,220,220,179,332,153,0.5392,135,256,121,0.5273,0,0,0,N/A,0,0,0,N/A,274,0,274,N/A,164,285,121,0.5754
1671,260,260,19344,2536062,2516718,0.0076,17730,2417768,2400038,0.0073,0,0,0,N/A,517,53035,52518,0.0097,23792,0,23792,N/A,5499,496888,491389,0.0111
1672,300,255,488,5403,4915,0.0903,370,4889,4519,0.0757,0,0,0,N/A,24,154,130,0.1558,2548,0,2548,N/A,919,9229,8310,0.0996
1673,266,266,4059,118003,113944,0.0344,3243,100282,97039,0.0323,0,0,0,N/A,130,4639,4509,0.028,10243,0,10243,N/A,7455,379717,372262,0.0196
1674,260,260,8248,105203,96955,0.0784,6848,95133,88285,0.072,0,0,0,N/A,223,3181,2958,0.0701,22563,0,22563,N/A,16869,180985,164116,0.0932
1675,300,300,2454,316613,314159,0.0078,1754,290872,289118,0.006,0,0,0,N/A,196,8998,8802,0.0218,13371,0,13371,N/A,6138,492957,486819,0.0125
1676,220,220,157,290,133,0.5414,134,262,128,0.5115,0,0,0,N/A,0,0,0,N/A,275,0,275,N/A,180,322,142,0.559
1677,220,220,1346,2408,1062,0.559,1152,2123,971,0.5426,0,0,0,N/A,23,36,13,0.6389,1692,0,1692,N/A,1447,3338,1891,0.4335
1678,200,200,182,393,211,0.4631,154,345,191,0.4464,0,0,0,N/A,1,1,0,1.0,475,0,475,N/A,222,542,320,0.4096
1679,220,220,207,388,181,0.5335,183,359,176,0.5097,0,0,0,N/A,1,1,0,1.0,305,0,305,N/A,156,280,124,0.5571
1680,300,280,3848,408884,405036,0.0094,2795,363736,360941,0.0077,0,0,0,N/A,184,12766,12582,0.0144,24545,0,24545,N/A,12882,1263074,1250192,0.0102
1681,300,300,364,2473,2109,0.1472,285,2245,1960,0.1269,0,0,0,N/A,18,54,36,0.3333,1461,0,1461,N/A,395,3694,3299,0.1069
1682,220,220,399,967,568,0.4126,343,885,542,0.3876,0,0,0,N/A,10,20,10,0.5,901,0,901,N/A,422,924,502,0.4567
1683,260,260,2855,101039,98184,0.0283,2416,90275,87859,0.0268,0,0,0,N/A,92,3158,3066,0.0291,7681,0,7681,N/A,5144,280492,275348,0.0183
1684,220,220,239,387,148,0.6176,213,355,142,0.6,0,0,0,N/A,2,4,2,0.5,244,0,244,N/A,166,262,96,0.6336
1685,220,220,1719,2281,562,0.7536,1333,1747,414,0.763,0,0,0,N/A,27,23,4,1.1739,3331,0,3331,N/A,2354,2830,476,0.8318
1686,220,220,187,323,136,0.5789,158,287,129,0.5505,0,0,0,N/A,1,3,2,0.3333,289,0,289,N/A,197,350,153,0.5629
1687,260,255,4776,125268,120492,0.0381,3693,102261,98568,0.0361,0,0,0,N/A,148,4491,4343,0.033,21484,0,21484,N/A,19959,840872,820913,0.0237
1688,200,200,2874,15095,12221,0.1904,2539,14073,11534,0.1804,0,0,0,N/A,62,273,211,0.2271,7049,0,7049,N/A,3841,26000,22159,0.1477
1689,220,220,6899,31739,24840,0.2174,4961,21461,16500,0.2312,0,0,0,N/A,125,729,604,0.1715,23419,0,23419,N/A,37453,361343,323890,0.1036
1690,255,220,3488,4179,691,0.8346,2743,3403,660,0.8061,0,0,0,N/A,72,155,83,0.4645,15543,0,15543,N/A,10108,14567,4459,0.6939
1691,280,268,11571,217467,205896,0.0532,9888,200775,190887,0.0492,0,0,0,N/A,441,4789,4348,0.0921,28441,0,28441,N/A,16435,334973,318538,0.0491
1692,260,260,7682,617450,609768,0.0124,6889,576807,569918,0.0119,0,0,0,N/A,236,16283,16047,0.0145,10110,0,10110,N/A,5095,444725,439630,0.0115
1693,255,220,2132,17376,15244,0.1227,1869,16155,14286,0.1157,0,0,0,N/A,68,391,323,0.1739,4244,0,4244,N/A,1951,18293,16342,0.1067
1694,200,200,590,1872,1282,0.3152,490,1675,1185,0.2925,0,0,0,N/A,12,25,13,0.48,1589,0,1589,N/A,670,1655,985,0.4048
1695,260,260,4812,179061,174249,0.0269,4300,167240,162940,0.0257,0,0,0,N/A,159,4346,4187,0.0366,6526,0,6526,N/A,3088,167844,164756,0.0184
1696,260,220,1262,10262,9000,0.123,948,8015,7067,0.1183,0,0,0,N/A,51,377,326,0.1353,4496,0,4496,N/A,3256,47529,44273,0.0685
1697,263,263,4986,312187,307201,0.016,4172,280301,276129,0.0149,0,0,0,N/A,212,11558,11346,0.0183,8959,0,8959,N/A,5912,488145,482233,0.0121
1698,310,310,4039,5735,1696,0.7043,3356,5246,1890,0.6397,0,0,0,N/A,133,59,74,2.2542,18896,0,18896,N/A,5652,10416,4764,0.5426
1699,220,220,210,330,120,0.6364,191,310,119,0.6161,0,0,0,N/A,2,3,1,0.6667,281,0,281,N/A,224,385,161,0.5818
