order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
2211,390,375,266258,18819550,18553292,0.0141,203506,17011727,16808221,0.012,0,0,0,N/A,3926,162373,158447,0.0242,2323732,0,2323732,N/A,1089488,82710047,81620559,0.0132
2212,344,335,88891,8449259,8360368,0.0105,77541,7912151,7834610,0.0098,0,0,0,N/A,2365,147223,144858,0.0161,260244,0,260244,N/A,118661,12938522,12819861,0.0092

2214,300,300,44363,3128969,3084606,0.0142,37106,2789941,2752835,0.0133,0,0,0,N/A,986,64801,63815,0.0152,128821,0,128821,N/A,103471,8083238,7979767,0.0128
2215,260,255,16058,307022,290964,0.0523,13996,284697,270701,0.0492,0,0,0,N/A,335,7303,6968,0.0459,47948,0,47948,N/A,28204,440043,411839,0.0641
2216,266,266,3469,79120,75651,0.0438,2869,70901,68032,0.0405,0,0,0,N/A,119,2605,2486,0.0457,9767,0,9767,N/A,4875,142678,137803,0.0342
2217,255,246,1978,42048,40070,0.047,1648,37861,36213,0.0435,0,0,0,N/A,32,731,699,0.0438,8602,0,8602,N/A,3392,142782,139390,0.0238
2218,293,280,660221,195251886,194591665,0.0034,570757,173991692,173420935,0.0033,0,0,0,N/A,9641,3476075,3466434,0.0028,1333924,0,1333924,N/A,1948100,711204191,709256091,0.0027
2219,310,310,10429,445886,435457,0.0234,8758,410629,401871,0.0213,0,0,0,N/A,247,9281,9034,0.0266,39783,0,39783,N/A,19673,788808,769135,0.0249
2220,260,260,1539,33333,31794,0.0462,1310,30424,29114,0.0431,0,0,0,N/A,55,901,846,0.061,3133,0,3133,N/A,1881,61266,59385,0.0307
2221,270,270,599,5050,4451,0.1186,409,3482,3073,0.1175,0,0,0,N/A,24,240,216,0.1,3082,0,3082,N/A,2421,43649,41228,0.0555
2222,266,266,14406,2580670,2566264,0.0056,12683,2425812,2413129,0.0052,0,0,0,N/A,404,65284,64880,0.0062,33188,0,33188,N/A,14125,1703123,1688998,0.0083

2225,340,335,69125,7171319,7102194,0.0096,57132,6707177,6650045,0.0085,0,0,0,N/A,1883,98498,96615,0.0191,285793,0,285793,N/A,119197,10200196,10080999,0.0117
2226,280,280,12855,6186475,6173620,0.0021,9729,5590878,5581149,0.0017,0,0,0,N/A,340,123040,122700,0.0028,49444,0,49444,N/A,51548,14340663,14289115,0.0036
2227,260,222,4514,266686,262172,0.0169,3326,204600,201274,0.0163,0,0,0,N/A,88,7295,7207,0.0121,29139,0,29139,N/A,21318,2595380,2574062,0.0082
2228,260,260,316,2746,2430,0.1151,252,2502,2250,0.1007,0,0,0,N/A,11,63,52,0.1746,1475,0,1475,N/A,570,4825,4255,0.1181
2229,246,246,517,3761,3244,0.1375,404,3402,2998,0.1188,0,0,0,N/A,10,27,17,0.3704,4411,0,4411,N/A,943,12573,11630,0.075
2230,265,260,17934,1438737,1420803,0.0125,15038,1309473,1294435,0.0115,0,0,0,N/A,340,39458,39118,0.0086,64614,0,64614,N/A,36390,3065317,3028927,0.0119

2232,300,300,17792,1903293,1885501,0.0093,13820,1642573,1628753,0.0084,0,0,0,N/A,330,28442,28112,0.0116,88240,0,88240,N/A,67237,9660529,9593292,0.007
2233,260,255,7012,83060,76048,0.0844,5199,69049,63850,0.0753,0,0,0,N/A,201,1360,1159,0.1478,31184,0,31184,N/A,29707,462420,432713,0.0642
2234,300,300,65993,2228565,2162572,0.0296,58005,2049660,1991655,0.0283,0,0,0,N/A,1079,39964,38885,0.027,194234,0,194234,N/A,118796,5110175,4991379,0.0232
2235,310,300,1885962,7580379,5694417,0.2488,1684378,7109620,5425242,0.2369,0,0,0,N/A,36093,120761,84668,0.2989,3513346,0,3513346,N/A,2526188,9158986,6632798,0.2758
2236,310,310,7768,69943,62175,0.1111,6681,65093,58412,0.1026,0,0,0,N/A,207,1352,1145,0.1531,23930,0,23930,N/A,8319,75773,67454,0.1098
2237,265,265,15094,2519563,2504469,0.006,10308,1904860,1894552,0.0054,0,0,0,N/A,288,36368,36080,0.0079,97687,0,97687,N/A,107614,28120235,28012621,0.0038
2238,300,300,60755,99648,38893,0.6097,45844,89499,43655,0.5122,0,0,0,N/A,1033,2439,1406,0.4235,303418,0,303418,N/A,231079,229380,1699,1.0074
2239,350,350,3154,101324,98170,0.0311,2376,93535,91159,0.0254,0,0,0,N/A,73,1042,969,0.0701,19483,0,19483,N/A,6914,238493,231579,0.029

2241,260,260,25326,1580442,1555116,0.016,19061,1333414,1314353,0.0143,0,0,0,N/A,333,54367,54034,0.0061,142379,0,142379,N/A,146388,8579257,8432869,0.0171
2242,310,310,8052,29406,21354,0.2738,7147,27195,20048,0.2628,0,0,0,N/A,144,713,569,0.202,20881,0,20881,N/A,8785,35593,26808,0.2468
2243,310,310,15126,422222,407096,0.0358,12997,386942,373945,0.0336,0,0,0,N/A,356,7914,7558,0.045,47785,0,47785,N/A,21506,808814,787308,0.0266
2244,300,300,8293,305541,297248,0.0271,6460,260648,254188,0.0248,0,0,0,N/A,263,5989,5726,0.0439,31235,0,31235,N/A,22327,1251095,1228768,0.0178
2245,265,265,1263,14610,13347,0.0864,1013,12119,11106,0.0836,0,0,0,N/A,40,511,471,0.0783,3877,0,3877,N/A,2931,60565,57634,0.0484
2246,266,263,106232,1130612,1024380,0.094,91958,989894,897936,0.0929,0,0,0,N/A,3411,24598,21187,0.1387,196937,0,196937,N/A,189672,4170166,3980494,0.0455
2247,300,300,6357,684150,677793,0.0093,4591,538509,533918,0.0085,0,0,0,N/A,167,15942,15775,0.0105,28270,0,28270,N/A,26835,4372819,4345984,0.0061

2250,310,310,728,2097,1369,0.3472,596,1856,1260,0.3211,0,0,0,N/A,11,16,5,0.6875,2186,0,2186,N/A,637,2570,1933,0.2479
2251,375,375,1047071,396250208,395203137,0.0026,953587,376724605,375771018,0.0025,0,0,0,N/A,22638,5723675,5701037,0.004,1802306,0,1802306,N/A,767327,348740820,347973493,0.0022
2252,310,310,788,5456,4668,0.1444,554,4645,4091,0.1193,0,0,0,N/A,9,47,38,0.1915,5112,0,5112,N/A,1558,16696,15138,0.0933

2254,310,300,153327,1448766,1295439,0.1058,136850,1358560,1221710,0.1007,0,0,0,N/A,3546,23552,20006,0.1506,308543,0,308543,N/A,145418,1780704,1635286,0.0817
2255,266,266,7208,84916,77708,0.0849,5106,65268,60162,0.0782,0,0,0,N/A,91,1102,1011,0.0826,43890,0,43890,N/A,51312,885954,834642,0.0579
2256,300,300,496764,799233,302469,0.6216,425643,682629,256986,0.6235,0,0,0,N/A,11858,14342,2484,0.8268,1423082,0,1423082,N/A,1019604,3350956,2331352,0.3043
2257,310,300,946423,6969899,6023476,0.1358,776775,6133342,5356567,0.1266,0,0,0,N/A,15534,162858,147324,0.0954,2645984,0,2645984,N/A,2833336,21117471,18284135,0.1342
2258,310,300,183075,3708939,3525864,0.0494,147384,3225065,3077681,0.0457,0,0,0,N/A,2438,65603,63165,0.0372,668491,0,668491,N/A,629992,15165282,14535290,0.0415
2259,263,263,42043,2220465,2178422,0.0189,32662,1981303,1948641,0.0165,0,0,0,N/A,1387,38489,37102,0.036,202772,0,202772,N/A,169642,8805316,8635674,0.0193
2260,295,280,10859,424164,413305,0.0256,8742,382513,373771,0.0229,0,0,0,N/A,271,8646,8375,0.0313,33913,0,33913,N/A,33705,977597,943892,0.0345
2261,263,260,4667,64129,59462,0.0728,3737,57404,53667,0.0651,0,0,0,N/A,86,896,810,0.096,22733,0,22733,N/A,14633,237826,223193,0.0615
2262,330,300,1281033,16665138,15384105,0.0769,1073271,15509748,14436477,0.0692,0,0,0,N/A,18645,199197,180552,0.0936,5855421,0,5855421,N/A,3920651,36181463,32260812,0.1084
2263,260,260,4028,122610,118582,0.0329,3273,108131,104858,0.0303,0,0,0,N/A,144,3915,3771,0.0368,11168,0,11168,N/A,7573,384173,376600,0.0197
2264,220,220,11873,9311,2562,1.2752,8381,7472,909,1.1217,0,0,0,N/A,58,65,7,0.8923,133362,0,133362,N/A,132768,121480,11288,1.0929
2265,310,300,1173218,1107062,66156,1.0598,863526,971997,108471,0.8884,0,0,0,N/A,17187,19511,2324,0.8809,5650373,0,5650373,N/A,5688347,4019153,1669194,1.4153
2266,300,300,1711,42960,41249,0.0398,1418,40015,38597,0.0354,0,0,0,N/A,76,906,830,0.0839,5742,0,5742,N/A,1788,45933,44145,0.0389
2267,310,310,3210,155766,152556,0.0206,2831,148235,145404,0.0191,0,0,0,N/A,91,2584,2493,0.0352,7553,0,7553,N/A,1627,68343,66716,0.0238
2268,349,335,8009,273388,265379,0.0293,6822,259595,252773,0.0263,0,0,0,N/A,221,3821,3600,0.0578,29876,0,29876,N/A,8625,241409,232784,0.0357
2269,300,300,10179,325387,315208,0.0313,8569,297001,288432,0.0289,0,0,0,N/A,259,9250,8991,0.028,36239,0,36239,N/A,20142,632543,612401,0.0318
2270,310,310,980,8455,7475,0.1159,757,7479,6722,0.1012,0,0,0,N/A,19,198,179,0.096,4339,0,4339,N/A,1573,18813,17240,0.0836
2271,310,310,5929,191868,185939,0.0309,4796,174160,169364,0.0275,0,0,0,N/A,254,5941,5687,0.0428,22314,0,22314,N/A,9729,365889,356160,0.0266
2272,266,266,8611,755411,746800,0.0114,6941,677490,670549,0.0102,0,0,0,N/A,301,30288,29987,0.0099,30185,0,30185,N/A,20398,1290855,1270457,0.0158
2273,300,290,52935,9491374,9438439,0.0056,45698,8569339,8523641,0.0053,0,0,0,N/A,863,160806,159943,0.0054,101182,0,101182,N/A,123464,26240535,26117071,0.0047
2274,333,333,687000,94991798,94304798,0.0072,594118,87654980,87060862,0.0068,0,0,0,N/A,11825,1008739,996914,0.0117,2311177,0,2311177,N/A,1571963,272768252,271196289,0.0058
2275,400,350,89123,3837568,3748445,0.0232,69063,3393846,3324783,0.0203,0,0,0,N/A,2228,54834,52606,0.0406,582144,0,582144,N/A,281370,16595996,16314626,0.017
2276,300,300,12204,225482,213278,0.0541,10835,207630,196795,0.0522,0,0,0,N/A,213,4150,3937,0.0513,33289,0,33289,N/A,13008,442213,429205,0.0294
2277,300,300,29125,3089114,3059989,0.0094,18498,2140614,2122116,0.0086,0,0,0,N/A,393,51107,50714,0.0077,134641,0,134641,N/A,228027,31519148,31291121,0.0072
2278,300,280,17628,1332143,1314515,0.0132,14087,1175557,1161470,0.012,0,0,0,N/A,427,25171,24744,0.017,67780,0,67780,N/A,54878,4796523,4741645,0.0114
2279,310,300,6212,13390,7178,0.4639,4604,11835,7231,0.389,0,0,0,N/A,167,143,24,1.1678,43175,0,43175,N/A,16076,34490,18414,0.4661
2280,310,310,67723,4845235,4777512,0.014,54192,4365713,4311521,0.0124,0,0,0,N/A,1458,70380,68922,0.0207,275673,0,275673,N/A,171309,13052150,12880841,0.0131
2281,260,260,5969,85969,80000,0.0694,2581,55039,52458,0.0469,0,0,0,N/A,66,2186,2120,0.0302,113271,0,113271,N/A,66538,1449074,1382536,0.0459
2282,280,280,2376,39114,36738,0.0607,1979,35852,33873,0.0552,0,0,0,N/A,84,974,890,0.0862,7280,0,7280,N/A,4220,67144,62924,0.0628
2283,310,310,440216,7211288,6771072,0.061,378564,6794425,6415861,0.0557,0,0,0,N/A,7193,117256,110063,0.0613,1414293,0,1414293,N/A,1153187,7106426,5953239,0.1623
2284,266,266,25838,547759,521921,0.0472,23067,499958,476891,0.0461,0,0,0,N/A,719,15490,14771,0.0464,36071,0,36071,N/A,29529,884148,854619,0.0334
2285,260,260,18822,1836360,1817538,0.0102,16995,1713647,1696652,0.0099,0,0,0,N/A,474,46623,46149,0.0102,25095,0,25095,N/A,19520,1703945,1684425,0.0115
2286,280,280,59117,15255672,15196555,0.0039,34551,11717014,11682463,0.0029,0,0,0,N/A,314,92739,92425,0.0034,635242,0,635242,N/A,528319,166402780,165874461,0.0032
2287,295,290,98775,44919476,44820701,0.0022,84451,41677806,41593355,0.002,0,0,0,N/A,1754,522728,520974,0.0034,377504,0,377504,N/A,224929,105715162,105490233,0.0021


2290,280,270,201746,14692574,14490828,0.0137,173069,13531491,13358422,0.0128,0,0,0,N/A,4807,377966,373159,0.0127,465166,0,465166,N/A,492241,23743584,23251343,0.0207
2291,300,300,6928,270556,263628,0.0256,5484,236864,231380,0.0232,0,0,0,N/A,151,5149,4998,0.0293,30693,0,30693,N/A,21562,1062318,1040756,0.0203
2292,300,300,23399,1337693,1314294,0.0175,19475,1191488,1172013,0.0163,0,0,0,N/A,585,24162,23577,0.0242,70441,0,70441,N/A,59056,3694348,3635292,0.016

2294,220,220,14974,409179,394205,0.0366,10970,346773,335803,0.0316,0,0,0,N/A,189,4111,3922,0.046,105946,0,105946,N/A,149411,3963084,3813673,0.0377
2295,310,310,35750,1563976,1528226,0.0229,25014,1331744,1306730,0.0188,0,0,0,N/A,476,17072,16596,0.0279,244138,0,244138,N/A,169288,8101305,7932017,0.0209
2296,300,300,166094,18346528,18180434,0.0091,121282,15409835,15288553,0.0079,0,0,0,N/A,1513,204799,203286,0.0074,970535,0,970535,N/A,1101171,119151249,118050078,0.0092
2297,310,310,1032248,18776042,17743794,0.055,907992,17565972,16657980,0.0517,0,0,0,N/A,13025,322546,309521,0.0404,2553909,0,2553909,N/A,2252554,24316251,22063697,0.0926
2298,280,280,28122,2698056,2669934,0.0104,23993,2432257,2408264,0.0099,0,0,0,N/A,536,46026,45490,0.0116,65196,0,65196,N/A,65985,7791883,7725898,0.0085
2299,310,300,115860,32143572,32027712,0.0036,101979,29899162,29797183,0.0034,0,0,0,N/A,2085,487491,485406,0.0043,328000,0,328000,N/A,168027,61056627,60888600,0.0028



