order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1720,265,265,3111,99426,96315,0.0313,2411,81950,79539,0.0294,0,0,0,N/A,90,3894,3804,0.0231,10998,0,10998,N/A,8591,435252,426661,0.0197
1721,268,268,1658,38043,36385,0.0436,1274,33409,32135,0.0381,0,0,0,N/A,69,1353,1284,0.051,4418,0,4418,N/A,2084,83161,81077,0.0251
1722,260,260,1635,36015,34380,0.0454,1350,30749,29399,0.0439,0,0,0,N/A,62,1394,1332,0.0445,3035,0,3035,N/A,3189,109894,106705,0.029
1723,220,220,7908,7817,91,1.0116,5867,5221,646,1.1237,0,0,0,N/A,92,143,51,0.6434,25947,0,25947,N/A,41014,90356,49342,0.4539
1724,260,220,21831,50182,28351,0.435,19252,45508,26256,0.423,0,0,0,N/A,583,1287,704,0.453,34009,0,34009,N/A,36411,90613,54202,0.4018
1725,220,220,842,2096,1254,0.4017,663,1796,1133,0.3692,0,0,0,N/A,22,67,45,0.3284,2306,0,2306,N/A,1409,4192,2783,0.3361
1726,310,310,51361,650776,599415,0.0789,42974,593091,550117,0.0725,0,0,0,N/A,2098,19432,17334,0.108,171205,0,171205,N/A,88813,1273943,1185130,0.0697
1727,280,280,280,1153,873,0.2428,225,1040,815,0.2163,0,0,0,N/A,8,14,6,0.5714,1311,0,1311,N/A,310,2000,1690,0.155
1728,260,260,1032,16832,15800,0.0613,868,15368,14500,0.0565,0,0,0,N/A,45,494,449,0.0911,2082,0,2082,N/A,1456,22633,21177,0.0643
1729,266,263,12502,124787,112285,0.1002,10624,110738,100114,0.0959,0,0,0,N/A,386,4272,3886,0.0904,27845,0,27845,N/A,25205,283145,257940,0.089
1730,260,260,8784,626913,618129,0.014,7200,545811,538611,0.0132,0,0,0,N/A,248,21041,20793,0.0118,30523,0,30523,N/A,26550,2447841,2421291,0.0108
1731,300,300,2572,150794,148222,0.0171,2170,139251,137081,0.0156,0,0,0,N/A,75,2795,2720,0.0268,7380,0,7380,N/A,2990,214620,211630,0.0139
1732,0,210,915,23559,22644,0.0388,678,18785,18107,0.0361,0,0,0,N/A,28,808,780,0.0347,5734,0,5734,N/A,3638,176085,172447,0.0207
1733,263,263,2454,75615,73161,0.0325,2045,65749,63704,0.0311,0,0,0,N/A,87,2906,2819,0.0299,5072,0,5072,N/A,3809,190264,186455,0.02
1734,220,220,952,2298,1346,0.4143,821,2107,1286,0.3897,0,0,0,N/A,14,23,9,0.6087,1946,0,1946,N/A,1258,3657,2399,0.344
1735,260,220,3385,12030,8645,0.2814,2818,10680,7862,0.2639,0,0,0,N/A,130,384,254,0.3385,9859,0,9859,N/A,6761,32253,25492,0.2096
1736,266,266,1928,41837,39909,0.0461,1596,37138,35542,0.043,0,0,0,N/A,69,1310,1241,0.0527,4703,0,4703,N/A,3113,85255,82142,0.0365
1737,280,265,22789,4121871,4099082,0.0055,19662,3805000,3785338,0.0052,0,0,0,N/A,478,67022,66544,0.0071,66227,0,66227,N/A,36791,8283080,8246289,0.0044
1738,310,300,1573,12586,11013,0.125,1347,11855,10508,0.1136,0,0,0,N/A,53,204,151,0.2598,4501,0,4501,N/A,883,7380,6497,0.1196
1739,260,260,127211,335090,207879,0.3796,109895,307671,197776,0.3572,0,0,0,N/A,3430,8855,5425,0.3874,275615,0,275615,N/A,271838,535595,263757,0.5075
1740,260,260,8637,629033,620396,0.0137,7833,594132,586299,0.0132,0,0,0,N/A,252,14550,14298,0.0173,10431,0,10431,N/A,3344,279411,276067,0.012
1741,270,270,269,715,446,0.3762,196,502,306,0.3904,0,0,0,N/A,8,19,11,0.4211,852,0,852,N/A,775,4806,4031,0.1613
1742,310,310,69602,636843,567241,0.1093,62641,607085,544444,0.1032,0,0,0,N/A,1790,8376,6586,0.2137,150310,0,150310,N/A,41684,433648,391964,0.0961
1743,260,260,10042,925385,915343,0.0109,8610,848246,839636,0.0102,0,0,0,N/A,303,25355,25052,0.012,24390,0,24390,N/A,15718,1606888,1591170,0.0098
1744,268,266,1772,40742,38970,0.0435,1361,31533,30172,0.0432,0,0,0,N/A,59,2139,2080,0.0276,5728,0,5728,N/A,5446,227432,221986,0.0239
1745,220,220,613,2260,1647,0.2712,507,2014,1507,0.2517,0,0,0,N/A,23,70,47,0.3286,1594,0,1594,N/A,1075,4996,3921,0.2152
1746,310,310,1749,29927,28178,0.0584,1502,28370,26868,0.0529,0,0,0,N/A,54,452,398,0.1195,5034,0,5034,N/A,714,19243,18529,0.0371
1747,260,240,19463,662659,643196,0.0294,15218,555962,540744,0.0274,0,0,0,N/A,269,9836,9567,0.0273,61285,0,61285,N/A,86671,3543674,3457003,0.0245
1748,310,300,20916,217280,196364,0.0963,16214,189284,173070,0.0857,0,0,0,N/A,296,2435,2139,0.1216,111613,0,111613,N/A,73378,1037726,964348,0.0707
1749,200,200,667,1118,451,0.5966,480,843,363,0.5694,0,0,0,N/A,11,8,3,1.375,1830,0,1830,N/A,1192,1524,332,0.7822
1750,268,268,2985,101549,98564,0.0294,2450,91369,88919,0.0268,0,0,0,N/A,89,2312,2223,0.0385,5982,0,5982,N/A,5870,197876,192006,0.0297
1751,260,260,1444,48419,46975,0.0298,1212,45083,43871,0.0269,0,0,0,N/A,74,1376,1302,0.0538,3623,0,3623,N/A,1115,35233,34118,0.0316
1752,240,220,6673,38794,32121,0.172,5301,30368,25067,0.1746,0,0,0,N/A,137,706,569,0.1941,17795,0,17795,N/A,24382,288538,264156,0.0845
1753,300,300,1117,20173,19056,0.0554,871,18480,17609,0.0471,0,0,0,N/A,27,291,264,0.0928,4452,0,4452,N/A,1581,32114,30533,0.0492
1754,246,220,1545,1649,104,0.9369,1277,1429,152,0.8936,0,0,0,N/A,33,20,13,1.65,5402,0,5402,N/A,2677,3509,832,0.7629
1755,280,280,608,8371,7763,0.0726,494,7821,7327,0.0632,0,0,0,N/A,25,140,115,0.1786,2428,0,2428,N/A,579,8857,8278,0.0654
1756,260,260,4420,235728,231308,0.0188,3784,213221,209437,0.0177,0,0,0,N/A,149,7245,7096,0.0206,10011,0,10011,N/A,7068,495220,488152,0.0143
1757,300,300,702,9052,8350,0.0776,536,8231,7695,0.0651,0,0,0,N/A,18,143,125,0.1259,2717,0,2717,N/A,777,11816,11039,0.0658
1758,280,280,4698,362357,357659,0.013,4027,339055,335028,0.0119,0,0,0,N/A,150,7030,6880,0.0213,10544,0,10544,N/A,5802,367445,361643,0.0158
1759,260,260,1088,17214,16126,0.0632,883,14781,13898,0.0597,0,0,0,N/A,29,552,523,0.0525,3206,0,3206,N/A,2742,74475,71733,0.0368
1760,310,310,406,1154,748,0.3518,314,972,658,0.323,0,0,0,N/A,6,10,4,0.6,1720,0,1720,N/A,641,2968,2327,0.216
1761,280,280,2206,57733,55527,0.0382,1689,51110,49421,0.033,0,0,0,N/A,59,1175,1116,0.0502,7218,0,7218,N/A,4899,152790,147891,0.0321
1762,270,270,323,644,321,0.5016,228,431,203,0.529,0,0,0,N/A,12,18,6,0.6667,1306,0,1306,N/A,1282,5457,4175,0.2349
1763,200,200,170,291,121,0.5842,147,263,116,0.5589,0,0,0,N/A,0,0,0,N/A,286,0,286,N/A,186,351,165,0.5299
1764,220,220,250,425,175,0.5882,214,377,163,0.5676,0,0,0,N/A,1,2,1,0.5,338,0,338,N/A,237,400,163,0.5925
1765,260,260,394,4074,3680,0.0967,313,3731,3418,0.0839,0,0,0,N/A,22,108,86,0.2037,1230,0,1230,N/A,531,5086,4555,0.1044
1766,270,270,10639,674989,664350,0.0158,8530,596620,588090,0.0143,0,0,0,N/A,259,27596,27337,0.0094,35736,0,35736,N/A,31268,1516704,1485436,0.0206
1767,280,266,1845,12797,10952,0.1442,1495,11621,10126,0.1286,0,0,0,N/A,39,280,241,0.1393,6227,0,6227,N/A,3399,16778,13379,0.2026
1768,270,270,252,1703,1451,0.148,178,1334,1156,0.1334,0,0,0,N/A,9,68,59,0.1324,1135,0,1135,N/A,776,8916,8140,0.087
1769,300,268,59261,2701001,2641740,0.0219,52965,2485317,2432352,0.0213,0,0,0,N/A,1046,74617,73571,0.014,141748,0,141748,N/A,74234,4444754,4370520,0.0167
1770,266,266,1240,24135,22895,0.0514,976,19250,18274,0.0507,0,0,0,N/A,43,1122,1079,0.0383,3037,0,3037,N/A,3512,114812,111300,0.0306
1771,266,266,424,2784,2360,0.1523,313,2145,1832,0.1459,0,0,0,N/A,12,117,105,0.1026,1373,0,1373,N/A,1583,14930,13347,0.106
1772,260,260,4855,179058,174203,0.0271,4347,167257,162910,0.026,0,0,0,N/A,159,4346,4187,0.0366,6754,0,6754,N/A,3442,168127,164685,0.0205
1773,300,300,752,5191,4439,0.1449,453,4397,3944,0.103,0,0,0,N/A,27,133,106,0.203,2938,0,2938,N/A,997,5703,4706,0.1748
1774,270,270,459,4245,3786,0.1081,351,3553,3202,0.0988,0,0,0,N/A,15,155,140,0.0968,1826,0,1826,N/A,900,15140,14240,0.0594
1775,260,255,2882,67554,64672,0.0427,2552,62883,60331,0.0406,0,0,0,N/A,92,1623,1531,0.0567,3502,0,3502,N/A,1682,59868,58186,0.0281
1776,255,255,5017,121327,116310,0.0414,4105,106799,102694,0.0384,0,0,0,N/A,170,4314,4144,0.0394,16934,0,16934,N/A,10370,354705,344335,0.0292
1777,220,220,221,404,183,0.547,198,378,180,0.5238,0,0,0,N/A,0,0,0,N/A,372,0,372,N/A,194,383,189,0.5065
1778,300,300,3143,155784,152641,0.0202,2610,143099,140489,0.0182,0,0,0,N/A,88,2580,2492,0.0341,9155,0,9155,N/A,4283,269090,264807,0.0159
1779,222,222,669,7748,7079,0.0863,537,6953,6416,0.0772,0,0,0,N/A,28,177,149,0.1582,2446,0,2446,N/A,1523,25442,23919,0.0599
1780,260,220,2827,4138,1311,0.6832,2472,3780,1308,0.654,0,0,0,N/A,98,75,23,1.3067,4894,0,4894,N/A,2024,3097,1073,0.6535
1781,220,220,247,547,300,0.4516,208,488,280,0.4262,0,0,0,N/A,5,9,4,0.5556,697,0,697,N/A,516,1314,798,0.3927
1782,260,260,1106,13514,12408,0.0818,901,12244,11343,0.0736,0,0,0,N/A,25,335,310,0.0746,3795,0,3795,N/A,3191,31026,27835,0.1028
1783,266,266,1989,57358,55369,0.0347,1707,52283,50576,0.0326,0,0,0,N/A,84,1985,1901,0.0423,3469,0,3469,N/A,1510,64520,63010,0.0234
1784,268,265,2538,54282,51744,0.0468,1876,43025,41149,0.0436,0,0,0,N/A,76,2369,2293,0.0321,7755,0,7755,N/A,8759,285222,276463,0.0307
1785,260,260,14785,2277533,2262748,0.0065,12740,2091937,2079197,0.0061,0,0,0,N/A,515,73415,72900,0.007,36559,0,36559,N/A,16638,2951325,2934687,0.0056
1786,263,263,570,4353,3783,0.1309,430,3617,3187,0.1189,0,0,0,N/A,19,118,99,0.161,1673,0,1673,N/A,1417,15872,14455,0.0893
1787,220,220,202,333,131,0.6066,175,300,125,0.5833,0,0,0,N/A,1,2,1,0.5,283,0,283,N/A,217,369,152,0.5881
1788,300,300,2812,138093,135281,0.0204,2253,123826,121573,0.0182,0,0,0,N/A,109,3572,3463,0.0305,10265,0,10265,N/A,4611,317776,313165,0.0145
1789,260,260,8540,351867,343327,0.0243,7681,325558,317877,0.0236,0,0,0,N/A,263,9309,9046,0.0283,9730,0,9730,N/A,7472,478557,471085,0.0156
1790,260,260,13301,224632,211331,0.0592,11199,200315,189116,0.0559,0,0,0,N/A,212,5713,5501,0.0371,44940,0,44940,N/A,30436,581798,551362,0.0523
1791,220,220,2101,9494,7393,0.2213,1653,8150,6497,0.2028,0,0,0,N/A,52,219,167,0.2374,10791,0,10791,N/A,8665,64395,55730,0.1346
1792,263,263,10389,969934,959545,0.0107,8958,889492,880534,0.0101,0,0,0,N/A,421,33777,33356,0.0125,21535,0,21535,N/A,10719,1033773,1023054,0.0104
1793,300,280,4131,551137,547006,0.0075,2812,471692,468880,0.006,0,0,0,N/A,224,22311,22087,0.01,31105,0,31105,N/A,16879,2383512,2366633,0.0071
1794,268,268,44663,562484,517821,0.0794,39364,503361,463997,0.0782,0,0,0,N/A,1120,19449,18329,0.0576,76170,0,76170,N/A,58241,1118072,1059831,0.0521
1795,263,263,2962,13495,10533,0.2195,2131,11737,9606,0.1816,0,0,0,N/A,88,252,164,0.3492,13870,0,13870,N/A,10720,39881,29161,0.2688
1796,255,220,3323,1666,1657,1.9946,2787,1313,1474,2.1226,0,0,0,N/A,86,10,76,8.6,9716,0,9716,N/A,6362,1970,4392,3.2294
1797,220,220,207,323,116,0.6409,178,290,112,0.6138,0,0,0,N/A,0,0,0,N/A,248,0,248,N/A,215,347,132,0.6196
1798,263,263,1143,12855,11712,0.0889,917,10971,10054,0.0836,0,0,0,N/A,41,481,440,0.0852,3274,0,3274,N/A,2288,39234,36946,0.0583
1799,210,200,1024,4346,3322,0.2356,839,3931,3092,0.2134,0,0,0,N/A,35,105,70,0.3333,3641,0,3641,N/A,1845,10953,9108,0.1684
