order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1410,213,213,1165,16631,15466,0.07,891,15050,14159,0.0592,0,0,0,N/A,35,439,404,0.0797,2175,0,2175,N/A,976,18175,17199,0.0537
1411,200,200,757,821,64,0.922,617,731,114,0.844,0,0,0,N/A,22,10,12,2.2,1932,0,1932,N/A,1918,1486,432,1.2907
1412,200,200,991,535,456,1.8523,815,438,377,1.8607,0,0,0,N/A,23,2,21,11.5,1667,0,1667,N/A,2174,882,1292,2.4649
1413,260,255,8210,75738,67528,0.1084,7107,69245,62138,0.1026,0,0,0,N/A,232,1986,1754,0.1168,17588,0,17588,N/A,13689,144981,131292,0.0944
1414,280,268,2270,9701,7431,0.234,1835,8311,6476,0.2208,0,0,0,N/A,58,301,243,0.1927,7130,0,7130,N/A,4461,27604,23143,0.1616
1415,280,280,6069,478834,472765,0.0127,5269,451691,446422,0.0117,0,0,0,N/A,237,9518,9281,0.0249,12872,0,12872,N/A,4464,343186,338722,0.013
1416,260,213,429,5377,4948,0.0798,324,4701,4377,0.0689,0,0,0,N/A,24,158,134,0.1519,1673,0,1673,N/A,950,14003,13053,0.0678
1417,220,220,278,474,196,0.5865,152,280,128,0.5429,0,0,0,N/A,2,5,3,0.4,755,0,755,N/A,1194,2738,1544,0.4361
1418,268,266,6748,370221,363473,0.0182,5651,345606,339955,0.0164,0,0,0,N/A,235,10726,10491,0.0219,15863,0,15863,N/A,9728,194776,185048,0.0499
1419,265,265,5522,393692,388170,0.014,4782,366694,361912,0.013,0,0,0,N/A,161,7803,7642,0.0206,12391,0,12391,N/A,6452,495589,489137,0.013
1420,260,260,2147,43564,41417,0.0493,1738,38998,37260,0.0446,0,0,0,N/A,80,1439,1359,0.0556,6413,0,6413,N/A,3028,78954,75926,0.0384
1421,255,255,4438,78788,74350,0.0563,3988,74372,70384,0.0536,0,0,0,N/A,137,1807,1670,0.0758,5307,0,5307,N/A,1867,32978,31111,0.0566
1422,220,220,372,724,352,0.5138,309,623,314,0.496,0,0,0,N/A,10,16,6,0.625,517,0,517,N/A,207,372,165,0.5565
1423,260,260,1258,25329,24071,0.0497,1066,23163,22097,0.046,0,0,0,N/A,61,759,698,0.0804,2559,0,2559,N/A,1393,32824,31431,0.0424
1424,255,255,4466,80182,75716,0.0557,3866,74724,70858,0.0517,0,0,0,N/A,187,2114,1927,0.0885,9251,0,9251,N/A,3284,66277,62993,0.0495
1425,260,260,2446,13907,11461,0.1759,1834,12694,10860,0.1445,0,0,0,N/A,141,321,180,0.4393,11511,0,11511,N/A,4666,18521,13855,0.2519
1426,266,263,2019,44371,42352,0.0455,1696,40913,39217,0.0415,0,0,0,N/A,105,1405,1300,0.0747,4059,0,4059,N/A,1832,34228,32396,0.0535
1427,210,210,879,22368,21489,0.0393,686,19281,18595,0.0356,0,0,0,N/A,27,658,631,0.041,4102,0,4102,N/A,2377,100860,98483,0.0236
1428,255,220,4251,6223,1972,0.6831,3830,5776,1946,0.6631,0,0,0,N/A,110,144,34,0.7639,5744,0,5744,N/A,3668,7341,3673,0.4997
1429,266,266,2322,108400,106078,0.0214,1739,89726,87987,0.0194,0,0,0,N/A,122,5463,5341,0.0223,8377,0,8377,N/A,6295,413935,407640,0.0152
1430,263,260,2903,41205,38302,0.0705,2560,38017,35457,0.0673,0,0,0,N/A,70,1179,1109,0.0594,5175,0,5175,N/A,3180,36789,33609,0.0864
1431,220,220,140,300,160,0.4667,119,270,151,0.4407,0,0,0,N/A,1,4,3,0.25,298,0,298,N/A,105,243,138,0.4321
1432,260,220,3138,5431,2293,0.5778,2490,4599,2109,0.5414,0,0,0,N/A,114,125,11,0.912,12322,0,12322,N/A,10189,21356,11167,0.4771
1433,255,220,5283,1958,3325,2.6982,4726,1665,3061,2.8384,0,0,0,N/A,118,22,96,5.3636,7374,0,7374,N/A,4586,1966,2620,2.3327
1434,220,220,1019,1315,296,0.7749,858,1147,289,0.748,0,0,0,N/A,16,11,5,1.4545,1746,0,1746,N/A,952,1048,96,0.9084
1435,0,0,104,528,424,0.197,73,454,381,0.1608,0,0,0,N/A,6,11,5,0.5455,508,0,508,N/A,198,1465,1267,0.1352
1436,220,220,2699,5184,2485,0.5206,2380,4825,2445,0.4933,0,0,0,N/A,70,88,18,0.7955,3608,0,3608,N/A,1376,1975,599,0.6967
1437,220,220,184,312,128,0.5897,161,286,125,0.5629,0,0,0,N/A,1,1,0,1.0,222,0,222,N/A,141,235,94,0.6
1438,200,200,136,306,170,0.4444,116,279,163,0.4158,0,0,0,N/A,0,0,0,N/A,292,0,292,N/A,126,248,122,0.5081
1439,265,265,3492,61803,58311,0.0565,2971,58542,55571,0.0507,0,0,0,N/A,117,826,709,0.1416,9138,0,9138,N/A,2624,45108,42484,0.0582
1440,220,220,127,357,230,0.3557,81,265,184,0.3057,0,0,0,N/A,1,1,0,1.0,540,0,540,N/A,135,445,310,0.3034
1441,200,200,170,333,163,0.5105,145,295,150,0.4915,0,0,0,N/A,0,0,0,N/A,334,0,334,N/A,152,323,171,0.4706
1442,260,260,4792,179015,174223,0.0268,4269,167183,162914,0.0255,0,0,0,N/A,159,4346,4187,0.0366,6477,0,6477,N/A,3053,167786,164733,0.0182
1443,255,220,1296,11823,10527,0.1096,1114,11079,9965,0.1006,0,0,0,N/A,40,236,196,0.1695,3378,0,3378,N/A,1141,8514,7373,0.134
1444,220,220,432,1421,989,0.304,334,1162,828,0.2874,0,0,0,N/A,11,53,42,0.2075,908,0,908,N/A,657,3993,3336,0.1645
1445,255,255,4436,80162,75726,0.0553,3810,74624,70814,0.0511,0,0,0,N/A,187,2114,1927,0.0885,9242,0,9242,N/A,3287,66319,63032,0.0496
1446,260,260,2582,87343,84761,0.0296,2196,78709,76513,0.0279,0,0,0,N/A,106,3169,3063,0.0334,4671,0,4671,N/A,2886,122840,119954,0.0235
1447,266,266,5079,467551,462472,0.0109,3987,392539,388552,0.0102,0,0,0,N/A,180,22465,22285,0.008,17718,0,17718,N/A,13503,1778420,1764917,0.0076
1448,280,280,1120,55665,54545,0.0201,776,50858,50082,0.0153,0,0,0,N/A,105,2118,2013,0.0496,5547,0,5547,N/A,1979,67765,65786,0.0292
1449,220,220,222,351,129,0.6325,197,321,124,0.6137,0,0,0,N/A,1,2,1,0.5,198,0,198,N/A,116,185,69,0.627
1450,220,220,170,278,108,0.6115,150,256,106,0.5859,0,0,0,N/A,0,0,0,N/A,244,0,244,N/A,157,293,136,0.5358
1451,266,266,661,21122,20461,0.0313,494,19840,19346,0.0249,0,0,0,N/A,44,507,463,0.0868,1926,0,1926,N/A,419,7904,7485,0.053
1452,268,268,156,570,414,0.2737,84,358,274,0.2346,0,0,0,N/A,7,18,11,0.3889,742,0,742,N/A,490,3837,3347,0.1277
1453,220,220,229,376,147,0.609,206,347,141,0.5937,0,0,0,N/A,2,4,2,0.5,222,0,222,N/A,121,196,75,0.6173
1454,213,200,3430,2036,1394,1.6847,2715,1608,1107,1.6884,0,0,0,N/A,105,50,55,2.1,8781,0,8781,N/A,11645,10171,1474,1.1449
1455,0,263,249,1704,1455,0.1461,188,1477,1289,0.1273,0,0,0,N/A,12,29,17,0.4138,949,0,949,N/A,558,4161,3603,0.1341
1456,220,220,201,345,144,0.5826,177,318,141,0.5566,0,0,0,N/A,1,1,0,1.0,226,0,226,N/A,121,203,82,0.5961
1457,268,266,987,7497,6510,0.1317,720,6709,5989,0.1073,0,0,0,N/A,27,176,149,0.1534,4038,0,4038,N/A,2323,9831,7508,0.2363
1458,200,200,888,521,367,1.7044,716,427,289,1.6768,0,0,0,N/A,25,2,23,12.5,2598,0,2598,N/A,1918,812,1106,2.3621
1459,220,220,172,300,128,0.5733,148,272,124,0.5441,0,0,0,N/A,1,1,0,1.0,223,0,223,N/A,121,216,95,0.5602
1460,220,220,176,393,217,0.4478,133,308,175,0.4318,0,0,0,N/A,1,1,0,1.0,391,0,391,N/A,121,295,174,0.4102
1461,260,220,2928,3611,683,0.8109,2580,3252,672,0.7934,0,0,0,N/A,119,87,32,1.3678,4490,0,4490,N/A,1370,2248,878,0.6094
1462,135,135,286,636,350,0.4497,219,507,288,0.432,0,0,0,N/A,8,22,14,0.3636,1157,0,1157,N/A,761,2856,2095,0.2665
1463,260,255,12756,808563,795807,0.0158,11650,761299,749649,0.0153,0,0,0,N/A,360,18648,18288,0.0193,12990,0,12990,N/A,5625,514670,509045,0.0109
1464,220,220,219,363,144,0.6033,175,291,116,0.6014,0,0,0,N/A,1,2,1,0.5,215,0,215,N/A,123,194,71,0.634
1465,220,220,232,580,348,0.4,174,460,286,0.3783,0,0,0,N/A,2,5,3,0.4,962,0,962,N/A,369,969,600,0.3808
1466,210,200,1579,1223,356,1.2911,1231,896,335,1.3739,0,0,0,N/A,59,13,46,4.5385,5072,0,5072,N/A,2844,1496,1348,1.9011
1467,300,300,421,3542,3121,0.1189,323,3263,2940,0.099,0,0,0,N/A,29,77,48,0.3766,1394,0,1394,N/A,266,2244,1978,0.1185
1468,260,220,1024,2156,1132,0.475,826,1719,893,0.4805,0,0,0,N/A,57,41,16,1.3902,2695,0,2695,N/A,763,1382,619,0.5521
1469,300,300,706,10384,9678,0.068,500,9047,8547,0.0553,0,0,0,N/A,22,216,194,0.1019,3757,0,3757,N/A,1386,30809,29423,0.045
1470,260,260,1295,29032,27737,0.0446,1063,24947,23884,0.0426,0,0,0,N/A,42,950,908,0.0442,3862,0,3862,N/A,3524,130091,126567,0.0271
1471,268,268,271,1793,1522,0.1511,184,1488,1304,0.1237,0,0,0,N/A,11,42,31,0.2619,1009,0,1009,N/A,608,6273,5665,0.0969
1472,280,268,3578,51275,47697,0.0698,2805,45114,42309,0.0622,0,0,0,N/A,140,1555,1415,0.09,11867,0,11867,N/A,9019,133380,124361,0.0676
1473,260,213,886,17645,16759,0.0502,738,16201,15463,0.0456,0,0,0,N/A,40,491,451,0.0815,1584,0,1584,N/A,826,15654,14828,0.0528
1474,210,210,1063,19686,18623,0.054,842,16777,15935,0.0502,0,0,0,N/A,31,635,604,0.0488,3055,0,3055,N/A,3112,90398,87286,0.0344
1475,220,220,234,389,155,0.6015,212,360,148,0.5889,0,0,0,N/A,2,4,2,0.5,237,0,237,N/A,111,193,82,0.5751
1476,230,230,1266,31525,30259,0.0402,1080,30196,29116,0.0358,0,0,0,N/A,42,423,381,0.0993,2828,0,2828,N/A,477,5652,5175,0.0844
1477,220,220,214,409,195,0.5232,194,372,178,0.5215,0,0,0,N/A,3,6,3,0.5,307,0,307,N/A,141,248,107,0.5685
1478,260,255,5119,98181,93062,0.0521,4555,90982,86427,0.0501,0,0,0,N/A,175,2672,2497,0.0655,6718,0,6718,N/A,3621,101676,98055,0.0356
1479,220,220,878,1821,943,0.4822,748,1665,917,0.4492,0,0,0,N/A,24,30,6,0.8,1917,0,1917,N/A,1307,2858,1551,0.4573
1480,220,220,155,252,97,0.6151,134,228,94,0.5877,0,0,0,N/A,0,0,0,N/A,204,0,204,N/A,172,279,107,0.6165
1481,280,260,1910,11862,9952,0.161,1435,10754,9319,0.1334,0,0,0,N/A,102,272,170,0.375,10679,0,10679,N/A,4110,17279,13169,0.2379
1482,280,280,873,10051,9178,0.0869,631,9181,8550,0.0687,0,0,0,N/A,22,123,101,0.1789,4625,0,4625,N/A,1232,14120,12888,0.0873
1483,260,260,3372,114798,111426,0.0294,2672,96282,93610,0.0278,0,0,0,N/A,97,5183,5086,0.0187,7273,0,7273,N/A,7573,393115,385542,0.0193
1484,220,220,288,563,275,0.5115,226,458,232,0.4934,0,0,0,N/A,4,15,11,0.2667,347,0,347,N/A,276,784,508,0.352
1485,263,263,1915,46187,44272,0.0415,1474,37088,35614,0.0397,0,0,0,N/A,58,2076,2018,0.0279,4663,0,4663,N/A,4966,211969,207003,0.0234
1486,213,213,3914,98061,94147,0.0399,3043,89746,86703,0.0339,0,0,0,N/A,88,2080,1992,0.0423,10792,0,10792,N/A,12932,160365,147433,0.0806
1487,300,300,420,2807,2387,0.1496,282,2281,1999,0.1236,0,0,0,N/A,12,74,62,0.1622,1917,0,1917,N/A,657,9229,8572,0.0712
1488,260,260,626,9809,9183,0.0638,469,8753,8284,0.0536,0,0,0,N/A,31,278,247,0.1115,2261,0,2261,N/A,1092,18844,17752,0.0579
1489,260,260,5464,353106,347642,0.0155,4755,326308,321553,0.0146,0,0,0,N/A,222,10737,10515,0.0207,8678,0,8678,N/A,3995,291348,287353,0.0137
1490,260,260,1670,43183,41513,0.0387,1391,39023,37632,0.0356,0,0,0,N/A,69,1324,1255,0.0521,4041,0,4041,N/A,2753,92190,89437,0.0299
1491,200,200,150,243,93,0.6173,129,214,85,0.6028,0,0,0,N/A,0,0,0,N/A,201,0,201,N/A,172,280,108,0.6143
1492,220,220,184,342,158,0.538,161,312,151,0.516,0,0,0,N/A,1,2,1,0.5,264,0,264,N/A,134,240,106,0.5583
1493,265,265,2640,74225,71585,0.0356,1900,57459,55559,0.0331,0,0,0,N/A,83,3792,3709,0.0219,9594,0,9594,N/A,8163,421893,413730,0.0193
1494,260,260,1960,71033,69073,0.0276,1622,65797,64175,0.0247,0,0,0,N/A,80,2057,1977,0.0389,3391,0,3391,N/A,1053,48451,47398,0.0217
1495,300,300,1220,36326,35106,0.0336,991,33573,32582,0.0295,0,0,0,N/A,60,808,748,0.0743,3524,0,3524,N/A,1413,44227,42814,0.0319
1496,260,230,822,7174,6352,0.1146,660,6531,5871,0.1011,0,0,0,N/A,49,161,112,0.3043,2497,0,2497,N/A,642,7834,7192,0.082
1497,263,263,906,7898,6992,0.1147,722,6868,6146,0.1051,0,0,0,N/A,25,179,154,0.1397,2641,0,2641,N/A,1849,22762,20913,0.0812
1498,260,260,5927,342727,336800,0.0173,5167,316225,311058,0.0163,0,0,0,N/A,212,10668,10456,0.0199,8997,0,8997,N/A,4085,288708,284623,0.0141
1499,266,266,2084,66675,64591,0.0313,1672,57288,55616,0.0292,0,0,0,N/A,94,2903,2809,0.0324,4801,0,4801,N/A,3968,179449,175481,0.0221
