order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
2353,266,266,1323,6242,4919,0.212,924,4720,3796,0.1958,0,0,0,N/A,14,140,126,0.1,6021,0,6021,N/A,3597,27232,23635,0.1321

2355,300,300,18989,483216,464227,0.0393,16962,458973,442011,0.037,0,0,0,N/A,472,8296,7824,0.0569,45066,0,45066,N/A,13939,296572,282633,0.047

2357,270,265,2763,44292,41529,0.0624,2352,40526,38174,0.058,0,0,0,N/A,126,1459,1333,0.0864,6634,0,6634,N/A,2631,52347,49716,0.0503
2358,300,300,58524,2950610,2892086,0.0198,52331,2758772,2706441,0.019,0,0,0,N/A,935,39032,38097,0.024,150914,0,150914,N/A,67577,5071655,5004078,0.0133
2359,300,300,31265,3648706,3617441,0.0086,26623,3292599,3265976,0.0081,0,0,0,N/A,736,75396,74660,0.0098,70331,0,70331,N/A,62237,7985125,7922888,0.0078
2360,300,300,11537,390035,378498,0.0296,9363,337770,328407,0.0277,0,0,0,N/A,278,6606,6328,0.0421,36128,0,36128,N/A,32537,1459355,1426818,0.0223
2361,266,265,752,16564,15812,0.0454,603,14792,14189,0.0408,0,0,0,N/A,21,260,239,0.0808,1826,0,1826,N/A,932,68476,67544,0.0136
2362,280,266,19230,1374357,1355127,0.014,14586,1177706,1163120,0.0124,0,0,0,N/A,353,24604,24251,0.0143,91125,0,91125,N/A,80432,6291474,6211042,0.0128
2363,300,300,136974,1876585,1739611,0.073,104943,1588051,1483108,0.0661,0,0,0,N/A,1718,33887,32169,0.0507,548601,0,548601,N/A,595903,8466775,7870872,0.0704
2364,280,270,26176,1922427,1896251,0.0136,22523,1766692,1744169,0.0127,0,0,0,N/A,862,42764,41902,0.0202,48827,0,48827,N/A,43510,3039490,2995980,0.0143
2365,300,300,3389,42586,39197,0.0796,2824,38172,35348,0.074,0,0,0,N/A,85,728,643,0.1168,11799,0,11799,N/A,5783,109316,103533,0.0529
2366,375,375,20402,1589155,1568753,0.0128,16012,1474644,1458632,0.0109,0,0,0,N/A,591,20296,19705,0.0291,106232,0,106232,N/A,45209,2871405,2826196,0.0157
2367,330,310,474099,11205130,10731031,0.0423,389177,10076182,9687005,0.0386,0,0,0,N/A,8247,171521,163274,0.0481,1445892,0,1445892,N/A,1355416,32036528,30681112,0.0423
2368,300,300,9223,273454,264231,0.0337,7872,257794,249922,0.0305,0,0,0,N/A,186,2434,2248,0.0764,33203,0,33203,N/A,11160,436057,424897,0.0256
2369,362,344,1329301,199375402,198046101,0.0067,1177073,185200958,184023885,0.0064,0,0,0,N/A,29830,2922365,2892535,0.0102,3680917,0,3680917,N/A,2055768,482059858,480004090,0.0043

2371,350,350,166977,7568423,7401446,0.0221,144283,6832793,6688510,0.0211,0,0,0,N/A,5385,227549,222164,0.0237,490012,0,490012,N/A,258700,20458042,20199342,0.0126
2372,310,310,4006,128549,124543,0.0312,2991,114261,111270,0.0262,0,0,0,N/A,85,1471,1386,0.0578,25650,0,25650,N/A,11474,457244,445770,0.0251
2373,335,333,16004,2046873,2030869,0.0078,12814,1932600,1919786,0.0066,0,0,0,N/A,473,23795,23322,0.0199,88343,0,88343,N/A,29025,2722334,2693309,0.0107
2374,310,310,5091,281002,275911,0.0181,4483,268693,264210,0.0167,0,0,0,N/A,93,4094,4001,0.0227,17553,0,17553,N/A,6791,132577,125786,0.0512
2375,300,300,21053,731925,710872,0.0288,16757,643654,626897,0.026,0,0,0,N/A,371,11435,11064,0.0324,115460,0,115460,N/A,75092,2543022,2467930,0.0295
2376,280,280,48855,9373692,9324837,0.0052,41455,8394398,8352943,0.0049,0,0,0,N/A,1175,255970,254795,0.0046,139553,0,139553,N/A,106089,25920956,25814867,0.0041

2378,300,300,24714,702992,678278,0.0352,20122,626446,606324,0.0321,0,0,0,N/A,563,17112,16549,0.0329,79344,0,79344,N/A,70697,1750803,1680106,0.0404
2379,266,263,15259,196835,181576,0.0775,11900,168770,156870,0.0705,0,0,0,N/A,186,6496,6310,0.0286,73476,0,73476,N/A,74839,730919,656080,0.1024

2381,310,310,1521,20342,18821,0.0748,1306,19211,17905,0.068,0,0,0,N/A,52,349,297,0.149,4923,0,4923,N/A,861,14308,13447,0.0602
2382,265,260,186956,4921272,4734316,0.038,152420,4440376,4287956,0.0343,0,0,0,N/A,4964,103547,98583,0.0479,516539,0,516539,N/A,700460,13523527,12823067,0.0518

2384,310,300,7690,84641,76951,0.0909,6562,79511,72949,0.0825,0,0,0,N/A,224,1308,1084,0.1713,23419,0,23419,N/A,7365,80534,73169,0.0915
2385,310,300,126482,1727290,1600808,0.0732,106529,1583225,1476696,0.0673,0,0,0,N/A,2361,30495,28134,0.0774,382279,0,382279,N/A,258165,3922510,3664345,0.0658

2388,350,330,8139,352782,344643,0.0231,6564,324847,318283,0.0202,0,0,0,N/A,320,8022,7702,0.0399,33047,0,33047,N/A,13013,556306,543293,0.0234
2389,270,260,15139,97704,82565,0.1549,11683,88335,76652,0.1323,0,0,0,N/A,567,2431,1864,0.2332,68751,0,68751,N/A,56633,225918,169285,0.2507
2390,300,300,7439,41805,34366,0.1779,5648,37823,32175,0.1493,0,0,0,N/A,121,390,269,0.3103,57025,0,57025,N/A,32473,165751,133278,0.1959

2394,280,280,8380,227662,219282,0.0368,7059,205733,198674,0.0343,0,0,0,N/A,287,4260,3973,0.0674,19637,0,19637,N/A,13768,501196,487428,0.0275

2396,310,310,425958,534922,108964,0.7963,344418,493520,149102,0.6979,0,0,0,N/A,5213,7106,1893,0.7336,2338410,0,2338410,N/A,1737988,1423731,314257,1.2207
2397,266,266,2783,36362,33579,0.0765,2054,25966,23912,0.0791,0,0,0,N/A,78,1450,1372,0.0538,11012,0,11012,N/A,10377,352623,342246,0.0294
