order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1000,-1,0,0,220,100,77,1,167,69,0,314
1000,1,0,1,0,3,0,0,0,1,60,61
1000,2,0,0,220,19,3,1,1,10,434,449
1000,3,0,0,220,23,7,1,11,11,419,449
1000,4,0,0,220,28,12,1,18,14,404,449
1000,5,0,1,220,35,18,1,20,20,389,448
1000,6,0,0,220,40,23,1,23,27,374,448
1000,7,0,1,220,43,26,1,32,29,360,448
1000,8,0,0,220,44,27,1,43,31,346,448
1000,9,0,0,220,46,29,1,52,34,332,448
1000,10,0,1,220,48,31,1,57,41,318,448
1000,11,0,0,220,54,36,1,59,47,304,447
1000,12,0,1,220,57,39,1,66,51,290,447
1000,13,0,0,220,57,39,1,77,54,276,447
1000,14,0,1,220,59,41,1,86,57,262,447
1000,15,0,0,220,60,42,1,93,63,248,447
1000,16,0,0,220,63,45,1,98,69,234,447
1000,17,0,1,220,64,46,1,107,71,222,447
1000,18,0,0,220,68,50,1,112,74,210,447
1000,19,0,1,220,69,51,1,120,77,198,447
1000,20,0,0,220,72,53,1,128,78,186,446
1000,21,0,1,220,73,54,1,133,82,176,446
1000,22,0,0,220,75,56,1,138,85,166,446
1000,23,0,1,220,77,58,1,143,87,157,446
1000,24,0,0,220,80,61,1,149,87,148,446
1000,25,0,0,220,84,65,1,152,88,140,446
1000,26,0,1,220,86,67,1,156,90,132,446
1000,27,0,0,220,86,67,1,163,91,124,446
1000,28,0,1,220,87,68,1,169,92,116,446
1000,29,0,0,220,89,70,1,174,93,108,446
1000,30,0,1,220,92,73,1,177,95,100,446
1000,31,0,0,220,95,76,1,179,97,93,446
1000,32,0,1,220,97,78,1,182,99,86,446
1000,33,0,0,220,100,81,1,184,101,79,446
1000,34,0,1,220,102,83,1,186,103,73,446
1000,35,0,0,220,102,83,1,192,103,67,446
1000,36,0,1,220,102,83,1,198,103,61,446
1000,37,0,0,220,103,84,1,203,103,55,446
1000,38,0,1,220,105,86,1,207,103,49,446
1000,39,0,0,220,107,88,1,211,103,43,446
1000,40,0,1,220,108,89,1,214,104,38,446
1000,41,0,0,220,109,90,1,215,106,34,446
1000,42,0,1,220,110,91,1,216,108,30,446
1000,43,0,0,220,111,92,1,216,109,28,446
1000,44,0,1,220,112,93,1,217,109,26,446
1000,45,0,0,220,113,94,1,218,109,24,446
1000,46,0,1,220,114,95,1,219,109,22,446
1000,47,0,0,220,114,95,1,220,110,20,446
1000,48,0,1,220,114,95,1,221,111,18,446
1000,49,0,0,220,114,95,1,222,112,16,446
1000,50,0,1,220,114,95,1,223,113,14,446
1001,-1,0,0,200,84,66,0,191,60,0,317
1001,1,0,1,0,3,0,0,0,1,60,61
1001,2,0,0,200,18,3,0,2,10,432,447
1001,3,0,0,200,22,7,0,10,13,417,447
1001,4,0,0,200,30,14,0,16,14,402,446
1001,5,0,1,200,35,19,0,20,20,387,446
1001,6,0,0,200,39,23,0,22,29,372,446
1001,7,0,1,200,44,27,0,30,30,358,445
1001,8,0,0,200,45,28,0,41,32,344,445
1001,9,0,1,200,50,33,0,47,35,330,445
1001,10,0,0,200,52,35,0,52,42,316,445
1001,11,0,0,200,52,35,0,60,48,302,445
1001,12,0,1,200,52,35,0,71,51,288,445
1001,13,0,0,200,52,35,0,83,53,274,445
1001,14,0,1,200,53,36,0,93,56,260,445
1001,15,0,0,200,55,38,0,100,61,246,445
1001,16,0,1,200,58,41,0,104,68,232,445
1001,17,0,0,200,58,41,0,112,72,220,445
1001,18,0,1,200,59,41,0,119,76,208,444
1001,19,0,0,200,62,44,0,124,80,196,444
1001,20,0,0,200,65,47,0,131,82,184,444
1001,21,0,1,200,66,48,0,137,85,174,444
1001,22,0,0,200,68,50,0,141,89,164,444
1001,23,0,1,200,70,52,0,146,91,155,444
