order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2100,-1,0,5,280,1977,1601,46,8417,3446,0,13510
2100,1,0,0,0,3,0,0,0,1,66,67
2100,2,0,2,0,92,0,0,14,80,5145,5239
2100,3,0,2,310,177,32,10,76,149,6591,6858
2100,4,0,3,310,201,51,12,161,186,6435,6845
2100,5,0,2,300,109,39,3,109,112,2602,2865
2100,6,0,1,300,112,46,3,125,135,2238,2547
2100,7,0,2,300,121,56,3,167,145,2181,2552
2100,8,0,1,300,128,63,3,210,156,2120,2552
2100,9,0,2,300,142,75,3,252,170,2120,2620
2100,10,0,2,300,155,85,3,287,194,2114,2683
2100,11,0,1,300,166,96,3,320,213,2051,2683
2100,12,0,2,300,174,103,3,357,231,1988,2682
2100,13,0,2,300,185,114,3,392,248,1925,2682
2100,14,0,2,300,196,125,3,425,267,1862,2682
2100,15,0,1,300,203,132,3,457,291,1799,2682
2100,16,0,2,300,214,143,3,479,321,1736,2682
2100,17,0,2,300,223,152,3,504,348,1675,2682
2100,18,0,1,300,236,165,3,532,368,1614,2682
2100,19,0,2,300,247,176,3,562,388,1553,2682
2100,20,0,2,300,256,185,3,592,410,1492,2682
2100,21,0,2,300,263,192,3,630,425,1432,2682
2100,22,0,1,300,268,197,3,669,441,1372,2682
2100,23,0,2,300,273,202,3,707,457,1313,2682
2100,24,0,2,300,279,208,3,745,472,1254,2682
2100,25,0,1,300,285,214,3,778,491,1196,2682
2100,26,0,2,300,289,218,3,814,509,1138,2682
2100,27,0,2,300,293,222,3,849,527,1081,2682
2100,28,0,1,300,297,226,3,884,545,1024,2682
2100,29,0,2,300,301,230,3,918,562,969,2682
2100,30,0,2,300,304,233,3,946,586,914,2682
2100,31,0,2,300,309,238,3,970,608,863,2682
2100,32,0,1,300,314,243,3,994,630,812,2682
2100,33,0,2,300,321,250,3,1018,647,764,2682
2100,34,0,2,300,330,259,3,1041,663,716,2682
2100,35,0,2,300,335,264,3,1068,675,672,2682
2100,36,0,1,300,339,268,3,1096,687,628,2682
2100,37,0,2,300,343,272,3,1125,696,586,2682
2100,38,0,2,300,346,275,3,1153,707,544,2682
2100,39,0,1,300,348,277,3,1180,716,506,2682
2100,40,0,2,300,350,279,3,1206,725,469,2682
2100,41,0,2,300,350,279,3,1234,731,435,2682
