order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1800,BFD,0.5428,330,0.815,100.0,68.77,87.59,134.45,4686,,,,,,
1800,BNB,26.0048,300,0.85,100.0,75.65,87.75,131.4,3831,1517.0,409.0,880.0,4779.0,79984.0,87569.0
1800,FFD,0.0211,1365,0.186,100.0,16.63,20.72,603.41,358,,,,,,
1800,RANDOM,0.0382,1263,0.235,100.0,17.97,35.62,435.5,363,,,,,,
1801,BFD,0.5387,300,0.852,100.0,72.65,91.2,124.06,5556,,,,,,
1801,BNB,6.9673,268,0.913,100.0,81.32,94.05,117.54,1128,569.0,120.0,377.0,670.0,16476.0,18212.0
1801,FFD,0.0205,1360,0.18,100.0,16.03,19.13,594.74,323,,,,,,
1801,RANDOM,0.733,1104,0.184,83.33,14.27,40.9,390.51,7369,,,,,,
1802,BFD,0.8613,330,0.808,100.0,65.24,88.29,125.61,6852,,,,,,
1802,BNB,133.7112,266,0.883,100.0,80.94,90.35,120.89,12909,2699.0,620.0,3118.0,31878.0,430069.0,468384.0
1802,FFD,0.0172,1385,0.173,100.0,15.55,18.07,615.69,353,,,,,,
1802,RANDOM,0.0691,1392,0.191,100.0,15.47,28.96,531.4,675,,,,,,
1803,BFD,0.5344,330,0.866,100.0,71.7,93.22,130.75,5334,,,,,,
1803,BNB,19.0973,300,0.872,100.0,78.87,89.7,134.08,2435,971.0,199.0,873.0,2987.0,45948.0,50978.0
1803,FFD,0.0169,1390,0.186,100.0,17.02,19.5,628.71,272,,,,,,
1803,RANDOM,0.2851,1370,0.217,94.44,16.31,45.91,460.68,3693,,,,,,
1804,BFD,0.5027,330,0.86,100.0,69.97,93.78,127.27,3150,,,,,,
1804,BNB,7.6413,300,0.83,100.0,76.97,83.95,138.31,882,244.0,42.0,195.0,1883.0,20066.0,22430.0
1804,FFD,0.0259,1390,0.187,100.0,16.61,21.64,607.34,381,,,,,,
1804,RANDOM,0.0356,1044,0.283,100.0,22.12,49.08,376.24,310,,,,,,
1805,BFD,0.6156,420,0.793,100.0,64.29,91.25,160.9,4086,,,,,,
1805,BNB,6.3563,310,0.931,100.0,87.11,94.23,144.32,995,459.0,113.0,314.0,651.0,15679.0,17216.0
1805,FFD,0.0164,1370,0.22,100.0,19.71,24.11,606.11,280,,,,,,
1805,RANDOM,0.0458,1335,0.249,100.0,20.23,46.0,512.23,389,,,,,,
1806,BFD,0.6073,330,0.855,100.0,70.65,93.36,130.26,5400,,,,,,
