order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1414,FFD,0.0105,1365,0.167,100.0,14.67,18.32,589.09,155,,,,,,
1414,RANDOM,0.0215,869,0.291,100.0,23.04,46.29,320.86,182,,,,,,
1415,BFD,0.3265,300,0.815,100.0,66.4,88.06,115.93,2334,,,,,,
1415,BNB,5.3063,280,0.81,100.0,71.14,84.81,120.59,828,384.0,139.0,222.0,470.0,12058.0,13273.0
1415,FFD,0.0158,1285,0.169,100.0,15.5,18.31,583.13,227,,,,,,
1415,RANDOM,0.0731,1350,0.186,100.0,14.76,32.57,498.53,822,,,,,,
1416,BFD,0.3455,260,0.778,100.0,62.63,85.99,98.42,2478,,,,,,
1416,BNB,0.8639,260,0.744,100.0,62.63,79.02,105.65,88,30.0,5.0,45.0,132.0,1678.0,1890.0
1416,FFD,0.0171,1365,0.138,100.0,11.93,14.95,573.73,238,,,,,,
1416,RANDOM,0.0286,819,0.248,100.0,19.88,39.32,307.66,280,,,,,,
1417,BFD,0.3491,240,0.708,100.0,64.87,71.58,109.09,2310,,,,,,
1417,BNB,1.614,220,0.788,100.0,70.77,81.33,97.45,168,52.0,10.0,47.0,285.0,3715.0,4109.0
1417,FFD,0.0086,1380,0.123,100.0,11.28,12.82,626.29,184,,,,,,
1417,RANDOM,0.0512,1311,0.138,100.0,11.88,22.82,551.46,515,,,,,,
1418,BFD,0.3254,300,0.784,100.0,65.08,83.95,119.33,2178,,,,,,
1418,BNB,5.2219,266,0.858,100.0,73.4,90.53,110.5,751,322.0,110.0,242.0,582.0,11753.0,13009.0
1418,FFD,0.0149,1250,0.179,100.0,15.62,20.64,534.68,158,,,,,,
1418,RANDOM,0.0294,911,0.287,100.0,21.43,42.65,301.77,230,,,,,,
1419,BFD,0.3719,330,0.735,100.0,57.96,82.02,120.68,2736,,,,,,
1419,BNB,2.9987,265,0.835,100.0,72.17,88.29,111.67,432,196.0,56.0,147.0,321.0,7195.0,7915.0
1419,FFD,0.0129,1340,0.157,100.0,14.27,17.31,601.23,205,,,,,,
1419,RANDOM,0.0219,930,0.276,100.0,20.57,49.29,305.17,182,,,,,,
1420,BFD,0.4155,263,0.781,100.0,66.04,84.26,107.51,3276,,,,,,
1420,BNB,1.8364,260,0.814,100.0,66.8,88.88,101.54,256,118.0,28.0,98.0,181.0,4008.0,4433.0
1420,FFD,0.0101,1370,0.138,100.0,12.68,14.41,622.3,140,,,,,,
1420,RANDOM,0.0199,796,0.296,100.0,21.82,49.05,256.25,181,,,,,,
1421,BFD,0.394,260,0.766,100.0,63.45,83.3,103.13,2256,,,,,,
1421,BNB,4.8355,260,0.764,100.0,63.45,81.7,103.54,883,484.0,132.0,241.0,201.0,10278.0,11336.0
1421,FFD,0.0122,1375,0.128,100.0,12.0,13.52,640.84,237,,,,,,
1421,RANDOM,0.042,743,0.285,100.0,22.2,39.21,266.6,353,,,,,,
1422,BFD,0.4296,220,0.778,100.0,73.49,78.75,103.51,2538,,,,,,
1422,BNB,0.6522,220,0.778,100.0,73.49,78.75,103.51,50,23.0,4.0,22.0,28.0,769.0,846.0
1422,FFD,0.0131,1375,0.134,100.0,11.76,16.13,589.94,235,,,,,,
1422,RANDOM,0.1085,1050,0.199,100.0,15.4,38.6,371.46,1076,,,,,,
1423,BFD,0.3366,260,0.797,100.0,65.95,86.31,102.86,2478,,,,,,
1423,BNB,1.4918,260,0.78,100.0,65.95,82.83,106.2,257,126.0,29.0,85.0,168.0,3416.0,3824.0
1423,FFD,0.0133,1375,0.142,100.0,12.47,14.95,590.23,225,,,,,,
1423,RANDOM,0.0214,796,0.262,100.0,21.54,36.86,311.39,190,,,,,,
1424,BFD,0.3732,260,0.789,100.0,66.32,83.95,105.34,2736,,,,,,
1424,BNB,3.7577,260,0.785,100.0,66.32,82.35,106.14,673,334.0,104.0,224.0,278.0,9334.0,10274.0
1424,FFD,0.0092,1380,0.139,100.0,12.49,14.41,612.14,128,,,,,,
1424,RANDOM,0.0275,1156,0.197,100.0,14.92,32.9,392.24,277,,,,,,
1425,BFD,0.392,280,0.818,100.0,67.21,88.51,109.63,2478,,,,,,
1425,BNB,0.9683,260,0.871,100.0,72.38,91.99,103.6,129,66.0,13.0,34.0,77.0,1770.0,1960.0
1425,FFD,0.0125,1371,0.154,100.0,13.73,17.13,601.54,191,,,,,,
1425,RANDOM,0.0339,1130,0.208,100.0,16.65,26.28,422.66,303,,,,,,
1426,BFD,0.3667,268,0.797,100.0,68.36,84.6,111.67,2340,,,,,,
1426,BNB,0.964,266,0.787,100.0,68.87,82.3,114.04,115,54.0,13.0,47.0,73.0,1534.0,1721.0
1426,FFD,0.0129,1400,0.148,100.0,13.09,17.31,605.96,162,,,,,,
1426,RANDOM,0.0563,1296,0.181,100.0,14.14,32.9,464.19,511,,,,,,
1427,BFD,0.3857,210,0.812,100.0,74.6,83.9,95.68,2634,,,,,,
1427,BNB,1.3788,0,0.0,0.0,,0.0,-1.0,174,70.0,8.0,64.0,247.0,4018.0,4407.0
1427,FFD,0.0099,1400,0.125,100.0,11.19,15.65,617.37,164,,,,,,
1427,RANDOM,0.0166,670,0.319,100.0,23.38,46.29,213.54,150,,,,,,
1428,BFD,0.3178,280,0.739,100.0,61.77,79.24,112.5,3006,,,,,,
1428,BNB,7.0023,255,0.822,100.0,67.82,88.81,100.56,1127,559.0,148.0,352.0,601.0,18053.0,19713.0
1428,FFD,0.0151,1385,0.133,100.0,12.49,13.52,649.78,275,,,,,,
1428,RANDOM,0.0596,1235,0.179,100.0,14.0,32.57,443.51,592,,,,,,
1429,BFD,0.4928,266,0.816,100.0,70.04,86.68,111.01,2682,,,,,,
1429,BNB,2.5115,266,0.816,100.0,70.04,86.68,111.01,311,119.0,40.0,123.0,311.0,4985.0,5578.0
1429,FFD,0.0115,1395,0.152,100.0,13.36,16.86,603.29,225,,,,,,
1429,RANDOM,0.0296,1262,0.192,100.0,14.76,38.71,443.38,225,,,,,,
1430,BFD,0.3197,263,0.771,100.0,62.81,86.68,101.47,2784,,,,,,
1430,BNB,3.6279,260,0.791,100.0,63.53,88.55,98.2,710,390.0,73.0,196.0,314.0,9175.0,10148.0
1430,FFD,0.0133,1365,0.143,100.0,12.1,16.13,559.03,223,,,,,,
1430,RANDOM,0.0282,1296,0.147,100.0,12.75,16.12,548.39,274,,,,,,
1431,BFD,0.3587,220,0.727,100.0,67.69,76.73,101.85,2310,,,,,,
1431,BNB,0.5268,220,0.79,100.0,67.69,86.48,91.66,47,27.0,1.0,12.0,36.0,561.0,637.0
1431,FFD,0.0099,1400,0.114,100.0,10.64,12.0,649.75,162,,,,,,
1431,RANDOM,0.0337,763,0.26,100.0,19.52,42.65,254.37,278,,,,,,
1432,BFD,0.4716,260,0.722,100.0,54.73,85.61,88.39,3900,,,,,,
1432,BNB,4.0152,260,0.698,100.0,54.73,86.65,94.26,492,150.0,57.0,242.0,681.0,12362.0,13492.0
1432,FFD,0.0155,1371,0.123,100.0,10.38,14.22,560.04,318,,,,,,
1432,RANDOM,0.0259,755,0.247,100.0,18.85,42.08,260.14,230,,,,,,
1433,BFD,0.4123,260,0.759,100.0,62.02,83.46,100.89,3162,,,,,,
1433,BNB,2.2107,255,0.771,100.0,63.24,84.52,99.49,291,133.0,33.0,109.0,185.0,4906.0,5366.0
1433,FFD,0.0087,1371,0.127,100.0,11.76,13.52,633.03,180,,,,,,
1433,RANDOM,0.0799,1021,0.206,100.0,15.79,28.63,354.64,785,,,,,,
1434,BFD,0.3809,266,0.687,100.0,58.58,72.96,110.01,2622,,,,,,
1434,BNB,1.6816,255,0.756,100.0,61.11,83.71,97.28,237,108.0,25.0,96.0,157.0,3406.0,3792.0
1434,FFD,0.0125,1395,0.118,100.0,11.17,13.72,659.39,204,,,,,,
1434,RANDOM,0.0334,1141,0.177,100.0,13.66,38.62,403.46,306,,,,,,
1435,BFD,0.253,268,0.851,100.0,71.48,89.65,108.46,1458,,,,,,
1435,BNB,0.3656,0,0.0,0.0,,0.0,-1.0,21,7.0,0.0,8.0,46.0,297.0,358.0
1435,FFD,0.0105,1385,0.159,100.0,13.83,17.88,587.54,167,,,,,,
1435,RANDOM,0.0472,923,0.281,100.0,20.75,47.26,297.55,172,,,,,,
1436,BFD,0.421,260,0.752,100.0,59.24,85.65,94.94,2694,,,,,,
1436,BNB,1.6012,220,0.81,100.0,70.01,85.18,92.78,267,147.0,29.0,78.0,90.0,3196.0,3540.0
1436,FFD,0.0149,1375,0.118,100.0,11.2,12.36,648.1,266,,,,,,
1436,RANDOM,0.0996,1163,0.167,100.0,13.24,28.63,431.06,891,,,,,,
1437,BFD,0.2702,220,0.629,100.0,54.9,66.59,93.91,3336,,,,,,
1437,BNB,0.605,220,0.73,100.0,54.9,89.44,73.68,61,30.0,2.0,26.0,48.0,874.0,980.0
1437,FFD,0.0135,1395,0.104,100.0,8.66,12.36,558.47,403,,,,,,
1437,RANDOM,0.0217,840,0.193,100.0,14.38,39.3,276.07,330,,,,,,
1438,BFD,0.354,200,0.781,100.0,72.8,80.37,92.76,2526,,,,,,
1438,BNB,0.6366,200,0.781,100.0,72.8,80.37,92.77,59,33.0,4.0,10.0,36.0,749.0,832.0
1438,FFD,0.01,1390,0.112,100.0,10.47,11.81,648.73,199,,,,,,
1438,RANDOM,0.0241,830,0.242,100.0,17.54,43.32,256.72,364,,,,,,
1439,BFD,0.3895,280,0.816,100.0,67.38,86.74,110.55,2154,,,,,,
1439,BNB,4.8905,265,0.84,100.0,71.2,88.72,108.69,898,423.0,129.0,238.0,569.0,14299.0,15658.0
1439,FFD,0.0148,1390,0.161,100.0,13.57,19.04,566.34,188,,,,,,
1439,RANDOM,0.0213,1023,0.235,100.0,18.44,39.98,370.63,180,,,,,,
1440,BFD,0.3718,220,0.788,100.0,73.17,84.43,101.55,1320,,,,,,
1440,BNB,0.4645,0,0.0,0.0,,0.0,-1.0,20,6.0,0.0,8.0,47.0,375.0,436.0
1440,FFD,0.011,1365,0.125,100.0,11.79,13.41,639.7,138,,,,,,
1440,RANDOM,0.0366,773,0.255,100.0,20.82,31.87,299.49,311,,,,,,
1441,BFD,0.4852,200,0.565,100.0,55.2,56.6,97.64,3228,,,,,,
1441,BNB,1.391,200,0.63,100.0,55.2,68.87,85.79,105,19.0,0.0,47.0,278.0,5108.0,5452.0
1441,FFD,0.0127,1345,0.09,100.0,8.21,10.0,606.89,276,,,,,,
1441,RANDOM,0.0549,665,0.22,100.0,16.6,40.74,224.78,573,,,,,,
1442,BFD,0.4544,260,0.788,100.0,61.55,90.38,93.6,3756,,,,,,
1442,BNB,3.2003,260,0.752,100.0,61.55,82.61,101.12,551,282.0,66.0,148.0,306.0,8017.0,8819.0
1442,FFD,0.0134,1365,0.133,100.0,11.72,14.22,591.4,274,,,,,,
1442,RANDOM,0.0203,713,0.272,100.0,22.45,35.95,280.65,172,,,,,,
1443,BFD,0.3869,260,0.775,100.0,63.47,85.82,101.29,2328,,,,,,
1443,BNB,1.4744,260,0.765,100.0,63.47,83.34,103.24,164,67.0,20.0,55.0,161.0,2912.0,3215.0
1443,FFD,0.0135,1350,0.14,100.0,12.22,16.32,578.24,210,,,,,,
1443,RANDOM,0.085,731,0.303,100.0,22.58,41.62,241.25,804,,,,,,
1444,BFD,0.3759,220,0.805,100.0,70.24,85.18,93.95,2844,,,,,,
1444,BNB,0.7263,220,0.806,100.0,70.24,85.18,93.8,63,26.0,6.0,35.0,52.0,1072.0,1191.0
1444,FFD,0.0136,1370,0.125,100.0,11.28,13.24,609.05,199,,,,,,
1444,RANDOM,0.0489,1042,0.19,100.0,14.83,34.76,373.37,525,,,,,,
1445,BFD,0.3845,260,0.808,100.0,69.17,83.89,108.08,2700,,,,,,
1445,BNB,3.7835,260,0.808,100.0,69.17,83.89,108.08,675,333.0,104.0,223.0,277.0,9323.0,10260.0
1445,FFD,0.0099,1356,0.143,100.0,13.26,14.41,624.31,144,,,,,,
1445,RANDOM,0.0205,873,0.255,100.0,20.6,38.71,331.91,172,,,,,,
1446,BFD,0.4016,266,0.74,100.0,60.97,81.17,104.63,2934,,,,,,
1446,BNB,2.4219,263,0.77,100.0,61.66,85.02,98.85,399,198.0,58.0,153.0,148.0,4606.0,5163.0
1446,FFD,0.0136,1365,0.138,100.0,11.88,15.43,572.83,212,,,,,,
1446,RANDOM,0.0502,1129,0.182,100.0,14.36,36.27,413.23,482,,,,,,
1447,BFD,0.3987,268,0.767,100.0,66.92,81.43,114.44,2616,,,,,,
1447,BNB,1.3896,268,0.777,100.0,66.92,83.23,112.51,138,40.0,13.0,66.0,201.0,3051.0,3371.0
1447,FFD,0.0112,1365,0.15,100.0,13.14,19.22,583.88,190,,,,,,
1447,RANDOM,1.3857,440,0.247,50.0,18.47,32.46,146.17,14111,,,,,,
1448,BFD,0.3659,300,0.841,100.0,66.91,93.29,111.44,2790,,,,,,
1448,BNB,3.7763,280,0.825,100.0,71.69,86.6,118.87,531,192.0,114.0,187.0,392.0,9540.0,10425.0
1448,FFD,0.0097,1395,0.164,100.0,14.39,19.04,599.12,147,,,,,,
1448,RANDOM,0.0358,823,0.314,100.0,24.39,42.65,292.74,303,,,,,,
1449,BFD,0.4324,220,0.69,100.0,65.4,69.11,103.88,3180,,,,,,
1449,BNB,0.5873,220,0.744,100.0,65.4,81.38,94.88,40,24.0,2.0,17.0,13.0,484.0,540.0
1449,FFD,0.0128,1390,0.111,100.0,10.35,11.66,643.52,229,,,,,,
1449,RANDOM,0.0334,761,0.255,100.0,18.91,45.16,247.87,278,,,,,,
1450,BFD,0.4418,220,0.524,100.0,44.79,56.52,91.3,2976,,,,,,
1450,BNB,0.5752,220,0.593,100.0,44.79,68.78,74.27,37,23.0,0.0,15.0,18.0,558.0,614.0
1450,FFD,0.0152,1399,0.087,100.0,7.04,12.24,538.91,307,,,,,,
1450,RANDOM,0.019,328,0.374,100.0,30.04,45.1,123.71,171,,,,,,
1451,BFD,0.3499,280,0.772,100.0,69.24,79.98,123.89,2262,,,,,,
1451,BNB,0.6421,280,0.772,100.0,69.24,79.98,123.89,60,23.0,1.0,27.0,78.0,926.0,1055.0
1451,FFD,0.0134,1340,0.159,100.0,14.47,17.32,605.01,192,,,,,,
1451,RANDOM,0.0254,1023,0.223,100.0,18.95,32.33,420.38,223,,,,,,
1452,BFD,0.2209,268,0.767,100.0,65.84,84.96,111.8,1128,,,,,,
1452,BNB,0.3755,0,0.0,0.0,,0.0,-1.0,34,14.0,0.0,14.0,57.0,421.0,506.0
1452,FFD,0.0162,1365,0.147,100.0,12.93,18.32,587.65,295,,,,,,
1452,RANDOM,0.0298,1003,0.21,100.0,17.59,29.25,403.51,279,,,,,,
1453,BFD,0.4472,220,0.668,100.0,59.56,69.38,96.69,3738,,,,,,
1453,BNB,0.594,220,0.744,100.0,59.56,85.26,82.62,49,31.0,2.0,12.0,14.0,569.0,628.0
1453,FFD,0.02,1320,0.114,100.0,9.93,12.36,561.04,356,,,,,,
1453,RANDOM,0.0299,483,0.307,100.0,27.13,39.3,209.5,299,,,,,,
1454,BFD,0.3063,215,0.743,100.0,67.89,75.86,97.27,1914,,,,,,
1454,BNB,4.5109,200,0.826,100.0,72.98,85.61,86.87,794,384.0,63.0,137.0,769.0,12382.0,13735.0
1454,FFD,0.0159,1390,0.12,100.0,10.5,14.25,598.55,256,,,,,,
1454,RANDOM,0.0201,600,0.28,100.0,24.33,29.9,254.2,175,,,,,,
1455,BFD,0.2648,263,0.745,100.0,57.04,89.6,91.28,1824,,,,,,
1455,BNB,0.4188,0,0.0,0.0,,0.0,-1.0,34,14.0,0.0,14.0,57.0,421.0,506.0
1455,FFD,0.0172,1365,0.123,100.0,10.99,14.7,599.95,331,,,,,,
1455,RANDOM,0.0217,933,0.209,100.0,16.08,37.9,325.93,190,,,,,,
1456,BFD,0.3763,220,0.682,100.0,60.85,71.84,96.78,2778,,,,,,
1456,BNB,0.6225,220,0.75,100.0,60.85,81.59,84.36,54,27.0,2.0,28.0,43.0,806.0,906.0
1456,FFD,0.0169,1385,0.114,100.0,9.67,13.72,569.54,324,,,,,,
1456,RANDOM,0.0187,545,0.333,100.0,24.56,51.51,175.18,167,,,,,,
1457,BFD,0.3517,280,0.802,100.0,70.37,83.59,120.43,1680,,,,,,
1457,BNB,1.0557,266,0.852,100.0,74.08,89.05,113.0,137,71.0,14.0,32.0,86.0,1635.0,1838.0
1457,FFD,0.0143,1400,0.157,100.0,14.07,17.32,618.76,161,,,,,,
1457,RANDOM,0.0438,1311,0.176,100.0,15.03,20.15,542.31,500,,,,,,
1458,BFD,0.319,213,0.713,100.0,66.04,72.75,98.01,2466,,,,,,
1458,BNB,0.6959,200,0.795,100.0,70.33,82.5,86.93,91,49.0,2.0,23.0,56.0,1400.0,1530.0
1458,FFD,0.015,1365,0.122,100.0,10.3,14.25,558.08,208,,,,,,
1458,RANDOM,0.0183,643,0.277,100.0,21.88,36.54,235.19,130,,,,,,
1459,BFD,0.4231,220,0.725,100.0,66.09,75.16,99.36,3024,,,,,,
1459,BNB,0.5905,220,0.722,100.0,66.09,75.16,99.92,38,23.0,1.0,17.0,15.0,531.0,587.0
1459,FFD,0.0146,1375,0.11,100.0,10.58,11.81,662.68,258,,,,,,
1459,RANDOM,0.0256,526,0.358,100.0,27.64,48.7,185.54,242,,,,,,
1460,BFD,0.7754,220,0.623,100.0,55.42,70.42,96.34,5046,,,,,,
1460,BNB,1.109,220,0.633,100.0,55.42,69.59,94.41,42,12.0,1.0,28.0,60.0,1092.0,1193.0
1460,FFD,0.0169,1371,0.1,100.0,8.89,11.33,598.71,264,,,,,,
1460,RANDOM,0.3606,490,0.29,100.0,24.88,34.52,204.91,3339,,,,,,
1461,BFD,0.3825,260,0.778,100.0,62.43,86.94,98.07,3210,,,,,,
1461,BNB,2.6998,220,0.851,100.0,73.78,89.2,93.06,492,261.0,70.0,149.0,139.0,5755.0,6374.0
1461,FFD,0.0109,1380,0.131,100.0,11.76,16.32,610.57,171,,,,,,
1461,RANDOM,0.028,793,0.282,100.0,20.47,55.5,246.33,269,,,,,,
1462,BFD,0.3982,135,0.801,100.0,69.03,85.53,56.66,3192,,,,,,
1462,BNB,0.945,0,0.0,0.0,,0.0,-1.0,84,27.0,6.0,41.0,135.0,1781.0,1990.0
1462,FFD,0.0191,1365,0.078,100.0,6.83,8.67,587.05,316,,,,,,
1462,RANDOM,0.0166,370,0.326,100.0,25.19,45.69,130.29,137,,,,,,
1463,BFD,0.3692,260,0.78,100.0,64.03,86.09,101.66,2886,,,,,,
1463,BNB,2.1738,260,0.762,100.0,64.03,81.8,105.35,345,169.0,48.0,135.0,145.0,4838.0,5335.0
1463,FFD,0.009,1395,0.131,100.0,11.93,14.22,626.69,161,,,,,,
1463,RANDOM,0.0155,818,0.279,100.0,20.35,48.38,256.42,116,,,,,,
1464,BFD,0.8947,220,0.671,100.0,61.55,73.23,100.0,3252,,,,,,
1464,BNB,1.0885,220,0.729,100.0,61.55,84.67,89.72,41,22.0,1.0,17.0,12.0,538.0,590.0
1464,FFD,0.0097,1399,0.114,100.0,9.68,13.24,578.01,298,,,,,,
1464,RANDOM,0.0625,1088,0.157,100.0,12.45,34.52,401.04,581,,,,,,
1465,BFD,0.3843,220,0.753,100.0,72.39,75.86,105.64,2508,,,,,,
1465,BNB,0.5601,220,0.753,100.0,72.39,75.86,105.64,41,16.0,4.0,14.0,30.0,709.0,773.0
1465,FFD,0.0102,1382,0.13,100.0,11.52,14.41,603.43,153,,,,,,
1465,RANDOM,0.0478,490,0.387,100.0,32.5,47.76,198.05,467,,,,,,
1466,BFD,0.2712,246,0.666,100.0,57.57,68.73,103.68,2772,,,,,,
1466,BNB,0.5547,200,0.804,100.0,70.81,86.68,86.46,52,26.0,0.0,28.0,25.0,860.0,939.0
1466,FFD,0.0121,1371,0.117,100.0,10.33,13.04,591.68,200,,,,,,
1466,RANDOM,0.0448,825,0.227,100.0,17.17,39.05,279.43,561,,,,,,
1467,BFD,0.2988,300,0.872,100.0,71.04,94.87,115.87,2364,,,,,,
1467,BNB,0.4225,0,0.0,0.0,,0.0,-1.0,25,9.0,2.0,9.0,41.0,297.0,358.0
1467,FFD,0.0117,1365,0.172,100.0,15.61,17.61,613.88,148,,,,,,
1467,RANDOM,0.023,1230,0.228,100.0,17.33,42.73,420.09,187,,,,,,
1468,BFD,0.4005,260,0.799,100.0,65.27,87.35,100.82,3282,,,,,,
1468,BNB,1.1537,220,0.864,100.0,77.14,88.88,96.73,177,92.0,20.0,50.0,78.0,2116.0,2356.0
1468,FFD,0.0105,1370,0.137,100.0,12.39,15.41,611.11,158,,,,,,
1468,RANDOM,0.0211,733,0.283,100.0,23.15,51.56,284.65,177,,,,,,
1469,BFD,0.3417,330,0.784,100.0,61.91,87.32,121.19,1842,,,,,,
1469,BNB,2.3695,300,0.805,100.0,68.1,85.78,122.78,279,89.0,18.0,89.0,477.0,5761.0,6434.0
1469,FFD,0.0114,1380,0.169,100.0,14.8,18.79,593.28,158,,,,,,
1469,RANDOM,0.0313,1225,0.209,100.0,16.68,29.9,456.2,283,,,,,,
1470,BFD,0.3649,260,0.747,100.0,56.11,89.31,87.03,2748,,,,,,
1470,BNB,1.7469,260,0.707,100.0,56.11,84.22,96.16,297,105.0,30.0,122.0,381.0,6901.0,7539.0
1470,FFD,0.0188,1335,0.126,100.0,10.93,14.22,563.88,301,,,,,,
1470,RANDOM,0.0215,573,0.342,100.0,25.46,46.61,188.39,211,,,,,,
1471,BFD,0.2989,268,0.742,100.0,60.63,84.9,103.92,1848,,,,,,
1471,BNB,0.4664,0,0.0,0.0,,0.0,-1.0,34,12.0,0.0,14.0,67.0,489.0,582.0
1471,FFD,0.0155,1376,0.132,100.0,11.81,16.61,604.36,307,,,,,,
1471,RANDOM,0.0275,616,0.3,100.0,26.38,41.84,265.62,269,,,,,,
