order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2632,BNB,145.1119,300,0.917,100.0,85.5,92.4,139.13,14108,3118.0,821.0,1691.0,35016.0,469692.0,510338.0
2632,FFD,0.0325,1393,0.203,100.0,18.41,22.4,624.76,626,,,,,,
2632,RANDOM,0.2773,1388,0.189,92.31,17.68,19.5,646.11,4841,,,,,,
2633,BFD,1.308,270,0.889,100.0,81.73,90.43,123.08,11532,,,,,,
2633,BNB,89.4657,270,0.87,100.0,81.73,88.22,126.23,9847,3079.0,1046.0,1823.0,16935.0,284008.0,306891.0
2633,FFD,0.0485,1385,0.17,100.0,15.93,18.23,644.7,1071,,,,,,
2633,RANDOM,0.0592,1135,0.269,100.0,19.44,48.7,351.0,619,,,,,,
2634,BFD,1.2895,345,0.813,100.0,69.95,88.21,144.57,16194,,,,,,
2634,BNB,26.6079,280,0.909,100.0,86.19,91.59,132.41,2738,580.0,113.0,531.0,6921.0,94239.0,102384.0
2634,FFD,0.0435,1390,0.192,100.0,17.36,21.14,622.86,940,,,,,,
2634,RANDOM,0.0982,1385,0.198,100.0,17.43,25.87,596.85,1235,,,,,,
2635,BFD,1.67,310,0.84,100.0,74.93,87.43,136.33,17094,,,,,,
2635,BNB,94.11,268,0.931,100.0,86.67,94.26,124.11,9887,3411.0,514.0,1926.0,17317.0,309787.0,332955.0
2635,FFD,0.0614,1399,0.188,100.0,16.6,21.57,608.37,1498,,,,,,
2635,RANDOM,0.1317,1388,0.22,100.0,16.73,41.46,476.11,1360,,,,,,
2636,BFD,1.3288,550,0.824,100.0,70.03,88.35,226.53,10260,,,,,,
2636,BNB,197.283,515,0.86,100.0,74.79,91.67,219.05,18756,8022.0,1359.0,4922.0,23157.0,480411.0,517871.0
2636,FFD,0.029,1400,0.29,100.0,27.51,29.83,663.36,530,,,,,,
2636,RANDOM,1.1657,1400,0.265,73.08,20.32,41.95,487.72,14827,,,,,,
2637,BFD,1.2688,410,0.839,100.0,72.91,90.27,173.97,14226,,,,,,
2637,BNB,3150.6215,340,0.936,100.0,87.92,94.89,159.03,308500,104620.0,24483.0,92207.0,496228.0,9494867.0,10212405.0
2637,FFD,0.0501,1371,0.241,100.0,21.8,25.89,613.05,1158,,,,,,
2637,RANDOM,1.1483,1380,0.206,73.08,16.17,32.66,502.84,14565,,,,,,
2638,BFD,1.4475,332,0.869,100.0,76.95,90.62,144.59,14100,,,,,,
2638,BNB,116.1038,282,0.937,100.0,90.59,94.03,136.11,12510,4694.0,423.0,4403.0,19947.0,481260.0,510727.0
2638,FFD,0.0299,1371,0.203,100.0,18.63,22.71,625.22,725,,,,,,
2638,RANDOM,0.6957,1377,0.2,84.62,15.9,37.04,512.73,8611,,,,,,
2639,BFD,1.3995,420,0.883,100.0,78.15,93.31,182.64,10956,,,,,,
2639,BNB,11.1712,400,0.894,100.0,82.06,93.62,182.09,1145,332.0,187.0,361.0,1564.0,24463.0,26907.0
2639,FFD,0.0248,1394,0.254,100.0,23.55,26.72,643.58,509,,,,,,
2639,RANDOM,2.9214,502,0.195,42.31,14.1,37.04,154.15,30055,,,,,,
2640,BFD,1.7752,460,0.791,100.0,63.56,90.0,173.95,16578,,,,,,
2640,BNB,12903.1237,375,0.879,100.0,77.97,92.32,163.64,948416,183714.0,45894.0,196448.0,2449091.0,37365305.0,40240452.0
2640,FFD,0.0264,1371,0.246,100.0,21.33,26.46,579.06,871,,,,,,
2640,RANDOM,0.3843,1383,0.269,100.0,21.14,35.33,502.04,5832,,,,,,
2641,BFD,0.9514,535,0.866,100.0,73.17,94.45,218.41,6774,,,,,,
2641,BNB,39.916,500,0.91,100.0,78.29,97.57,209.51,3095,937.0,274.0,1231.0,5054.0,83360.0,90856.0
2641,FFD,0.0322,1375,0.305,100.0,28.47,31.34,638.29,624,,,,,,
2641,RANDOM,1.9383,1400,0.171,50.0,14.15,28.96,551.86,26488,,,,,,
2642,BFD,0.8181,465,0.844,100.0,74.38,90.67,201.06,9144,,,,,,
2642,BNB,332.2967,430,0.903,100.0,80.43,93.93,188.56,31474,8827.0,3269.0,8459.0,56887.0,908802.0,986244.0
2642,FFD,0.0385,1370,0.269,100.0,25.25,28.42,639.13,822,,,,,,
2642,RANDOM,0.084,1370,0.285,100.0,25.25,39.21,596.71,1138,,,,,,
2643,BFD,1.437,420,0.87,100.0,75.73,93.85,178.62,11742,,,,,,
2643,BNB,4.2197,400,0.898,100.0,79.51,93.46,174.17,272,34.0,4.0,142.0,756.0,7397.0,8333.0
2643,FFD,0.0307,1397,0.248,100.0,22.77,25.56,636.87,623,,,,,,
2643,RANDOM,0.0777,1397,0.258,100.0,22.77,48.78,605.69,1185,,,,,,
2644,BFD,1.1806,375,0.882,100.0,76.33,92.67,158.22,14544,,,,,,
2644,BNB,74.4052,330,0.913,100.0,86.73,92.9,156.38,8730,3383.0,694.0,2807.0,11698.0,188748.0,207330.0
2644,FFD,0.0336,1380,0.225,100.0,20.74,23.92,630.04,614,,,,,,
2644,RANDOM,0.1501,1376,0.259,100.0,20.8,38.79,518.62,1850,,,,,,
2645,BFD,1.6299,420,0.86,100.0,70.83,96.22,164.91,13302,,,,,,
2645,BNB,29.2055,340,0.916,100.0,87.5,92.24,162.05,3021,973.0,324.0,1424.0,4125.0,87179.0,94025.0
2645,FFD,0.0372,1399,0.239,100.0,21.26,26.24,614.05,746,,,,,,
2645,RANDOM,0.0716,1293,0.3,100.0,23.01,54.35,449.96,659,,,,,,
2646,BFD,1.3023,390,0.842,100.0,68.01,94.03,148.55,12960,,,,,,
2646,BNB,3238.5211,350,0.848,100.0,75.78,87.93,154.23,283169,73832.0,17695.0,62317.0,612719.0,9397785.0,10164348.0
2646,FFD,0.04,1385,0.217,100.0,19.15,24.12,600.56,907,,,,,,
2646,RANDOM,0.1181,1397,0.24,100.0,18.99,42.54,514.34,1248,,,,,,
2647,BFD,1.8066,362,0.847,100.0,74.8,89.7,156.95,19566,,,,,,
2647,BNB,272.3775,322,0.922,100.0,84.09,93.88,145.41,29760,12499.0,1749.0,8778.0,38922.0,760814.0,822762.0
2647,FFD,0.0456,1395,0.217,100.0,19.41,23.41,616.83,981,,,,,,
2647,RANDOM,0.5692,1360,0.232,88.46,17.81,43.9,473.29,7019,,,,,,
2648,BFD,1.2585,420,0.848,100.0,69.33,96.09,163.26,8904,,,,,,
2648,BNB,18.2754,420,0.81,100.0,69.33,89.69,174.63,1347,36.0,11.0,742.0,4406.0,58183.0,63378.0
2648,FFD,0.0283,1400,0.225,100.0,20.8,23.28,641.84,603,,,,,,
2648,RANDOM,1.9862,630,0.336,61.54,25.38,50.27,212.76,20226,,,,,,
2649,BFD,1.7655,350,0.867,100.0,74.77,92.06,147.08,15462,,,,,,
2649,BNB,104.8404,300,0.951,100.0,87.23,96.34,136.53,14496,6245.0,1801.0,4873.0,12816.0,271956.0,297691.0
2649,FFD,0.039,1399,0.206,100.0,18.71,24.23,628.79,997,,,,,,
2649,RANDOM,2.2097,700,0.211,57.69,15.55,30.9,223.98,22239,,,,,,
2650,BFD,1.5016,410,0.796,100.0,65.06,90.65,159.05,15294,,,,,,
2650,BNB,77.8408,300,0.942,100.0,88.91,95.62,141.04,8179,1918.0,290.0,1933.0,19693.0,260086.0,283920.0
2650,FFD,0.0426,1373,0.214,100.0,19.43,23.67,615.59,824,,,,,,
2650,RANDOM,0.0724,1293,0.261,100.0,20.63,42.67,473.77,705,,,,,,
2651,BFD,1.0659,470,0.871,100.0,79.89,90.76,213.68,4836,,,,,,
2651,BNB,129.0323,465,0.887,100.0,80.75,91.81,209.57,8525,618.0,220.0,1789.0,28106.0,326365.0,357098.0
2651,FFD,0.0403,1370,0.297,100.0,27.41,33.91,627.97,709,,,,,,
2651,RANDOM,0.0912,1355,0.314,100.0,27.71,37.19,586.22,855,,,,,,
2652,BFD,1.2016,350,0.882,100.0,76.92,93.26,149.33,10998,,,,,,
2652,BNB,310.5526,300,0.941,100.0,89.74,94.65,142.65,34592,11867.0,2600.0,8526.0,57427.0,776007.0,856427.0
2652,FFD,0.0367,1399,0.21,100.0,19.24,22.72,634.37,861,,,,,,
2652,RANDOM,0.6329,1326,0.214,84.62,16.39,41.49,461.17,8603,,,,,,
2653,BFD,1.1153,300,0.864,100.0,76.68,92.71,130.91,9234,,,,,,
2653,BNB,167.8309,280,0.876,100.0,82.16,88.4,130.71,21188,7202.0,2499.0,4935.0,31287.0,521554.0,567477.0
2653,FFD,0.0505,1365,0.192,100.0,16.85,21.55,588.47,852,,,,,,
2653,RANDOM,0.0696,1339,0.19,100.0,17.18,26.79,598.15,731,,,,,,
2654,BFD,0.91,410,0.899,100.0,80.25,94.25,180.42,7824,,,,,,
2654,BNB,102.5043,400,0.916,100.0,82.26,96.99,177.21,13017,5432.0,1620.0,3893.0,12905.0,330689.0,354539.0
2654,FFD,0.0361,1400,0.257,100.0,23.5,27.08,634.21,673,,,,,,
2654,RANDOM,0.0583,1378,0.29,100.0,23.88,40.3,541.99,557,,,,,,
2655,BFD,1.4889,460,0.83,100.0,70.43,87.29,188.84,11838,,,,,,
2655,BNB,987.4737,400,0.916,100.0,80.99,95.53,173.84,102185,38095.0,8241.0,34621.0,142389.0,2988589.0,3211935.0
2655,FFD,0.0178,1400,0.25,100.0,23.14,26.22,643.34,626,,,,,,
2655,RANDOM,0.0362,1347,0.304,100.0,24.05,51.3,495.03,564,,,,,,
2656,BFD,1.3454,420,0.875,100.0,79.46,91.02,188.73,11394,,,,,,
2656,BNB,24.6125,400,0.914,100.0,83.43,95.74,180.85,2897,1218.0,398.0,1027.0,2401.0,75218.0,80262.0
2656,FFD,0.0253,1400,0.26,100.0,23.84,27.41,636.89,568,,,,,,
2656,RANDOM,2.2972,954,0.153,53.85,11.89,24.77,339.29,24266,,,,,,
2657,BFD,1.1404,460,0.844,100.0,68.5,91.16,176.77,9810,,,,,,
2657,BNB,804.9266,396,0.879,100.0,79.57,91.05,177.31,69622,16160.0,3441.0,14349.0,166074.0,2165413.0,2365437.0
2657,FFD,0.041,1395,0.246,100.0,22.59,26.47,635.75,669,,,,,,
2657,RANDOM,0.1007,1389,0.265,100.0,22.69,38.46,579.02,1135,,,,,,
2658,BFD,1.5703,420,0.86,100.0,73.14,91.92,172.96,14286,,,,,,
2658,BNB,2750.1437,375,0.916,100.0,81.91,94.17,165.39,117127,33518.0,7055.0,37258.0,228310.0,3873484.0,4179625.0
2658,FFD,0.0237,1399,0.25,100.0,21.96,28.74,602.71,879,,,,,,
2658,RANDOM,1.4318,672,0.235,61.54,19.36,24.77,263.26,20318,,,,,,
2659,BFD,1.3062,478,0.785,100.0,64.78,88.65,188.26,10854,,,,,,
2659,BNB,2216.276,390,0.898,100.0,79.4,93.53,169.4,199579,72001.0,12730.0,35450.0,339156.0,5996101.0,6455438.0
2659,FFD,0.0531,1380,0.247,100.0,22.44,26.24,621.7,1449,,,,,,
2659,RANDOM,1.0247,1375,0.22,76.92,17.58,39.43,515.39,12594,,,,,,
2660,BFD,1.3348,330,0.909,100.0,79.51,95.42,141.26,12948,,,,,,
2660,BNB,104.5569,300,0.928,100.0,87.46,93.68,140.92,16673,8116.0,982.0,3147.0,17955.0,407386.0,437586.0
2660,FFD,0.036,1392,0.206,100.0,18.85,23.28,631.38,830,,,,,,
2660,RANDOM,0.1192,1340,0.248,100.0,19.58,56.54,492.91,1381,,,,,,
2661,BFD,0.958,530,0.883,100.0,73.12,93.74,210.03,7722,,,,,,
2661,BNB,4.2507,510,0.858,100.0,75.99,91.43,222.06,277,50.0,1.0,146.0,677.0,8437.0,9311.0
2661,FFD,0.0314,1380,0.307,100.0,28.08,32.54,625.85,602,,,,,,
2661,RANDOM,1.0824,1400,0.219,57.69,20.97,26.52,667.38,22354,,,,,,
2662,BFD,1.0902,460,0.831,100.0,65.27,92.52,167.25,12240,,,,,,
2662,BNB,4840.1021,375,0.9,100.0,80.07,93.03,164.32,530492,208525.0,53703.0,131570.0,679223.0,14111051.0,15184072.0
2662,FFD,0.0389,1371,0.236,100.0,21.9,24.17,631.9,943,,,,,,
2662,RANDOM,0.1244,1391,0.253,100.0,21.59,46.59,574.93,1718,,,,,,
2663,BFD,1.1536,415,0.864,100.0,75.7,92.23,178.29,11226,,,,,,
2663,BNB,496.6967,375,0.924,100.0,83.78,94.3,168.31,48358,15777.0,3841.0,14511.0,80781.0,1298420.0,1413330.0
2663,FFD,0.0245,1371,0.244,100.0,22.92,26.21,641.05,621,,,,,,
2663,RANDOM,2.7832,762,0.156,42.31,12.27,24.77,276.96,30237,,,,,,
2664,BFD,0.9713,295,0.917,100.0,83.79,93.97,133.52,8298,,,,,,
2664,BNB,101.0857,280,0.923,100.0,88.28,92.83,133.55,8880,1318.0,359.0,3614.0,23506.0,348088.0,376885.0
2664,FFD,0.0355,1390,0.187,100.0,17.78,19.36,659.09,843,,,,,,
2664,RANDOM,0.0679,1390,0.223,100.0,17.78,49.45,516.5,773,,,,,,
2665,BFD,1.0148,530,0.847,100.0,69.76,91.86,208.42,7314,,,,,,
2665,BNB,49.1849,440,0.925,100.0,84.03,95.36,197.8,4456,1332.0,482.0,1607.0,7042.0,145834.0,156297.0
2665,FFD,0.0283,1395,0.284,100.0,26.51,30.83,647.0,560,,,,,,
2665,RANDOM,0.4501,1400,0.263,88.46,23.63,41.57,620.51,7053,,,,,,
2666,BFD,1.4105,330,0.906,100.0,78.66,96.23,140.01,14118,,,,,,
2666,BNB,63.5899,300,0.939,100.0,86.53,95.62,137.28,8827,3863.0,489.0,3149.0,10369.0,256559.0,274429.0
2666,FFD,0.0566,1400,0.204,100.0,18.54,22.15,631.41,1583,,,,,,
2666,RANDOM,0.938,1392,0.177,76.92,14.13,36.79,519.55,12397,,,,,,
2667,BFD,1.1416,360,0.874,100.0,75.22,93.87,150.85,13872,,,,,,
2667,BNB,48.7435,310,0.933,100.0,87.35,95.17,144.42,5965,2367.0,563.0,2715.0,6455.0,127426.0,139526.0
2667,FFD,0.031,1382,0.217,100.0,19.59,23.1,615.42,684,,,,,,
2667,RANDOM,2.3093,660,0.181,53.85,14.55,31.15,248.75,24317,,,,,,
2668,BFD,0.9564,555,0.852,100.0,75.25,90.12,240.74,5706,,,,,,
2668,BNB,30.3116,530,0.844,100.0,78.8,87.35,246.15,2399,423.0,106.0,746.0,6170.0,69364.0,76809.0
