order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2500,BFD,1.0871,360,0.882,100.0,75.62,93.99,150.16,10224,,,,,,
2500,BNB,2235.8379,322,0.918,100.0,84.54,93.06,147.2,218608,85480.0,6831.0,60574.0,352243.0,6006778.0,6511906.0
2500,FFD,0.0357,1400,0.209,100.0,19.45,21.62,648.92,744,,,,,,
2500,RANDOM,0.06,1118,0.324,100.0,24.35,55.16,373.66,509,,,,,,
2501,BFD,1.05,348,0.873,100.0,74.56,94.7,144.37,7428,,,,,,
2501,BNB,4.1142,300,0.925,100.0,86.49,92.86,139.54,324,86.0,4.0,106.0,735.0,8945.0,9876.0
2501,FFD,0.0642,1399,0.208,100.0,18.55,23.63,614.33,1486,,,,,,
2501,RANDOM,0.078,1198,0.254,100.0,21.66,35.71,496.29,645,,,,,,
2502,BFD,1.4446,330,0.798,100.0,70.4,85.72,142.92,16416,,,,,,
2502,BNB,104.9112,280,0.908,100.0,82.97,92.58,126.74,12049,3971.0,980.0,2983.0,20453.0,324021.0,352408.0
2502,FFD,0.0483,1385,0.19,100.0,16.77,21.71,602.49,1026,,,,,,
2502,RANDOM,0.0603,1201,0.255,100.0,19.34,39.54,408.22,596,,,,,,
2503,BFD,1.4006,260,0.833,100.0,78.55,85.61,122.18,12000,,,,,,
2503,BNB,24.7109,0,0.0,0.0,,0.0,-1.0,2087,269.0,11.0,596.0,6357.0,78908.0,86141.0
2503,FFD,0.0457,1395,0.164,100.0,14.64,18.62,614.47,1133,,,,,,
2503,RANDOM,0.0516,900,0.297,100.0,22.69,44.6,310.86,462,,,,,,
2504,BFD,1.5041,420,0.868,100.0,74.08,98.15,173.86,10206,,,,,,
2504,BNB,19.9963,360,0.938,100.0,86.42,96.06,164.65,2473,978.0,254.0,818.0,2859.0,51751.0,56660.0
2504,FFD,0.0293,1395,0.237,100.0,22.3,26.09,652.33,582,,,,,,
2504,RANDOM,0.0937,1400,0.288,100.0,22.22,56.31,492.21,1087,,,,,,
2505,BFD,0.7387,413,0.874,100.0,74.53,92.61,170.79,9522,,,,,,
2505,BNB,1773.5147,350,0.937,100.0,87.95,95.3,163.63,231278,114450.0,19184.0,55001.0,201781.0,4787710.0,5178126.0
2505,FFD,0.0223,1365,0.254,100.0,22.55,28.31,597.13,773,,,,,,
2505,RANDOM,0.0377,1366,0.289,100.0,22.53,42.08,490.47,573,,,,,,
2506,BFD,0.8948,324,0.94,100.0,82.36,96.6,139.14,6420,,,,,,
2506,BNB,15.9424,316,0.94,100.0,84.45,95.77,140.19,2762,1403.0,120.0,563.0,2865.0,51283.0,56234.0
2506,FFD,0.0692,1395,0.201,100.0,19.13,20.88,661.49,1909,,,,,,
2506,RANDOM,0.0747,1295,0.246,100.0,20.61,41.84,522.44,720,,,,,,
2507,BFD,1.232,455,0.811,100.0,63.92,94.8,166.5,13260,,,,,,
2507,BNB,1317.3699,340,0.919,100.0,85.54,93.07,157.41,162748,72300.0,14013.0,30322.0,188895.0,3367480.0,3673010.0
2507,FFD,0.0463,1365,0.244,100.0,21.31,25.62,584.38,726,,,,,,
2507,RANDOM,1.3363,1365,0.204,72.0,15.79,35.84,485.09,15182,,,,,,
2508,BFD,1.2378,420,0.819,100.0,66.37,92.9,160.74,12528,,,,,,
2508,BNB,28.9847,330,0.92,100.0,84.47,94.77,150.25,3563,1392.0,427.0,1749.0,3378.0,81380.0,88326.0
2508,FFD,0.0318,1390,0.225,100.0,20.05,24.22,611.15,693,,,,,,
2508,RANDOM,0.1183,1400,0.267,100.0,19.91,49.61,462.84,1494,,,,,,
2509,BFD,1.4189,260,0.714,100.0,63.74,73.63,114.45,14754,,,,,,
2509,BNB,70.6921,220,0.824,100.0,75.33,87.91,99.67,6079,1481.0,109.0,2078.0,14243.0,334009.0,351920.0
2509,FFD,0.0249,1399,0.131,100.0,11.85,14.91,628.24,945,,,,,,
