order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
3014,FFD,0.0536,1395,0.257,100.0,23.32,28.88,625.53,1106,,,,,,
3014,RANDOM,1.0452,1375,0.247,80.0,19.51,35.33,503.26,12900,,,,,,
3015,BFD,1.6314,560,0.874,100.0,79.36,90.83,251.56,14520,,,,,,
3015,BNB,138.9519,0,0.0,0.0,,0.0,-1.0,11727,5428.0,1126.0,3211.0,10932.0,259214.0,279911.0
3015,FFD,0.0522,1395,0.341,100.0,31.86,37.23,647.43,1237,,,,,,
3015,RANDOM,2.1097,1384,0.229,66.67,17.55,38.84,480.12,21878,,,,,,
3016,BFD,2.0426,430,0.86,100.0,72.73,93.47,175.91,16194,,,,,,
3016,BNB,3.2742,0,0.0,0.0,,0.0,-1.0,117,1.0,0.0,63.0,405.0,4577.0,5046.0
3016,FFD,0.0444,1380,0.254,100.0,22.66,28.55,606.28,874,,,,,,
3016,RANDOM,0.3966,1391,0.255,96.67,21.55,38.84,569.65,4552,,,,,,
3017,BFD,1.7571,410,0.877,100.0,78.41,91.59,180.83,17706,,,,,,
3017,BNB,3251.1359,375,0.924,100.0,85.73,93.48,172.91,376845,169584.0,26758.0,98196.0,427319.0,12002145.0,12724002.0
3017,FFD,0.0369,1396,0.252,100.0,23.03,25.98,631.13,971,,,,,,
3017,RANDOM,1.9004,1400,0.19,66.67,15.11,47.11,518.92,21631,,,,,,
3018,BFD,1.6026,493,0.876,100.0,76.38,93.45,210.24,15018,,,,,,
3018,BNB,2901.039,440,0.944,100.0,85.58,97.01,197.3,204829,42225.0,11416.0,60434.0,490597.0,6146921.0,6751593.0
3018,FFD,0.0545,1392,0.292,100.0,27.05,30.57,641.28,1373,,,,,,
3018,RANDOM,0.0882,1375,0.342,100.0,27.38,55.16,517.63,920,,,,,,
3019,BFD,1.5728,480,0.881,100.0,76.91,93.09,205.16,13230,,,,,,
3019,BNB,1793.7967,430,0.933,100.0,85.85,95.39,196.45,137069,36155.0,3237.0,45975.0,305241.0,5127996.0,5518604.0
3019,FFD,0.0382,1395,0.282,100.0,26.46,29.31,651.61,880,,,,,,
3019,RANDOM,2.6111,1397,0.178,50.0,14.22,37.52,523.94,31011,,,,,,
3020,BFD,1.572,480,0.883,100.0,79.38,93.15,213.06,14916,,,,,,
3020,BNB,1430.2357,0,0.0,0.0,,0.0,-1.0,102351,28712.0,2340.0,17347.0,236802.0,2745450.0,3030651.0
3020,FFD,0.0502,1380,0.313,100.0,27.61,34.05,598.12,1246,,,,,,
3020,RANDOM,1.4036,1370,0.288,76.67,21.17,54.13,437.71,17359,,,,,,
3021,BFD,2.1156,433,0.89,100.0,78.56,96.06,187.87,13848,,,,,,
3021,BNB,3.3507,0,0.0,0.0,,0.0,-1.0,117,1.0,0.0,63.0,405.0,4577.0,5046.0
3021,FFD,0.0324,1385,0.266,100.0,24.56,27.83,633.72,696,,,,,,
3021,RANDOM,1.4055,1230,0.272,76.67,21.01,44.14,435.03,14473,,,,,,
3022,BFD,1.5767,430,0.857,100.0,72.69,93.65,176.56,13386,,,,,,
3022,BNB,108.5211,405,0.847,100.0,77.18,87.71,182.83,6873,719.0,144.0,2237.0,20910.0,310077.0,334087.0
3022,FFD,0.0455,1399,0.248,100.0,22.34,25.3,622.95,766,,,,,,
3022,RANDOM,1.6904,1050,0.228,73.33,18.63,32.22,408.54,16455,,,,,,
3023,BFD,1.5778,500,0.885,100.0,78.6,91.83,218.47,12420,,,,,,
3023,BNB,187.0664,462,0.916,100.0,85.06,93.79,213.26,21509,9985.0,2608.0,6102.0,16959.0,468790.0,504444.0
3023,FFD,0.0342,1397,0.296,100.0,28.13,29.83,662.92,743,,,,,,
3023,RANDOM,3.0336,922,0.151,50.0,13.28,24.53,399.41,30212,,,,,,
3024,BFD,2.406,373,0.777,100.0,65.02,89.45,150.02,28458,,,,,,
3024,BNB,91.0364,280,0.919,100.0,86.61,92.9,131.45,7805,1702.0,505.0,2167.0,17973.0,318653.0,341000.0
3024,FFD,0.072,1395,0.202,100.0,17.38,24.72,582.91,1610,,,,,,
3024,RANDOM,0.0611,1151,0.263,100.0,21.07,38.95,432.22,601,,,,,,
3025,BFD,1.5316,466,0.89,100.0,78.91,94.93,203.16,17238,,,,,,
3025,BNB,5662.72,440,0.92,100.0,83.57,94.62,197.84,499108,188350.0,46438.0,144718.0,677724.0,13205582.0,14262812.0
3025,FFD,0.0353,1371,0.291,100.0,26.82,30.54,626.09,883,,,,,,
3025,RANDOM,3.4669,542,0.268,43.33,22.48,31.15,218.84,34238,,,,,,
3026,BFD,1.5911,401,0.886,100.0,78.28,93.78,174.0,15300,,,,,,
3026,BNB,751.0999,396,0.925,100.0,79.27,96.77,164.88,65774,15565.0,821.0,6239.0,174912.0,1812792.0,2010329.0
3026,FFD,0.0386,1395,0.235,100.0,22.5,24.46,665.15,934,,,,,,
3026,RANDOM,1.444,1334,0.197,73.33,15.22,40.9,469.42,18240,,,,,,
3027,BFD,2.3404,428,0.849,100.0,71.88,93.51,175.23,21306,,,,,,
3027,BNB,3528.4408,375,0.912,100.0,82.04,94.03,166.46,301960,86413.0,19566.0,41347.0,636548.0,9219221.0,10003095.0
3027,FFD,0.0408,1375,0.239,100.0,22.38,24.59,640.45,933,,,,,,
3027,RANDOM,0.104,1358,0.276,100.0,22.66,48.43,530.9,1084,,,,,,
3028,BFD,2.1927,468,0.902,100.0,78.61,96.18,199.47,13350,,,,,,
3028,BNB,10.9159,0,0.0,0.0,,0.0,-1.0,721,16.0,3.0,382.0,2412.0,29776.0,32589.0
3028,FFD,0.049,1382,0.283,100.0,26.62,29.25,648.06,1303,,,,,,
3028,RANDOM,2.7636,1010,0.206,53.33,16.0,30.9,359.82,28134,,,,,,
3029,BFD,2.381,475,0.807,100.0,68.15,90.64,193.76,19164,,,,,,
3029,BNB,9566.2062,400,0.902,100.0,80.93,94.33,177.15,524078,69794.0,7617.0,69904.0,1639318.0,21260774.0,23047407.0
3029,FFD,0.0332,1375,0.258,100.0,23.54,28.17,622.59,1163,,,,,,
3029,RANDOM,0.4372,1375,0.254,93.33,21.66,36.16,569.5,6257,,,,,,
3030,BFD,1.663,350,0.889,100.0,81.31,92.33,158.6,13716,,,,,,
3030,BNB,1734.873,330,0.922,100.0,86.24,94.27,153.5,169544,53046.0,5866.0,46154.0,337422.0,5547919.0,5990407.0
3030,FFD,0.0622,1385,0.217,100.0,20.55,22.81,653.78,1499,,,,,,
3030,RANDOM,0.1082,1390,0.25,100.0,20.47,52.48,539.78,1009,,,,,,
3031,BFD,1.9599,520,0.854,100.0,73.44,93.8,217.8,11910,,,,,,
3031,BNB,49.1088,0,0.0,0.0,,0.0,-1.0,3365,456.0,48.0,1261.0,9684.0,125972.0,137421.0
3031,FFD,0.0438,1385,0.288,100.0,27.57,28.79,662.9,1144,,,,,,
3031,RANDOM,0.8683,1375,0.278,73.33,20.91,51.35,460.46,16588,,,,,,
3032,BFD,1.2549,465,0.916,100.0,79.08,96.56,195.68,6996,,,,,,
3032,BNB,6.5523,446,0.899,100.0,82.45,93.06,202.84,624,226.0,30.0,244.0,952.0,14914.0,16366.0
3032,FFD,0.0443,1400,0.286,100.0,26.27,30.17,637.97,943,,,,,,
3032,RANDOM,0.5957,1385,0.263,83.33,22.98,47.97,592.14,10735,,,,,,
3033,BFD,2.0225,460,0.834,100.0,68.3,94.31,179.01,20112,,,,,,
3033,BNB,15691.6646,390,0.9,100.0,80.56,92.72,172.09,1098941,201540.0,20272.0,282833.0,3003791.0,43497220.0,47005656.0
3033,FFD,0.0371,1396,0.247,100.0,22.51,25.87,631.03,1006,,,,,,
3033,RANDOM,0.4974,1365,0.262,90.0,20.15,40.74,477.09,6665,,,,,,
3034,BFD,2.0925,620,0.858,100.0,68.56,94.95,232.06,11238,,,,,,
3034,BNB,3.4189,0,0.0,0.0,,0.0,-1.0,130,0.0,0.0,58.0,467.0,3278.0,3803.0
3034,FFD,0.034,1400,0.327,100.0,30.36,33.91,645.58,715,,,,,,
3034,RANDOM,0.6377,1400,0.263,83.33,23.8,34.6,626.9,10909,,,,,,
3035,BFD,2.2999,590,0.787,100.0,69.03,81.39,253.65,15918,,,,,,
3035,BNB,26541.2563,488,0.902,100.0,83.46,92.16,224.23,2495065,866718.0,188108.0,590610.0,4115400.0,76373004.0,82133840.0
3035,FFD,0.0386,1365,0.331,100.0,29.84,35.56,606.93,747,,,,,,
3035,RANDOM,0.9593,1400,0.313,93.33,26.76,45.32,581.58,10833,,,,,,
3036,BFD,1.9592,330,0.912,100.0,82.29,95.86,147.1,23322,,,,,,
3036,BNB,593.4532,322,0.916,100.0,84.33,94.29,147.04,86512,40222.0,4328.0,20204.0,103064.0,2409806.0,2577624.0
3036,FFD,0.0517,1371,0.22,100.0,19.81,22.93,610.39,1264,,,,,,
3036,RANDOM,0.6305,1397,0.202,86.67,16.08,36.79,518.41,8807,,,,,,
3037,BFD,1.4011,333,0.935,100.0,84.12,97.33,147.89,15558,,,,,,
3037,BNB,36.5989,310,0.945,100.0,90.36,95.17,147.86,3627,1092.0,102.0,938.0,7590.0,115360.0,125082.0
3037,FFD,0.0521,1394,0.22,100.0,20.09,24.47,630.17,1127,,,,,,
3037,RANDOM,1.1921,1375,0.158,73.33,13.2,42.4,554.13,16888,,,,,,
3038,BFD,1.1339,480,0.905,100.0,85.17,92.71,224.98,7218,,,,,,
3038,BNB,414.614,468,0.927,100.0,87.35,94.74,219.58,31243,6689.0,2307.0,8496.0,71436.0,1068720.0,1157648.0
3038,FFD,0.0594,1400,0.319,100.0,29.2,34.22,636.21,1276,,,,,,
3038,RANDOM,0.4753,1345,0.339,90.0,28.26,56.18,537.42,8019,,,,,,
3039,BFD,1.6701,360,0.9,100.0,82.18,92.84,162.8,17466,,,,,,
3039,BNB,2073.6114,333,0.926,100.0,88.85,93.34,159.54,185453,66754.0,5089.0,54254.0,328293.0,5586255.0,6040645.0
3039,FFD,0.0433,1376,0.238,100.0,21.5,25.73,613.89,1043,,,,,,
3039,RANDOM,1.0274,1365,0.229,80.0,17.11,47.6,451.04,13162,,,,,,
3040,BFD,1.8742,460,0.806,100.0,67.57,89.87,185.76,17460,,,,,,
3040,BNB,894.8195,0,0.0,0.0,,0.0,-1.0,58672,37.0,14.0,9571.0,224867.0,2868788.0,3103277.0
3040,FFD,0.054,1390,0.239,100.0,22.36,24.91,645.76,1360,,,,,,
3040,RANDOM,0.1473,1390,0.271,100.0,22.36,46.0,548.87,1804,,,,,,
3041,BFD,1.2054,468,0.902,100.0,84.85,92.6,219.19,6888,,,,,,
3041,BNB,137.6747,462,0.94,100.0,85.95,96.47,209.24,10438,2701.0,792.0,3579.0,20678.0,383197.0,410947.0
3041,FFD,0.0416,1396,0.314,100.0,28.44,33.11,625.74,982,,,,,,
3041,RANDOM,0.6899,1400,0.262,80.0,22.75,38.55,595.23,12878,,,,,,
3042,BFD,1.198,466,0.858,100.0,74.72,91.93,198.56,12864,,,,,,
3042,BNB,1084.7869,403,0.931,100.0,86.4,94.63,185.87,107510,37016.0,7825.0,22524.0,183281.0,2697178.0,2947824.0
3042,FFD,0.0553,1399,0.279,100.0,24.89,30.4,615.99,1213,,,,,,
3042,RANDOM,1.7017,1380,0.204,66.67,16.15,38.14,507.53,20866,,,,,,
3043,BFD,1.7472,466,0.915,100.0,82.53,95.84,207.77,11442,,,,,,
3043,BNB,128.8853,460,0.919,100.0,83.61,95.77,207.08,10347,3135.0,666.0,1829.0,20474.0,269985.0,296089.0
3043,FFD,0.0537,1385,0.3,100.0,27.77,32.13,636.46,1236,,,,,,
3043,RANDOM,2.215,1397,0.156,50.0,12.9,37.87,550.94,30343,,,,,,
3044,BFD,1.5459,440,0.901,100.0,81.11,94.46,195.64,17688,,,,,,
3044,BNB,1750.2121,413,0.927,100.0,86.42,95.29,191.42,212537,95697.0,17521.0,42161.0,241837.0,4809675.0,5206891.0
3044,FFD,0.0525,1400,0.287,100.0,25.49,30.56,611.84,1014,,,,,,
3044,RANDOM,2.0091,1400,0.181,56.67,14.61,28.71,531.98,26629,,,,,,
3045,BFD,1.8568,550,0.86,100.0,74.28,90.92,231.71,18492,,,,,,
3045,BNB,222.7326,480,0.906,100.0,85.11,93.77,224.52,16853,4760.0,1567.0,6847.0,28865.0,512681.0,554720.0
3045,FFD,0.0332,1400,0.31,100.0,29.18,32.91,657.49,703,,,,,,
3045,RANDOM,0.3847,1385,0.313,93.33,27.62,48.08,601.15,5472,,,,,,
3046,BFD,1.7147,463,0.89,100.0,76.7,93.49,194.51,12210,,,,,,
3046,BNB,855.5312,460,0.866,100.0,77.2,90.4,202.07,75817,28139.0,6355.0,20803.0,109990.0,2059932.0,2225219.0
3046,FFD,0.0514,1371,0.283,100.0,25.9,29.73,621.84,1227,,,,,,
3046,RANDOM,2.3824,830,0.299,60.0,21.93,43.9,264.67,24332,,,,,,
3047,BFD,1.5323,465,0.902,100.0,77.52,96.11,194.38,11538,,,,,,
3047,BNB,431.1068,401,0.943,100.0,89.9,95.89,190.67,44217,16120.0,4290.0,12799.0,61939.0,1261051.0,1356199.0
3047,FFD,0.0429,1375,0.284,100.0,26.22,31.73,631.27,1025,,,,,,
3047,RANDOM,0.1089,1303,0.297,100.0,27.67,42.16,604.67,1244,,,,,,
3048,BFD,1.7817,403,0.885,100.0,81.82,90.67,184.94,14316,,,,,,
3048,BNB,466.7799,399,0.94,100.0,82.64,97.69,172.09,42557,12844.0,982.0,3892.0,97171.0,1154332.0,1269221.0
3048,FFD,0.0495,1386,0.25,100.0,23.79,26.1,657.02,1259,,,,,,
3048,RANDOM,0.2066,1371,0.271,96.67,23.11,50.73,568.26,2729,,,,,,
3049,BFD,1.2838,465,0.883,100.0,74.77,95.89,190.31,18180,,,,,,
3049,BNB,565.5046,405,0.93,100.0,85.85,95.22,185.71,39976,5176.0,751.0,11755.0,118449.0,1426675.0,1562806.0
3049,FFD,0.0255,1400,0.265,100.0,24.84,27.73,653.73,996,,,,,,
3049,RANDOM,0.2126,1395,0.289,100.0,24.92,44.84,586.48,3131,,,,,,
3050,BFD,2.3267,475,0.801,100.0,67.31,88.29,192.21,20232,,,,,,
3050,BNB,4163.0564,455,0.839,100.0,70.27,91.86,183.33,215039,241.0,63.0,46009.0,812572.0,9961799.0,10820684.0
3050,FFD,0.0563,1385,0.243,100.0,23.08,26.26,656.98,1507,,,,,,
3050,RANDOM,0.0769,1230,0.334,100.0,25.99,51.83,438.83,713,,,,,,
3051,BFD,1.4456,345,0.864,100.0,75.34,88.5,147.24,11496,,,,,,
3051,BNB,20.4649,300,0.914,100.0,86.64,92.61,141.81,1839,260.0,86.0,522.0,5079.0,72733.0,78680.0
3051,FFD,0.0644,1365,0.214,100.0,19.04,23.24,596.94,1409,,,,,,
3051,RANDOM,0.0739,1375,0.253,100.0,18.9,46.29,453.87,730,,,,,,
3052,BFD,1.8607,520,0.853,100.0,73.22,95.43,217.08,13476,,,,,,
3052,BNB,9.5899,0,0.0,0.0,,0.0,-1.0,649,0.0,0.0,414.0,2187.0,26585.0,29186.0
3052,FFD,0.0436,1395,0.291,100.0,27.29,30.72,651.47,1024,,,,,,
3052,RANDOM,1.3381,1380,0.266,76.67,19.84,44.62,454.28,14367,,,,,,
3053,BFD,2.3569,460,0.848,100.0,72.45,92.94,190.91,19590,,,,,,
3053,BNB,158.8765,435,0.873,100.0,76.62,92.05,187.06,9952,442.0,121.0,2964.0,34014.0,484971.0,522512.0
3053,FFD,0.0496,1400,0.258,100.0,23.81,28.01,642.12,994,,,,,,
3053,RANDOM,0.1061,1395,0.264,100.0,23.89,33.16,623.94,1247,,,,,,
3054,BFD,2.0412,463,0.855,100.0,76.59,88.63,204.6,17094,,,,,,
3054,BNB,238.0888,433,0.878,100.0,81.89,91.23,200.85,27695,12262.0,2567.0,6805.0,29775.0,641367.0,692776.0
3054,FFD,0.0389,1400,0.282,100.0,25.33,30.73,621.33,837,,,,,,
3054,RANDOM,0.2892,1396,0.287,96.67,24.47,50.97,577.2,4338,,,,,,
3055,BFD,1.808,465,0.899,100.0,73.96,95.98,182.41,13368,,,,,,
3055,BNB,272.4831,430,0.875,100.0,79.98,92.29,194.76,21057,4901.0,1667.0,6793.0,44565.0,622444.0,680370.0
3055,FFD,0.0788,1373,0.273,100.0,25.05,29.3,625.97,2038,,,,,,
3055,RANDOM,1.0923,1400,0.264,83.33,19.76,47.84,464.47,11688,,,,,,
3056,BFD,2.0749,349,0.878,100.0,78.56,94.05,153.98,21648,,,,,,
3056,BNB,13051.7782,320,0.918,100.0,85.68,93.35,148.5,1190174,362569.0,19563.0,180602.0,2669314.0,37525941.0,40757989.0
3056,FFD,0.0422,1396,0.209,100.0,19.64,21.75,653.17,1270,,,,,,
3056,RANDOM,3.1734,374,0.32,46.67,24.78,43.17,132.3,32149,,,,,,
3057,BFD,1.9415,530,0.885,100.0,76.94,93.5,225.19,11328,,,,,,
3057,BNB,1230.6346,0,0.0,0.0,,0.0,-1.0,72570,2600.0,183.0,23707.0,252663.0,2896795.0,3175948.0
3057,FFD,0.0596,1400,0.318,100.0,29.13,33.67,635.27,999,,,,,,
3057,RANDOM,1.1918,1400,0.227,70.0,21.06,26.52,644.1,18756,,,,,,
3058,BFD,2.7609,395,0.885,100.0,77.01,93.54,167.97,22974,,,,,,
3058,BNB,79.0218,353,0.921,100.0,86.17,94.02,164.38,6062,2026.0,328.0,1746.0,10637.0,216793.0,231530.0
3058,FFD,0.0385,1399,0.235,100.0,21.74,26.64,641.99,850,,,,,,
3058,RANDOM,1.7793,920,0.251,70.0,20.62,44.0,359.0,18277,,,,,,
3059,BFD,1.5167,360,0.905,100.0,81.08,95.56,159.17,10758,,,,,,
3059,BNB,115.209,330,0.928,100.0,88.45,94.62,156.83,10326,2989.0,613.0,3730.0,19529.0,436756.0,463617.0
3059,FFD,0.0537,1371,0.237,100.0,21.29,24.25,608.27,1106,,,,,,
3059,RANDOM,2.3307,414,0.275,60.0,22.93,38.46,165.72,24402,,,,,,
3060,BFD,1.9695,355,0.847,100.0,74.7,90.7,153.7,16320,,,,,,
3060,BNB,1336.8089,319,0.913,100.0,83.14,93.77,143.76,107976,15850.0,1934.0,23152.0,319782.0,4317065.0,4677783.0
3060,FFD,0.0459,1396,0.205,100.0,19.0,21.43,644.2,1131,,,,,,
3060,RANDOM,0.1233,1373,0.254,100.0,19.32,40.65,471.74,1263,,,,,,
3061,BFD,1.8724,330,0.903,100.0,79.96,94.96,143.72,21144,,,,,,
3061,BNB,373.3335,310,0.937,100.0,85.11,95.72,139.39,36806,10849.0,1177.0,11020.0,75994.0,1641109.0,1740149.0
3061,FFD,0.142,1400,0.207,100.0,18.85,22.15,632.82,3896,,,,,,
3061,RANDOM,0.6179,1380,0.193,86.67,15.32,40.98,509.96,9197,,,,,,
3062,BFD,2.0545,520,0.728,100.0,59.22,86.04,200.37,24408,,,,,,
3062,BNB,752.3512,420,0.846,100.0,73.32,89.91,177.73,41545,5331.0,278.0,9464.0,128646.0,1654562.0,1798281.0
3062,FFD,0.0431,1400,0.235,100.0,22.0,24.57,652.34,1077,,,,,,
3062,RANDOM,3.1375,700,0.293,46.67,22.08,45.21,235.27,32146,,,,,,
3063,BFD,1.9744,595,0.801,100.0,64.16,88.54,223.61,18522,,,,,,
3063,BNB,5285.2577,465,0.91,100.0,82.1,94.88,207.2,406463,122237.0,30244.0,101840.0,761482.0,12878179.0,13893982.0
3063,FFD,0.0597,1375,0.296,100.0,27.77,30.76,642.25,1611,,,,,,
3063,RANDOM,0.1201,1338,0.325,100.0,28.53,51.21,577.02,1324,,,,,,
3064,BFD,2.9385,465,0.867,100.0,72.43,93.8,186.58,19158,,,,,,
3064,BNB,4.4562,0,0.0,0.0,,0.0,-1.0,149,0.0,0.0,79.0,522.0,5794.0,6395.0
3064,FFD,0.0483,1395,0.252,100.0,24.14,26.09,665.81,1096,,,,,,
3064,RANDOM,2.3992,880,0.292,60.0,21.36,43.9,277.78,24312,,,,,,
3065,BFD,2.2772,460,0.808,100.0,65.62,92.63,176.68,23838,,,,,,
3065,BNB,3628.135,390,0.863,100.0,77.39,88.78,172.61,243297,6949.0,510.0,53308.0,882570.0,11411965.0,12355302.0
3065,FFD,0.0445,1400,0.23,100.0,21.56,24.78,653.98,1191,,,,,,
3065,RANDOM,0.2731,1400,0.236,96.67,20.62,34.85,600.33,3505,,,,,,
3066,BFD,1.5164,480,0.87,100.0,78.58,90.91,214.14,13998,,,,,,
3066,BNB,761.9546,465,0.901,100.0,81.11,93.86,206.82,47365,654.0,165.0,9664.0,175671.0,1750393.0,1936547.0
3066,FFD,0.057,1365,0.287,100.0,27.63,28.88,656.62,1177,,,,,,
3066,RANDOM,1.8133,1355,0.219,60.0,16.59,45.16,460.65,24819,,,,,,
3067,BFD,0.9203,600,0.882,100.0,79.52,89.93,267.2,5934,,,,,,
3067,BNB,2.2309,0,0.0,0.0,,0.0,-1.0,130,0.0,0.0,58.0,467.0,3278.0,3803.0
3067,FFD,0.0385,1390,0.369,100.0,34.32,37.54,643.18,699,,,,,,
3067,RANDOM,0.6008,1400,0.318,83.33,29.73,36.6,652.08,11192,,,,,,
3068,BFD,1.4023,550,0.852,100.0,78.48,88.42,251.47,11508,,,,,,
3068,BNB,757.3953,530,0.854,100.0,81.44,86.44,252.19,73797,31613.0,7730.0,27262.0,71201.0,1942740.0,2080546.0
3068,FFD,0.0354,1400,0.339,100.0,30.83,36.19,630.65,794,,,,,,
3068,RANDOM,3.6526,870,0.146,40.0,11.8,19.12,330.77,36388,,,,,,
