order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
2900,BFD,1.5281,420,0.9,100.0,80.48,97.53,185.1,15726,,,,,,
2900,BNB,3440.2044,400,0.911,100.0,84.51,93.2,184.31,346384,148811.0,31890.0,76079.0,405882.0,7909435.0,8572097.0
2900,FFD,0.0471,1385,0.274,100.0,24.41,29.01,607.96,1054,,,,,,
2900,RANDOM,0.1237,1390,0.335,100.0,24.32,59.42,433.22,1460,,,,,,
2901,BFD,2.0035,460,0.835,100.0,72.23,90.49,194.22,16752,,,,,,
2901,BNB,580.1844,433,0.868,100.0,76.73,91.22,188.13,42976,10337.0,2623.0,9571.0,97518.0,1650124.0,1770173.0
2901,FFD,0.0301,1395,0.257,100.0,23.82,26.3,643.08,639,,,,,,
2901,RANDOM,0.0777,1360,0.333,100.0,24.43,51.96,433.65,660,,,,,,
2902,BFD,1.1171,480,0.901,100.0,81.24,94.53,213.75,7758,,,,,,
2902,BNB,2.4331,0,0.0,0.0,,0.0,-1.0,130,0.0,1.0,58.0,462.0,3259.0,3780.0
2902,FFD,0.0277,1400,0.295,100.0,27.85,30.31,658.15,599,,,,,,
2902,RANDOM,1.0359,1400,0.265,75.86,23.95,32.9,626.14,16099,,,,,,
2903,BFD,1.3357,463,0.883,100.0,76.69,93.97,196.61,11022,,,,,,
2903,BNB,4472.0895,413,0.921,100.0,85.98,93.06,191.82,417103,124855.0,31952.0,93218.0,791114.0,13437109.0,14478248.0
2903,FFD,0.0476,1400,0.291,100.0,25.36,31.97,598.0,883,,,,,,
2903,RANDOM,0.7373,1388,0.23,75.86,20.73,36.36,617.84,14551,,,,,,
2904,BFD,2.1007,465,0.888,100.0,80.01,90.56,206.87,14064,,,,,,
2904,BNB,655.9334,445,0.898,100.0,83.61,92.04,206.11,49217,13066.0,3830.0,18299.0,94074.0,1501729.0,1630998.0
2904,FFD,0.0326,1400,0.29,100.0,26.57,31.22,637.41,637,,,,,,
2904,RANDOM,0.771,1385,0.287,89.66,22.64,48.0,506.86,9652,,,,,,
2905,BFD,1.4403,375,0.876,100.0,75.34,93.16,156.88,16302,,,,,,
2905,BNB,867.3828,320,0.947,100.0,88.29,95.48,148.46,99081,35617.0,5324.0,23647.0,167942.0,2271354.0,2503884.0
2905,FFD,0.0701,1390,0.231,100.0,20.32,25.46,600.98,1475,,,,,,
2905,RANDOM,0.074,1184,0.311,100.0,23.86,53.31,413.15,709,,,,,,
2906,BFD,2.5839,423,0.804,100.0,66.63,90.53,167.69,29430,,,,,,
2906,BNB,2373.4827,340,0.907,100.0,82.9,92.99,154.09,168499,11397.0,2663.0,42164.0,561447.0,7096812.0,7714483.0
2906,FFD,0.0422,1385,0.215,100.0,20.35,22.6,654.61,1050,,,,,,
2906,RANDOM,1.7492,1022,0.199,68.97,15.76,30.9,377.13,18396,,,,,,
2907,BFD,1.8696,455,0.825,100.0,66.98,94.4,174.7,20532,,,,,,
2907,BNB,4433.9193,355,0.937,100.0,85.85,95.91,161.23,395767,131729.0,21637.0,108847.0,707306.0,11987974.0,12957493.0
2907,FFD,0.0438,1371,0.244,100.0,22.23,27.55,619.43,1032,,,,,,
2907,RANDOM,2.5994,700,0.257,55.17,19.03,49.79,227.68,26157,,,,,,
2908,BFD,1.1877,555,0.839,100.0,79.03,85.54,260.39,8070,,,,,,
2908,BNB,2101.0005,550,0.876,100.0,79.75,91.37,247.99,122100,21438.0,2822.0,34478.0,332592.0,3941579.0,4332909.0
2908,FFD,0.0367,1375,0.336,100.0,31.9,34.68,650.99,750,,,,,,
2908,RANDOM,2.5202,1400,0.181,48.28,14.42,42.05,523.35,30198,,,,,,
2909,BFD,1.7775,468,0.884,100.0,83.15,90.15,219.34,13266,,,,,,
2909,BNB,5438.0314,466,0.916,100.0,83.51,94.56,210.34,542417,253271.0,43886.0,111211.0,572637.0,9793088.0,10774093.0
2909,FFD,0.0214,1400,0.305,100.0,27.8,32.45,632.63,619,,,,,,
2909,RANDOM,1.9227,1400,0.22,62.07,17.1,42.3,500.38,22620,,,,,,
2910,BFD,1.1212,375,0.928,100.0,82.43,96.54,163.83,14274,,,,,,
2910,BNB,411.4615,363,0.895,100.0,85.16,90.25,172.35,31773,5848.0,1026.0,7867.0,84840.0,963173.0,1062754.0
2910,FFD,0.0406,1365,0.25,100.0,22.65,26.74,611.59,845,,,,,,
2910,RANDOM,0.0683,1327,0.295,100.0,23.3,58.1,486.27,608,,,,,,
2911,BFD,1.334,392,0.882,100.0,75.96,95.19,164.36,13362,,,,,,
2911,BNB,9691.2054,340,0.949,100.0,87.58,97.06,155.84,756960,132307.0,31804.0,166302.0,2040813.0,28906183.0,31277409.0
2911,FFD,0.0457,1390,0.235,100.0,21.42,25.28,628.53,808,,,,,,
2911,RANDOM,2.5447,1114,0.131,55.17,10.91,24.53,446.39,26320,,,,,,
2912,BFD,1.6547,463,0.879,100.0,77.27,92.34,199.73,9156,,,,,,
2912,BNB,2236.2905,430,0.907,100.0,83.2,95.11,195.61,180822,44616.0,7218.0,49209.0,414879.0,5884055.0,6399977.0
2912,FFD,0.0646,1395,0.286,100.0,25.65,30.4,618.44,1506,,,,,,
2912,RANDOM,0.0678,1399,0.317,100.0,25.57,50.05,532.71,592,,,,,,
2913,BFD,1.2731,480,0.885,100.0,77.22,95.0,204.87,8706,,,,,,
2913,BNB,2.8787,0,0.0,0.0,,0.0,-1.0,130,0.0,1.0,58.0,462.0,3259.0,3780.0
2913,FFD,0.0589,1375,0.281,100.0,26.96,28.36,658.53,1096,,,,,,
2913,RANDOM,2.3339,1400,0.175,58.62,14.26,34.85,540.08,24389,,,,,,
2914,BFD,1.5601,413,0.879,100.0,78.75,93.33,182.37,17790,,,,,,
2914,BNB,955.203,379,0.944,100.0,85.81,96.74,170.53,83877,27758.0,5872.0,27896.0,139422.0,2236245.0,2437193.0
2914,FFD,0.0344,1399,0.257,100.0,23.25,27.9,625.41,844,,,,,,
2914,RANDOM,3.1206,510,0.255,44.83,19.1,43.41,169.33,32131,,,,,,
2915,BFD,2.005,490,0.793,100.0,66.19,94.53,196.51,20988,,,,,,
2915,BNB,5895.844,410,0.905,100.0,79.11,95.83,175.45,432142,75294.0,9156.0,110694.0,1195489.0,18079426.0,19470059.0
2915,FFD,0.0556,1370,0.258,100.0,23.68,26.75,623.19,1172,,,,,,
2915,RANDOM,0.0633,1323,0.308,100.0,24.52,42.33,491.87,749,,,,,,
2916,BFD,1.5337,350,0.861,100.0,74.87,91.09,148.71,19560,,,,,,
2916,BNB,357.0004,310,0.922,100.0,84.53,93.95,140.91,45075,18715.0,4466.0,13781.0,50569.0,963205.0,1050736.0
2916,FFD,0.0399,1390,0.207,100.0,18.85,21.71,628.24,948,,,,,,
2916,RANDOM,1.5892,784,0.217,72.41,16.59,31.74,272.09,16538,,,,,,
2917,BFD,1.2647,493,0.827,100.0,71.51,91.0,207.97,17214,,,,,,
2917,BNB,2180.1318,440,0.879,100.0,80.12,90.74,198.71,153423,30521.0,7500.0,32975.0,390497.0,6217515.0,6679008.0
2917,FFD,0.045,1390,0.282,100.0,25.36,30.97,618.18,945,,,,,,
2917,RANDOM,0.0732,1353,0.308,100.0,26.06,42.98,552.27,712,,,,,,
