order_id,algorithm,time_taken (s),score (max_z),packing_score,fulfillment (%),volume_util (%),area_usage_z0 (%),cog_z,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1700,BFD,0.5857,300,0.834,100.0,67.51,90.09,114.67,5136,,,,,,
1700,BNB,5.042,265,0.871,100.0,76.42,90.63,113.97,733,337.0,116.0,273.0,389.0,11663.0,12778.0
1700,FFD,0.0173,1365,0.167,100.0,14.84,19.74,595.18,268,,,,,,
1700,RANDOM,0.0355,998,0.265,100.0,20.29,39.86,345.26,318,,,,,,
1701,BFD,0.6974,227,0.787,100.0,70.95,82.45,101.07,6798,,,,,,
1701,BNB,1.4327,220,0.802,100.0,73.21,82.45,99.57,104,46.0,9.0,50.0,81.0,2658.0,2844.0
1701,FFD,0.013,1385,0.12,100.0,11.63,12.36,670.0,295,,,,,,
1701,RANDOM,0.0681,1091,0.195,100.0,14.76,41.22,369.54,670,,,,,,
1702,BFD,0.6754,220,0.579,100.0,52.48,62.06,98.66,5610,,,,,,
1702,BNB,0.946,220,0.653,100.0,52.48,79.63,83.18,41,18.0,1.0,26.0,38.0,1164.0,1247.0
1702,FFD,0.0163,1399,0.092,100.0,8.25,10.42,623.15,455,,,,,,
1702,RANDOM,0.0445,640,0.249,100.0,18.04,47.03,197.79,473,,,,,,
1703,BFD,0.6053,280,0.802,100.0,65.72,87.54,109.26,4860,,,,,,
1703,BNB,7.0917,255,0.841,100.0,72.16,87.67,106.44,999,443.0,109.0,268.0,888.0,17846.0,19554.0
1703,FFD,0.013,1385,0.143,100.0,13.29,15.24,639.96,275,,,,,,
1703,RANDOM,0.0405,656,0.363,100.0,28.05,49.02,231.72,388,,,,,,
1704,BFD,0.616,300,0.821,100.0,69.83,86.17,123.67,4500,,,,,,
1704,BNB,7.2962,300,0.817,100.0,69.83,85.36,124.52,667,143.0,41.0,163.0,1570.0,17990.0,19907.0
1704,FFD,0.012,1375,0.158,100.0,15.24,16.27,662.81,275,,,,,,
1704,RANDOM,0.1178,1345,0.201,100.0,15.58,44.84,478.5,1278,,,,,,
1705,BFD,0.471,280,0.812,100.0,70.14,85.02,117.9,2646,,,,,,
1705,BNB,2.3169,270,0.844,100.0,72.74,88.08,113.27,350,153.0,57.0,114.0,216.0,5075.0,5615.0
1705,FFD,0.0159,1373,0.157,100.0,14.3,17.32,617.81,275,,,,,,
1705,RANDOM,0.0274,1153,0.226,100.0,17.03,39.32,389.12,215,,,,,,
1706,BFD,0.3216,280,0.818,100.0,72.32,84.57,121.72,1590,,,,,,
1706,BNB,4.0041,268,0.814,100.0,75.56,83.03,123.61,612,225.0,55.0,176.0,867.0,10717.0,12040.0
1706,FFD,0.0243,1355,0.168,100.0,14.94,17.95,591.2,361,,,,,,
1706,RANDOM,0.0341,794,0.343,100.0,25.5,51.26,259.3,290,,,,,,
1707,BFD,0.698,220,0.714,100.0,66.39,73.2,101.74,5334,,,,,,
1707,BNB,0.9193,220,0.775,100.0,66.39,82.95,91.6,47,25.0,0.0,24.0,24.0,910.0,983.0
1707,FFD,0.025,1396,0.121,100.0,10.46,13.61,591.01,493,,,,,,
1707,RANDOM,0.054,720,0.262,100.0,20.28,40.9,255.54,509,,,,,,
1708,BFD,0.4037,223,0.731,100.0,65.98,75.21,99.38,3384,,,,,,
1708,BNB,3.8848,213,0.742,100.0,69.07,75.21,98.56,633,286.0,54.0,205.0,592.0,15411.0,16548.0
1708,FFD,0.0242,1399,0.122,100.0,10.52,14.27,585.84,466,,,,,,
1708,RANDOM,0.0378,938,0.208,100.0,15.69,48.48,316.47,334,,,,,,
1709,BFD,0.5472,220,0.817,100.0,74.66,84.59,99.6,4908,,,,,,
1709,BNB,1.3004,220,0.822,100.0,74.66,84.59,98.87,120,49.0,9.0,32.0,138.0,3044.0,3272.0
1709,FFD,0.0149,1395,0.127,100.0,11.77,14.27,645.43,322,,,,,,
1709,RANDOM,0.0383,709,0.32,100.0,23.17,54.51,219.84,342,,,,,,
1710,BFD,0.4958,333,0.848,100.0,69.51,93.81,129.95,3948,,,,,,
1710,BNB,22.7288,310,0.852,100.0,74.67,89.04,133.16,3998,1992.0,577.0,1832.0,1290.0,54875.0,60566.0
1710,FFD,0.0137,1385,0.179,100.0,16.71,18.31,642.48,297,,,,,,
1710,RANDOM,0.032,1390,0.214,100.0,16.65,39.86,498.26,281,,,,,,
1711,BFD,0.7291,300,0.847,100.0,68.94,90.95,115.81,5838,,,,,,
1711,BNB,5.9808,262,0.886,100.0,78.94,90.42,114.95,700,243.0,70.0,245.0,980.0,17251.0,18789.0
1711,FFD,0.016,1400,0.152,100.0,14.77,15.5,681.84,348,,,,,,
1711,RANDOM,1.1137,880,0.17,64.71,13.51,25.01,327.25,12209,,,,,,
1712,BFD,0.5259,220,0.549,100.0,50.08,56.25,99.47,3168,,,,,,
1712,BNB,0.7628,220,0.586,100.0,50.08,63.48,91.23,39,20.0,0.0,20.0,36.0,821.0,897.0
1712,FFD,0.022,1345,0.089,100.0,8.19,9.03,611.83,400,,,,,,
1712,RANDOM,0.0273,743,0.205,100.0,14.83,44.03,230.51,228,,,,,,
1713,BFD,0.5429,300,0.848,100.0,71.99,90.71,123.31,3972,,,,,,
1713,BNB,6.2738,300,0.81,100.0,71.99,84.09,131.25,670,188.0,61.0,204.0,1226.0,13493.0,15172.0
1713,FFD,0.016,1365,0.176,100.0,15.82,18.32,607.13,314,,,,,,
1713,RANDOM,0.0353,1013,0.236,100.0,21.32,38.79,452.12,286,,,,,,
1714,BFD,0.5647,220,0.681,100.0,62.51,69.7,100.09,4884,,,,,,
1714,BNB,0.7292,220,0.683,100.0,62.51,69.7,99.73,40,21.0,2.0,11.0,34.0,594.0,662.0
